horse_id	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績
2013105646	2013-03-28	池江泰寿	青芝商事	社台ファーム	千歳市	54600000	14786740000	8-3-3-11
2013109040	2013-03-18	五十嵐忠	竹園正繼	テイエム牧場	鹿児島県	-	0	0-0-0-3
2013106345	2013-05-05	藤沢則雄	雪本秀樹	日西牧場	日高町	-	52800000	2-2-2-11
2013100707	2013-04-17	菅原泰夫	内藤好江	中館牧場	日高町	-	0	0-0-0-6
2013103199	2013-02-21	荒川義之	松本好雄	赤田牧場	浦河町	-	560000	1-4-2-95
2013101530	2013-03-21	竹内正洋	吉川朋宏	須崎牧場	新冠町	5940000	6800000	1-0-1-1
2013101565	2013-05-05	古賀史生	桐谷茂	高瀬牧場	新冠町	-	11050000	1-1-2-7
2013106281	2013-03-29	小西一男	平本敏夫	川上牧場	新冠町	-	0	0-0-0-4
2013102794	2013-03-26	高橋裕	北所直人	梅田牧場	浦河町	-	430610000	2-2-2-15
2013102468	2013-04-16	藤沢則雄	立花幸雄	原口牧場	新ひだか町	-	810000	4-1-1-8
2013103091	2013-03-11	佐藤正雄	バンブー牧場	バンブー牧場	浦河町	-	3100000	0-0-2-34
2013100365	2013-05-02	古賀史生	島川隆哉	下河辺牧場	日高町	23100000	0	0-0-0-1
2013105111	2013-05-08	田中章博	東振牧場	東振牧場	むかわ町	-	0	0-0-0-2
2013100096	2013-03-22	小笠倫弘	島川隆哉	エスティファーム	日高町	-	74960000	2-4-1-10
2013101936	2013-04-29	南田美知	ミルファーム	ビッグレッドファーム	新冠町	1080000	1930000	5-9-7-57
2013106467	2013-03-25	音無秀孝	西本資史	川上牧場	新冠町	-	4151850000	4-5-2-34
2013105621	2013-02-11	和田正道	和田牧場	社台ファーム	千歳市	2260000	168960000	2-3-5-19
2013105456	2013-05-06	庄野靖志	田畑憲士	社台ファーム	千歳市	11880000	1160000	4-3-4-53
2013101515	2013-05-09	今井輝和	岡田壮史	スカイビーチステーブル	新冠町	-	583380000	0-4-1-10
2013103622	2013-05-07	奥村豊	ロードホースクラブ	惣田英幸	浦河町	4320000	0	0-0-0-2
2013106286	2013-04-06	秋吉和美	原司郎	大作ステーブル	新冠町	-	49213050000	4-0-4-27
2013101261	2013-04-03	高橋裕	アラキファーム	アラキファーム	新冠町	-	0	0-0-0-6
2013102088	2013-05-01	昆貢	ターフ・スポート	村田牧場	新冠町	-	24910000	1-3-0-7
2013100691	2013-04-02	菊沢隆徳	ロードホースクラブ	道見牧場	日高町	4640000	0	0-0-0-6
2013102066	2013-03-25	尾形和幸	古賀慎一	村上牧場	新冠町	4100000	700000	3-8-2-14
2013104228	2013-05-22	炭田健二	山本堅治	坂本春雄	新ひだか町	4530000	70000	0-1-1-20
2013110025	2013-03-09	石坂正	大樹ファーム	Nicewonder Stable LLC	米	-	750000	0-0-0-4
2013103411	2013-03-23	南井克巳	永井商事	金成吉田牧場	浦河町	10800000	150670000	1-6-4-28
2013104468	2013-03-19	谷潔	山元哲二	千代田牧場	新ひだか町	6480000	7000000	1-0-0-7
2013102565	2013-04-09	海馬沢司	森田徹	三石川上牧場	新ひだか町	7560000	19812220000	3-7-4-35
2013105310	2013-02-24	勢司和浩	社台レースホース	社台コーポレーション白老ファーム	白老町	-	72950000	4-1-2-14
2013105806	2013-02-21	矢野英一	キャロットファーム	ノーザンファーム	安平町	-	300000	1-0-1-12
2013105303	2013-02-11	久保田貴	社台レースホース	社台コーポレーション白老ファーム	白老町	-	45551600000	3-3-4-6
2013103819	2013-03-08	坂井孝義	竹園正繼	室田千秋	浦河町	2160000	800000	4-7-3-16
2013104085	2013-03-03	佐々木晶	友駿ホースクラブ	出羽牧場	新ひだか町	-	0	0-0-0-2
2013101028	2013-03-20	田所秀孝	山岡正人	山際辰夫	日高町	28620000	15850000	1-0-3-41
2013110138	2013-10-13	藤沢和雄	山本英俊	Caradale Pty Ltd Chelsaus(Ireland)	豪	-	0	0-0-0-1
2013101883	2013-04-30	二本柳俊	加藤ステーブル	樋渡志尚	新冠町	-	1300000	0-0-1-13
2013101460	2013-04-06	西村守幸	（株）ファーストビジ	コスモヴューファーム	新冠町	-	702710000	2-5-5-112
2013101746	2013-04-22	千田輝彦	八木良司	新冠タガノファーム	新冠町	-	0	0-0-0-2
2013103360	2013-03-13	山際孝幸	（同）ＪＰＮ技研	ガーベラパークスタッド	浦河町	33480000	2001890000	1-2-5-52
2013101080	2013-05-13	村山明	永井啓弍	稲原牧場	平取町	5500000	80000	0-2-0-2
2013101735	2013-02-27	九日俊光	土山弘昭	八木牧場	新冠町	-	1471240000	3-4-8-47
2013105143	2013-04-03	金田一昌	福田光博	真壁信一	むかわ町	1180000	0	0-0-0-4
2013104791	2013-04-09	佐宗応和	吉岡實	フジワラファーム	新ひだか町	10800000	180600000	0-1-1-12
2013109053	2013-05-08	真島元徳	矢野悦三	太田ファーム	青森県	1720000	70000	0-1-1-19
2013104087	2013-04-19	松山将樹	友駿ホースクラブ	カタオカファーム	新ひだか町	-	7100000	1-0-0-2
2013102412	2013-03-23	奥平雅士	堀紘一	土田扶美子	新ひだか町	12960000	0	0-0-0-1
2013103426	2013-05-23	大橋勇樹	松本好雄	斉藤英牧場	浦河町	3780000	720000	0-0-0-7
2013103409	2013-02-12	中村均	池田實	金成吉田牧場	浦河町	-	12560000	0-0-0-6
2013105372	2013-03-06	松田国英	グリーンファーム	社台ファーム	千歳市	-	7900000	1-1-0-1
2013106254	2013-04-07	加藤和宏	平本敏夫	川上牧場	新冠町	-	750000	0-0-0-5
2013100197	2013-03-07	本田優	遠藤定子	川端正博	日高町	-	6750000	0-2-1-3
2013102363	2013-04-09	斉藤崇史	礒川正明	タガミファーム	新ひだか町	-	0	0-0-0-3
2013101415	2013-05-08	東原己俊	（株）ボンズ	競優牧場	新冠町	-	2510000	8-13-5-25
2013106402	2013-03-14	田中淳司	小笹公也	ヤナガワ牧場	日高町	-	500000	0-0-0-8
2013106266	2013-04-29	小桧山悟	加藤徹	大狩部牧場	新冠町	-	240000	2-0-1-16
2013102012	2013-03-09	蛯名利弘	大澤繁昌	松本信行	新冠町	3560000	4800000	1-0-0-8
2013103737	2013-05-03	栗林徹治	太田裕臣	まるとみ冨岡牧場	浦河町	-	2053830000	6-11-7-72
2013100221	2013-03-30	大江原哲	岡田牧雄	木村牧場	日高町	2700000	1150000	4-3-4-20
2013104467	2013-02-03	田所秀孝	棚網基己	千代田牧場	新ひだか町	4320000	670000	2-3-3-16
2013101002	2013-03-06	藤沢和雄	加藤信之	モリナガファーム	日高町	-	0	0-0-0-2
2013105767	2013-02-14	武井亮	了徳寺健二ホールディングス	ノーザンファーム	安平町	35640000	47330000	3-2-1-13
2013103396	2013-04-09	西川精治	小橋亮太	杵臼牧場	浦河町	47250000	10753850000	2-2-4-36
2013109170	2013-03-08	奥村武	松浦一久	栗山道郎	茨城県	-	0	0-0-0-5
2013100645	2013-05-02	黒岩陽一	Ｈ．Ｈ．シェイク・モハメド	ダーレー・ジャパン・ファーム	日高町	-	10750000	1-0-1-6
2013104078	2013-04-03	石栗龍彦	竹園正繼	片岡博	新ひだか町	1080000	310000	0-5-1-12
2013101234	2013-03-07	森秀行	河合純二	秋田牧場	新冠町	12960000	270500000	0-1-1-11
2013109132	2013-03-28	大島静夫	成富直行	本田土寿	熊本県	-	12310000	17-8-7-54
2013109144	2013-04-02	谷潔	柏木務	岡元恒雄	宮崎県	2160000	0	0-0-0-2
2013105231	2013-02-27	高野毅	田中成奉	追分ファーム	安平町	26250000	10401580000	5-1-2-16
2013104099	2013-01-10	碇清次郎	崎川美枝子	木村秀則	新ひだか町	-	23951610000	3-2-1-20
2013100513	2013-05-29	水野貴広	森中蕃	高山牧場	日高町	3450000	38150000	3-3-2-23
2013104531	2013-04-02	加用正	ライオンレースホース	千代田牧場	新ひだか町	10260000	0	0-0-0-6
2013105233	2013-03-22	尾関知人	サンデーレーシング	追分ファーム	安平町	-	9850000	1-1-0-9
2013106051	2013-03-12	清水久詞	鈴木邦英	ノーザンファーム	安平町	28080000	186360000	6-7-2-21
2013102083	2013-02-08	昆貢	ターフ・スポート	村田牧場	新冠町	-	1430000	5-2-2-4
2013104238	2013-03-31	松元茂樹	西岡静男	桜井牧場	新ひだか町	4420000	670000	2-4-3-23
2013110127	2013-02-17	別府真司	原久美子	Fred W. Hertrich III & John D. Fielding	米	-	15630000	18-10-8-29
2013103115	2013-02-26	田中伸一	新井利彦	ヒダカファーム	浦河町	-	1710000	6-7-2-24
2013101701	2013-03-09	安田隆行	内村正則	長浜牧場	新冠町	-	0	0-0-0-1
2013105964	2013-04-28	西園正都	シルクレーシング	ノーザンファーム	安平町	-	820000	2-6-7-32
2013105407	2013-03-15	尾形充弘	荻原昭二	社台ファーム	千歳市	14700000	0	0-0-0-5
2013105366	2013-02-08	千田輝彦	東京ホースレーシング	社台ファーム	千歳市	-	680000	3-1-1-6
2013102453	2013-05-22	矢野義幸	西村亮二	沼田照秋	新ひだか町	2800000	6933610000	1-5-0-21
2013103133	2013-02-28	長南和宏	山岡良一	伏木田牧場	浦河町	-	17471620000	2-3-2-26
2013103556	2013-02-21	後藤正義	新屋敬	大道牧場	浦河町	-	2150000	7-7-12-67
2013101914	2013-04-11	和田正道	サラブレッドクラブ・ラフィアン	ビッグレッドファーム	新冠町	-	2550000	0-5-1-12
2013103957	2013-02-03	橋田満	森田藤治	岡田スタッド	新ひだか町	25920000	320300000	3-0-1-14
2013101298	2013-04-13	高市圭二	香川憲次	岩見牧場	新冠町	3780000	0	0-0-0-3
2013104282	2013-02-28	角田輝也	飯田正剛	静内フジカワ牧場	新ひだか町	-	262180000	1-1-1-6
2013106382	2013-04-10	真島元徳	竹原孝昭	大道牧場	浦河町	-	550000	3-2-1-1
2013103224	2013-02-01	武藤善則	スピードファーム	鵜木唯義	浦河町	1620000	0	0-0-0-7
2013104021	2013-05-10	森秀行	キャピタル・システム	岡田牧場	新ひだか町	11440000	0	0-0-0-2
2013102580	2013-04-04	長谷川忍	由利一郎	三石橋本牧場	新ひだか町	-	18580000	20-8-3-19
2013102753	2013-04-18	菊川正達	山上和良	小野瀬竜馬	清水町	540000	80000	0-1-2-26
2013104825	2013-03-22	山口浩幸	冨田藤男	へいはた牧場	新ひだか町	-	46625390000	6-3-5-61
2013106398	2013-03-02	斎藤誠	小林祥晃	ヤナガワ牧場	日高町	-	47640000	4-0-0-19
2013103561	2013-05-28	佐藤英明	柳橋俊昭	地興牧場	浦河町	2160000	950000	2-3-3-60
2013100687	2013-03-15	清水久詞	木村信彦	道見牧場	日高町	9720000	7001150000	2-2-0-9
2013110121	2013-02-11	三宅直之	小橋亮太	Woodford Thoroughbreds	米	-	8754670000	8-6-4-34
2013102939	2013-02-18	飯田祐史	矢部道晃	高昭牧場	浦河町	-	150000	0-1-1-23
2013100967	2013-04-21	柄崎孝	村田滋	松平牧場	日高町	-	0	0-0-0-2
2013103600	2013-04-19	橋田満	近藤利一	辻牧場	浦河町	-	72320000	1-0-0-7
2013101796	2013-02-21	池江泰寿	ノースヒルズ	ノースヒルズ	新冠町	-	0	0-0-0-1
2013109114	2013-03-18	西村真幸	馬場祥晃	下河辺トレーニングセンター	千葉県	3240000	340000	1-1-1-19
2013100484	2013-02-26	佐々木洋	蔀英二	スマイルファーム	日高町	-	91510590000	7-7-1-28
2013100680	2013-03-27	黒岩陽一	小田切光	豊郷牧場	日高町	2160000	30000	0-0-1-10
2013106308	2013-03-11	上原博之	岡田繁幸	高橋啓	平取町	2160000	1200000	0-0-0-6
2013103687	2013-04-13	天間昭一	クラウン	日の出牧場	浦河町	14040000	12270000	5-5-4-32
2013110082	2013-02-13	高橋文雅	吉田和子	Lynn Schiff	米	-	10100000	1-1-0-10
2013105969	2013-02-11	梅田智之	近藤利一	ノーザンファーム	安平町	22680000	48280000	4-0-0-13
2013110020	2013-04-04	音無秀孝	吉澤克己	Stonestreet Thoroughbred Holdings LLC	米	-	8300000	1-1-1-7
2013103685	2013-03-02	坂口正則	松本好雄	林孝輝	浦河町	2700000	0	0-0-0-4
2013100836	2013-03-19	飯田雄三	竹園正繼	日高テイエム牧場	日高町	-	0	0-0-0-1
2013104526	2013-03-03	久保田貴	ダノックス	千代田牧場	新ひだか町	-	60270000	0-3-6-22
2013103823	2013-03-17	石橋守	松本好雄	本巣敦	浦河町	-	44010000	3-1-1-41
2013101269	2013-05-10	加藤征弘	亀田和弘	石郷岡雅樹	新冠町	22140000	5300000	0-2-0-2
2013103998	2013-04-12	畠山吉宏	黒澤尚	岡田スタッド	新ひだか町	5400000	10000	0-0-0-5
2013102882	2013-01-31	中尾秀正	大西定	桑田牧場	浦河町	-	9240000	9-1-3-19
2013101314	2013-04-04	竹内正洋	手嶋康雄	奥山博	新冠町	-	4110000	2-5-4-30
2013104678	2013-04-09	大橋勇樹	大橋堯	畠山牧場	新ひだか町	-	0	0-0-0-3
2013104978	2013-02-18	奥村武	ラ・メール	チャンピオンズファーム	新ひだか町	9180000	0	0-0-0-2
2013102314	2013-04-08	高柳瑞樹	ロードホースクラブ	ケイアイファーム	新ひだか町	-	1615130000	1-3-3-18
2013100094	2013-03-25	小久保智	島川隆哉	エスティファーム	日高町	-	2703850000	1-3-2-20
2013105563	2013-03-05	尾形充弘	吉田千津	社台ファーム	千歳市	-	1100000	0-0-0-6
2013100779	2013-04-22	雑賀正光	小菅誠	長谷川牧場	日高町	-	14723310000	6-2-7-42
2013104114	2013-04-03	森下淳平	山本憲明	金宏二	新ひだか	-	8880000	7-5-3-8
2013105455	2013-04-20	諏訪貴正	湯浅健司	社台ファーム	千歳市	27000000	68018900000	4-13-5-29
2013100290	2013-04-18	福田真広	伊達敏明	サンシャイン牧場	日高町	-	12810000	8-5-4-24
2013104568	2013-04-19	杉浦宏昭	トウショウ産業	トウショウ産業株式会社トウショウ牧場	新ひだか町	-	7100000	1-0-0-9
2013101160	2013-03-02	奥平雅士	バイオ	坂東牧場	平取町	-	60460000	0-1-0-8
2013104524	2013-03-25	高柳瑞樹	里見治	千代田牧場	新ひだか町	-	1501270000	3-0-1-14
2013105320	2013-01-27	別府真司	国田正忠	社台コーポレーション白老ファーム	白老町	-	5151240000	0-3-1-48
2013103880	2013-04-20	川嶋弘吉	（株）アスール	石川栄一	新ひだか町	-	3030000	12-8-6-26
2013105446	2013-05-02	奥村武	小笹芳央	社台ファーム	千歳市	22680000	24800000	2-3-1-14
2013106409	2013-03-23	椎名広明	高岡義雄	赤田牧場	浦河町	-	14056170000	2-3-5-20
2013105720	2013-04-07	吉村圭司	社台レースホース	社台ファーム	千歳市	-	42220000	3-2-3-20
2013104294	2013-02-20	武市康男	バード商事	静内山田牧場	新ひだか町	-	480000	4-1-2-6
2013103170	2013-03-30	田島俊明	ベニバナ組合	村下農場	浦河町	5610000	0	0-0-0-2
2013110075	2013-02-07	小崎憲	栄進堂	K. K. Eishindo	愛	-	355220000	0-3-5-16
2013103048	2013-04-14	高橋純	金野博幸	中神牧場	浦河町	5940000	70830000	3-4-4-16
2013101758	2013-04-25	安田武広	亀田和弘	新冠橋本牧場	新冠町	-	171719270000	7-2-2-13
2013104081	2013-05-29	黒木豊	関昭一	カタオカファーム	新ひだか町	-	3850000	8-9-13-82
2013104890	2013-03-17	高橋義忠	松本好雄	三木田明仁	新ひだか町	-	0	0-0-0-4
2013102181	2013-04-01	加藤敬二	猪野毛雅人	猪野毛牧場	新ひだか町	-	5700000	1-0-0-6
2013105084	2013-03-02	奥村豊	山田美喜男	社台牧場	白老町	-	34390000	3-4-2-13
2013103090	2013-05-03	根本康広	ミルファーム	バンブー牧場	浦河町	1080000	5000000	1-0-0-8
2013102432	2013-05-23	小野次郎	加藤信之	仲野牧場	新ひだか町	1720000	706390000	4-1-3-41
2013105033	2013-04-02	大島静夫	伏田知義	上水牧場	むかわ町	-	2563510000	10-8-11-34
2013102912	2013-02-27	朝倉実	（株）ファーストビジ	高昭牧場	浦河町	-	13759660000	9-5-5-20
2013101153	2013-04-14	小野次郎	レオ	二風谷ファーム	平取町	6480000	0	0-0-0-2
2013104457	2013-04-11	矢野英一	飯田良枝	千代田牧場	新ひだか町	-	810000	4-2-2-37
2013105538	2013-05-02	中竹和也	加藤守	社台ファーム	千歳市	62640000	163040000	4-18-11-22
2013103717	2013-03-28	吉田直弘	菊池五郎	松田憲一	浦河町	-	7350000	0-0-2-7
2013101337	2013-03-25	竹之下昭	竹園正繼	カミイスタット	新冠町	-	1450000	6-3-1-11
2013102726	2013-04-20	飯田良弘	松野真一	中村勝則	様似	1290000	23400000	16-7-11-25
2013106486	2013-05-10	土田稔	渡邊隆	森牧場	新冠町	-	0	0-0-0-2
2013102026	2013-06-02	山崎裕也	大迫久美子	村上欽哉	新冠町	-	72740000	0-2-1-8
2013104053	2013-03-18	西村真幸	小林正和	岡田牧場	新ひだか町	3240000	1600000	5-6-6-11
2013103407	2013-05-11	粕谷昌央	小田切有一	木村牧場	浦河町	-	0	0-0-0-3
2013101965	2013-04-23	森秀行	稻井田有司	ベルモントファーム	新冠町	8960000	97951230000	4-9-6-32
2013103803	2013-03-28	山田義人	瀬戸竜男	ミリオンファーム	浦河町	-	480000	3-1-0-5
2013105064	2013-04-05	浅野洋一	鹽田久義	小林孝幸	むかわ町	-	250000	0-1-3-33
2013100257	2013-02-24	小西一男	田島榮二郎	坂牧場	日高町	-	0	0-0-0-1
2013101577	2013-03-23	伊藤圭三	南波壽	武田修一	新冠町	-	685410000	0-2-2-22
2013103372	2013-05-18	三小田幸	谷謙介	杵臼牧場	浦河町	-	1680000	5-8-6-28
2013103863	2013-02-20	錦見勇夫	野々垣陽介	朝野勝洋	新ひだか	-	139610000	28-9-6-19
2013102825	2013-05-13	石橋守	山本能成	大島牧場	浦河町	-	76760000	5-3-2-13
2013103748	2013-05-21	角田晃一	松本好雄	三嶋牧場	浦河町	-	0	0-0-0-4
2013105700	2013-04-21	林徹	鈴木史郎	社台ファーム	千歳市	-	620000	3-0-0-13
2013105339	2013-03-03	桜田康二	奥平真治	社台ファーム	千歳市	-	550550000	2-1-1-13
2013104102	2013-03-12	長浜博之	中井敏雄	木村秀則	新ひだか町	4320000	720000	0-0-0-7
2013100017	2013-02-15	西浦勝一	雅苑興業	天羽牧場	日高町	24840000	3650000	7-3-6-33
2013110009	2013-04-20	田中一巧	窪田康志	Mr Yasushi Kubota	愛	-	2900000	7-4-3-11
2013103739	2013-04-28	竹内正洋	武田茂男	まるとみ冨岡牧場	浦河町	-	78270000	3-12-4-21
2013101800	2013-03-28	田中剛	前田葉子	ノースヒルズ	新冠町	-	500000	0-0-0-6
2013110013	2013-05-08	南井克巳	キャピタル・システム	Betz Thoroughbreds Werner & Humphrey	米	-	81350000	4-5-1-14
2013101768	2013-03-25	渋谷信博	嶋田佳幸	新冠橋本牧場	新冠町	-	5300000	1-7-4-51
