	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200747072007	ダ	右	1400	曇	良	14:15	サラ系B9組		2007-7-20	7	笠松	5			10	110	1	10	110	1	9	340	6	8.0	350	7.0	9-10	640	3	10=>9	620	3	8-9-10	2620	11	10=>9=>8	4290	15		96428110357.0	96410182735.0	96108412735.0			8-8	570.0	3.0	8=>8	550.0	2.0
200747072008	ダ	右	1400	曇	良	14:50	サラ系B8組		2007-7-20	7	笠松	5			1	1520	5	1	210	6	2	110	1	10.0	110	2.0	1-2	770	3	1=>2	2300	7	1-2-10	990	3	1=>2=>10	7940	26		18294710356	1,8,9,2,7,4,10-3,5,6	12897104536			1-2	560.0	3.0	1=>2	2130.0	7.0
200747072009	ダ	右	1400	曇	良	15:25	納涼賞		2007-7-20	7	笠松	5			1	140	1	1	100	2	5	100	1	2.0	460	9.0	1-5	170	1	1=>5	220	1	1-2-5	4270	13	1=>5=>2	13290	30		12951046837.0	12539107486.0	12531048796.0			1-5	160.0	1.0	1=>5	220.0	1.0
200747072010	ダ	右	1400	曇	良	16:00	飛水峡特別 		2007-7-20	7	笠松	5			8	5480	9	8	2,230	10	7	240	4	4.0	190	3.0	7-8	16620	31	8=>7	46080	71	4-7-8	43280	72	8=>7=>4	433890	488		7,8,1,3,2,10,9,4,6-5	78310219465	78321451069			7-7	23380.0	28.0	7=>7	15480.0	38.0
200747081501	ダ	右	1400	晴	良	11:00	サラ系3歳4組		2007-8-15	8	笠松	3			3	380	2	3	380	4	5	430	5				3-5	7070	17	3=>5	9960	26	3-4-5	3380	12	3=>5=>4	38460	104		3672145.0	3641572.0	3654172.0								
200747081502	ダ	右	1400	晴	良	11:30	サラ系3歳3組		2007-8-15	8	笠松	3			6	290	2	6	130	1	3	140	2				3-6	400	1	6=>3	980	2	3-4-6	1500	6	6=>3=>4	5990	15		6437521.0	6423751.0	6432751.0								
200747081503	ダ	右	1400	晴	良	12:00	サラ系C11・14組		2007-8-15	8	笠松	3			4	650	3	4	200	4	6	100	1	3.0	120	2.0	4-6	760	2	4=>6	1870	7	3-4-6	260	1	4=>6=>3	2050	9		4,6,3,9,5,7,2,1,(8,10)	4,6,(3,9),7,5,2,1=10,8	4,6,3,7,9,5,1,2-10=8			4-6	870.0	3.0	4=>6	2100.0	7.0
200747081504	ダ	右	1400	晴	良	12:30	いぢま記念		2007-8-15	8	笠松	3			10	180	1	10	130	2	3	120	1	5.0	270	5.0	3-10	940	2	10=>3	1220	2	3-5-10	2300	9	10=>3=>5	10350	33		31096485172	(3,10,9),8,7,4,5,1,6,2	31098754126			3-8	870.0	2.0	8=>3	1390.0	5.0
200747081505	ダ	右	1400	晴	良	13:00	フジ写真館杯		2007-8-15	8	笠松	3			2	1980	7	2	290	5	5	210	4	6.0	190	3.0	2-5	4100	15	2=>5	14080	40	2-5-6	4800	17	2=>5=>6	47420	142		(5,6,10)-9,1,7,8,3,4,2	5,6,10,1,9,2,(3,7,4,8)	56211093748			2-5	5040.0	21.0	2=>5	18630.0	47.0
200747081506	ダ	右	1600	晴	良	13:30	御肉処鴻臚館創業29		2007-8-15	8	笠松	3			1	280	2	1	130	2	4	240	4	7.0	330	5.0	1-4	720	3	1=>4	1160	4	1-4-7	2210	8	1=>4=>7	10390	27		10471952368.0	10473192586.0	47135928106.0			1-4	730.0	3.0	1=>4	1220.0	5.0
200747081507	ダ	右	1400	晴	良	14:00	立秋賞		2007-8-15	8	笠松	3			9	150	1	9	100	2	2	100	1	1.0	370	5.0	2-9	130	1	9=>2	280	1	1-2-9	2790	6	9=>2=>1	5470	16		89621015374	89261510374	(9,2),8,1,6,5,3,10,7,4			2-8	140.0	1.0	8=>2	300.0	2.0
200747081508	ダ	右	1400	晴	良	14:30	金の弩標特別 		2007-8-15	8	笠松	3			1	250	1	1	180	2	7	300	4				1-7	940	4	1=>7	1460	7	1-3-7	760	3	1=>7=>3	5640	22		1345276	1,3,4,7,5,2-6	1374526								
200747081509	ダ	右	1400	晴	良	15:05	しゃくなげ賞		2007-8-15	8	笠松	3	(別定)		1	580	2	1	260	3	7	240	2	4.0	400	6.0	1-7	3160	10	1=>7	6030	16	1-4-7	5620	19	1=>7=>4	40480	96		14971023856.0	14792310568.0	14792385610.0			1-7	3280.0	9.0	1=>7	5030.0	15.0
200747081510	ダ	右	1400	晴	良	15:40	アカシア特別 		2007-8-15	8	笠松	3			10	310	1	10	150	2	3	200	5	2.0	130	1.0	3-10	750	5	10=>3	1470	11	2-3-10	680	2	10=>3=>2	3650	8		10892471356	10,(2,8,9),7,3,4,1,5,6	10,(2,9),3,7,8,1,4,5,6			3-8	350.0	2.0	8=>3	800.0	4.0
200747081601	ダ	右	1400	晴	良	11:00	サラ系C4組		2007-8-16	8	笠松	4			8	120	1	8	100	1	5	180	4	4.0	190	5.0	5-8	670	4	8=>5	680	3	4-5-8	1840	8	8=>5=>4	4170	18		82741635	8,4,1,5,6,3,7-2	8,5,4,6,3,1-7=2								
200747081701	ダ	右	800	晴	良	11:00	JRA認定新馬チャレ		2007-8-17	8	笠松	5			5	380	2	5	290	2	7	1,310	7				5-7	1780	6	5=>7	3110	9	4-5-7	430	2	5=>7=>4	4730	18				5674123.0								
200747081702	ダ	右	800	晴	良	11:30	JRA認定新馬チャレ		2007-8-17	8	笠松	5			7	130	1	7	100	1	3	120	2				3-7	150	1	7=>3	170	1	1-3-7	1730	6	7=>3=>1	3050	9				7314286.0								
200747081703	ダ	右	1400	晴	良	12:00	サラ系3歳12組		2007-8-17	8	笠松	5			3	180	1	3	100	1	5	100	2	7.0	120	3.0	3-5	970	5	3=>5	1190	5	3-5-7	730	2	3=>5=>7	3050	9		34917256	3,4,9,1,7,2,5-6	3,4,9,2,5,7,1=6			3-5	950.0	5.0	3=>5	1040.0	4.0
200747083101	ダ	右	800	雨	不良	11:35	JRA認定新馬チャレ		2007-8-31	9	笠松	4			8	130	1	8	100	1	4	560	7	7.0	130	2.0	4-8	4380	9	8=>4	2790	8	4-7-8	1750	5	8=>4=>7	11540	30				84537126.0								
200747083102	ダ	右	1400	雨	不良	12:10	サラ系3歳8組		2007-8-31	9	笠松	4			5	130	1	5	110	2	1	150	4	7.0	100	1.0	1-5	540	3	5=>1	690	3	1-5-7	550	3	5=>1=>7	2150	6		678534129	(6,7,8,1),5,3,(4,2),9	1,7,6,5,8,(3,4,2),9			1-5	470.0	3.0	5=>1	710.0	3.0
200747083103	ダ	右	1400	曇	不良	12:45	サラ系3歳7組		2007-8-31	9	笠松	4			7	200	1	7	110	2	6	100	1	4.0	110	3.0	6-7	270	1	7=>6	530	1	4-6-7	250	1	7=>6=>4	990	1		5,4,7,6,2,8,3,9-1	(5,4,7),6,2,8,3,9,1	476528319			6-7	320.0	1.0	7=>6	780.0	3.0
200747083104	ダ	右	1400	曇	不良	13:20	飛騨高山杯		2007-8-31	9	笠松	4			2	150	1	2	120	2	4	400	5	1.0	170	3.0	2-4	660	3	2=>4	750	3	1-2-4	360	2	2=>4=>1	1900	5		13249678	(1,3,4),8,2,7,6,9	41237869			2-4	810.0	3.0	2=>4	700.0	3.0
200747083105	ダ	右	1400	曇	不良	13:55	サラ系B7・C3組		2007-8-31	9	笠松	4			1	880	3	1	140	3	4	100	1	9.0	100	2.0	1-4	350	2	1=>4	1070	4	1-4-9	150	1	1=>4=>9	1980	7		1,9,3,4,8-5,7,2,6	194382756	149368725			1-4	440.0	2.0	1=>4	1690.0	4.0
200747091101	ダ	右	1400	曇	良	11:00	サラ系3歳3組		2007-9-11	10	笠松	1			7	4430	9	7	720	9	6	100	1	5.0	110	2.0	6-7	3880	7	7=>6	45450	39	5-6-7	3910	10	7=>6=>5	85490	114		369827514	689735214	6,7,8,9,5,1,4-3,2			6-7	7890.0	13.0	7=>6	53780.0	39.0
200747091102	ダ	右	1400	曇	良	11:25	サラ系C16組牝馬		2007-9-11	10	笠松	1	牝		4	430	2	4	130	2	7	170	4	6.0	100	1.0	4-7	540	2	4=>7	1630	8	4-6-7	410	1	4=>7=>6	2580	6		4,9,(2,7),6,8,3,1,5	497268153	947628513			4-7	780.0	4.0	4=>7	1140.0	5.0
200747091103	ダ	右	1400	晴	良	11:50	シシムーアギャンブル		2007-9-11	10	笠松	1			6	940	4	6	250	4	3	200	2	7.0	670	7.0	3-6	640	3	6=>3	2380	10	3-6-7	11890	26	6=>3=>7	74020	136		963847521	9,6,3,8,4,5,7-2,1	693845712			3-6	950.0	5.0	6=>3	2510.0	11.0
200747091104	ダ	右	800	晴	良	12:20	祝!山口竜一2500		2007-9-11	10	笠松	1			1	200	1	1	100	1	5	120	3	6.0	100	2.0	1-5	250	1	1=>5	350	1	1-5-6	540	2	1=>5=>6	1140	3				156438927.0			1-5	220.0	1.0	1=>5	360.0	1.0
200747091105	ダ	右	1400	晴	良	12:50	大島麻衣ちゃん誕生日		2007-9-11	10	笠松	1			8	150	1	8	100	1	1	250	6	4.0	160	3.0	1-8	570	4	8=>1	830	4	1-4-8	1320	8	8=>1=>4	3130	11		18295764310	18745926310	1,8-7,4,5,9,6,2,3,10			1-7	530.0	4.0	7=>1	690.0	4.0
200747091106	ダ	右	1400	曇	良	13:20	サラ系C9・12組		2007-9-11	10	笠松	1			3	450	2	3	100	2	2	100	1	9.0	120	3.0	2-3	140	1	3=>2	960	2	2-3-9	720	4	3=>2=>9	5780	14		579386214.0	579328641.0	593278614.0			2-3	130.0	1.0	3=>2	1370.0	3.0
200747091201	ダ	右	800	晴	不良	11:00	JRA認定新馬チャレ		2007-9-12	10	笠松	2			7	150	1	7	100	1	8	100	2	6.0	440	7.0	7-8	190	1	7=>8	290	1	6-7-8	4360	11	7=>8=>6	15000	35				7,8,6,2,1,4,5-3								
200747091202	ダ	右	1400	晴	不良	11:30	サラ系3歳6組		2007-9-12	10	笠松	2			1	860	3	1	420	2	6	460	4	2.0	610	5.0	1-6	4510	12	1=>6	7800	23	1-2-6	4650	13	1=>6=>2	43440	103		167892435.0	169782453.0	162498753.0			1-6	4010.0	9.0	1=>6	13010.0	22.0
200747091203	ダ	右	1400	晴	重	12:00	サラ系3歳5組		2007-9-12	10	笠松	2			5	140	1	5	110	2	4	240	6	6.0	100	1.0	4-5	1260	3	5=>4	1720	7	4-5-6	890	5	5=>4=>6	3630	10		46517832.0	46571382.0	46537128.0								
200747091204	ダ	右	1400	晴	重	12:30	サラ系3歳4組		2007-9-12	10	笠松	2			2	2190	6	2	900	6	1	200	2	8.0	1,200	7.0	1-2	2680	10	2=>1	7080	23	1-2-8	29040	36	2=>1=>8	232820	197		5,8,3,4,7,1,(6,2)	58741263	28417563								
200747091205	ダ	右	1400	晴	重	13:00	サラ系C8組		2007-9-12	10	笠松	2			7	400	2	7	110	1	5	110	2	8.0	230	4.0	5-7	150	1	7=>5	520	2	5-7-8	810	2	7=>5=>8	3060	10		15748623	1,5,7,8,4,2,6-3	5,7,1,8,4,2-6-3								
200747091206	ダ	右	1400	晴	重	13:35	サラ系C7組		2007-9-12	10	笠松	2			5	880	4	5	150	2	8	130	1	6.0	650	7.0	5-8	500	2	5=>8	1310	6	5-6-8	10270	25	5=>8=>6	37210	109		179538624.0	195873642.0	958134627.0			5-8	440.0	2.0	5=>8	1300.0	6.0
200747091301	ダ	右	1400	晴	良	11:00	サラ系2歳3組牝馬		2007-9-13	10	笠松	3	牝		2	230	1	2	100	1	9	100	2	5.0	100	3.0	2-9	270	1	2=>9	480	2	2-5-9	250	1	2=>9=>5	1310	3		9,5,2,7,8,4,6-3,1	952784631	952438716			2-8	220.0	1.0	2=>8	440.0	1.0
200747091302	ダ	右	1400	晴	良	11:25	サラ系3歳8組		2007-9-13	10	笠松	3			4	270	2	4	100	2	7	100	1	8.0	100	3.0	4-7	120	1	4=>7	500	2	4-7-8	180	1	4=>7=>8	1170	3		15472863	1,4,5,7-8,2,6,3	4,1,7,8,5-3,6,2								
200747091303	ダ	右	1400	晴	良	11:50	サラ系3歳7組		2007-9-13	10	笠松	3			1	130	1	1	100	1	7	100	3	9.0	100	2.0	1-7	230	2	1=>7	290	2	1-7-9	230	1	1=>7=>9	560	2		267185934	267195843	2,7,1,6,9-5,8,3,4			1-7	280.0	2.0	1=>7	230.0	1.0
200747091304	ダ	右	1400	晴	良	12:20	サラ系C5組		2007-9-13	10	笠松	3			4	1870	4	4	200	4	5	130	2	9.0	110	1.0	4-5	3720	6	4=>5	11540	16	4-5-9	640	2	4=>5=>9	25570	46		971645382.0	974651382.0	946573128.0			4-5	4830.0	10.0	4=>5	22000.0	23.0
200747091305	ダ	右	1400	晴	良	12:50	飛騨高山杯		2007-9-13	10	笠松	3			5	350	2	5	150	2	3	650	8	7.0	130	1.0	3-5	3090	15	5=>3	7230	32	3-5-7	3100	13	5=>3=>7	34880	134		58642371.0	58623471.0	58623714.0								
200747091306	ダ	右	1400	晴	良	13:20	サラ系B7・C3組		2007-9-13	10	笠松	3			2	910	5	2	240	5	6	150	2	5.0	210	3.0	2-6	1070	4	2=>6	2590	9	2-5-6	1160	4	2=>6=>5	9880	28		246593187.0	246519873.0	246519873.0			2-6	770.0	3.0	2=>6	2730.0	10.0
200747092401	ダ	右	1400	曇	重	10:50	サラ系3歳5組		2007-9-24	11	笠松	1			7	580	3	7	150	3	4	110	1	5.0	3,340	9.0	4-7	230	1	7=>4	1080	4	4-5-7	21930	27	7=>4=>5	236330	137		4,7,9-8,6,5,1,2,3	4,7,9,(8,6)-5,1,3,2	479865132			4-7	170.0	1.0	7=>4	910.0	3.0
200747092402	ダ	右	1400	曇	重	11:15	サラ系3歳4組		2007-9-24	11	笠松	1			7	100	1	7	100	1	4	420	6	1.0	1,510	8.0	4-7	2190	6	7=>4	2450	6	1-4-7	13970	26	7=>4=>1	24240	54		957236418.0	917523648.0	179324658.0			4-7	1560.0	3.0	7=>4	2960.0	6.0
200747092403	ダ	右	1400	曇	重	11:45	祝!大野志麻ちゃん生		2007-9-24	11	笠松	1			9	120	1	9	100	1	3	110	2	7.0	130	3.0	3-9	260	1	9=>3	240	1	3-7-9	490	1	9=>3=>7	770	1		897325164.0	978531462.0	973584162.0			3-8	320.0	1.0	8=>3	250.0	1.0
200747092404	ダ	右	1400	曇	重	12:15	稟治郎1歳誕生日記念		2007-9-24	11	笠松	1			9	250	2	9	110	1	4	210	3	7.0	270	6.0	4-9	720	3	9=>4	1000	4	4-7-9	1710	8	9=>4=>7	5970	20		491328756.0	493812756.0	493782156.0			4-8	580.0	2.0	8=>4	1290.0	6.0
200747092405	ダ	右	800	曇	稍重	12:45	祝!五十嵐高典還暦記		2007-9-24	11	笠松	1			1	280	2	1	110	2	3	110	1	2.0	220	6.0	1-3	180	1	1=>3	320	1	1-2-3	790	3	1=>3=>2	2020	6				123895467.0			1-3	180.0	1.0	1=>3	290.0	1.0
200747092406	ダ	右	1400	曇	稍重	13:15	まねき馬倶楽部in笠		2007-9-24	11	笠松	1	牝		4	120	1	4	130	1	8	360	7	1.0	170	3.0	4-8	2570	8	4=>8	3330	9	1-4-8	6000	16	4=>8=>1	23710	51		847261359	8,4,7,1,6,5,3,2-9	8,4,7,1,6,5,3-2,9			4-8	1540.0	7.0	4=>8	2020.0	8.0
200747092407	ダ	右	1600	曇	稍重	13:45	サラ系C6組		2007-9-24	11	笠松	1			9	170	1	9	110	1	3	120	2	7.0	160	4.0	3-9	520	2	9=>3	820	2	3-7-9	1350	5	9=>3=>7	3540	10		169734528.0	169734528.0	936174528.0			3-8	410.0	2.0	8=>3	770.0	5.0
200747092408	ダ	右	1400	晴	稍重	14:15	れんこん料理の		2007-9-24	11	笠松	1			3	160	1	3	140	3	7	130	2	6.0	220	5.0	3-7	200	1	3=>7	340	1	3-6-7	600	3	3=>7=>6	1340	3		37165428.0	37641258.0	37641825.0								
200747092409	ダ	右	1400	晴	稍重	14:45	サラ系C8・11組		2007-9-24	11	笠松	1			9	260	2	9	160	2	8	300	3	4.0	510	6.0	8-9	430	2	9=>8	590	3	4-8-9	4500	10	9=>8=>4	9590	23		349786521	934687521	9,3,8,4,6,7,5,2-1			8-8	400.0	2.0	8=>8	310.0	1.0
200747092410	ダ	右	1400	曇	稍重	15:15	サラ系C7組		2007-9-24	11	笠松	1			7	170	1	7	120	1	8	210	6	2.0	130	2.0	7-8	1110	3	7=>8	1070	4	2-7-8	400	1	7=>8=>2	2780	9		237946815	(2,7),3,8,4,9,6-1,5	(2,7),(3,8),4,6,9,1-5			7-8	930.0	2.0	7=>8	900.0	3.0
200747092501	ダ	右	1400	晴	良	10:50	サラ系2歳4組牝馬		2007-9-25	11	笠松	2	牝		5	170	1	5	100	1	2	180	3	8.0	490	8.0	2-5	410	1	5=>2	770	3	2-5-8	1450	5	5=>2=>8	4160	14		75813642.0	57823164.0	58273164.0								
200747092502	ダ	右	1400	晴	良	11:15	祝!健志・ゆりか結婚		2007-9-25	11	笠松	2			2	1440	5	2	740	7	9	200	4	8.0	640	6.0	2-9	2960	12	2=>9	8910	28	2-8-9	11160	28	2=>9=>8	117920	190		781563942.0	879615432.0	897643152.0			2-8	2590.0	8.0	2=>8	7240.0	19.0
200747092503	ダ	右	1400	晴	良	11:40	サラ系2歳2組		2007-9-25	11	笠松	2			5	410	3	5	350	4	1	480	6	7.0	760	7.0	1-5	2960	10	5=>1	3670	13	1-5-7	8650	25	5=>1=>7	36460	89		538624917.0	538162947.0	538162794.0			1-5	3010.0	10.0	5=>1	2120.0	7.0
200747092504	ダ	右	1400	晴	良	12:10	サラ系B7組		2007-9-25	11	笠松	2			8	130	1	8	100	1	3	100	3	5.0	100	2.0	3-8	240	1	8=>3	260	1	3-5-8	160	1	8=>3=>5	430	1		13854762	13875642	(3,8),5,1,7,6,2,4								
200747092601	ダ	右	800	晴	良	10:50	JRA認定新馬チャレ		2007-9-26	11	笠松	3			3	160	1	3	110	1	7	110	2	6.0	190	5.0	3-7	240	1	3=>7	430	1	3-6-7	510	2	3=>7=>6	1340	4				37286514.0								
200747092602	ダ	右	1400	晴	良	11:20	サラ系3歳8組		2007-9-26	11	笠松	3			8	350	2	8	120	2	6	110	1	5.0	170	4.0	6-8	650	3	8=>6	1400	6	5-6-8	1780	8	8=>6=>5	8560	28		368257149	8,6,3-7,2,5,9,4,1	863759421			6-8	780.0	4.0	8=>6	1950.0	8.0
200747092603	ダ	右	1400	晴	良	11:50	サラ系3歳7組		2007-9-26	11	笠松	3			5	170	1	5	100	1	2	100	2	7.0	220	5.0	2-5	230	1	5=>2	560	2	2-5-7	1500	6	5=>2=>7	3940	13		7,5,9,2,(4,8),(1,6),3	(7,5),9,2,(8,6),4,1,3	752964813			2-5	280.0	1.0	5=>2	700.0	2.0
200747092604	ダ	右	1400	晴	良	12:20	飛騨高山杯		2007-9-26	11	笠松	3			1	440	4	1	140	3	8	140	2	4.0	160	4.0	1-8	830	3	1=>8	1770	10	1-4-8	1860	10	1=>8=>4	9730	41		7,8,1,4,9,3,5,6-2	784195326	7,(1,8,4),9,5,3,2,6			1-8	840.0	4.0	1=>8	1690.0	9.0
200747092605	ダ	右	1400	晴	良	12:50	サラ系C5組		2007-9-26	11	笠松	3			9	110	1	9	100	1	7	450	6	4.0	170	3.0	7-9	710	4	9=>7	810	4	4-7-9	1120	5	9=>7=>4	3390	11		967542183	976248315	9,7,6,2,8,4,3,1-5			7-8	680.0	4.0	8=>7	920.0	4.0
200747092606	ダ	右	1600	晴	良	13:25	サラ系C10組選抜		2007-9-26	11	笠松	3			7	350	3	7	100	2	6	100	1	2.0	110	3.0	6-7	380	2	7=>6	860	4	2-6-7	270	1	7=>6=>2	1570	4		23756184.0	23765814.0	26751384.0								
200747092607	ダ	右	1400	晴	良	14:00	サラ系C4組		2007-9-26	11	笠松	3			2	500	3	2	120	3	1	150	4	3.0	100	1.0	1-2	2420	7	2=>1	2660	10	1-2-3	740	3	2=>1=>3	8400	27		935218764.0	931528746.0	319257846.0			1-2	1880.0	7.0	2=>1	3130.0	12.0
200747092608	ダ	右	1400	晴	良	14:35	サラ系B8・C3組		2007-9-26	11	笠松	3			6	260	2	6	140	3	7	100	1	5.0	100	2.0	6-7	430	1	6=>7	1080	5	5-6-7	520	1	6=>7=>5	3060	9		91573628.0	91576328.0	91567328.0			6-7	430.0	1.0	6=>7	1360.0	5.0
200747092609	ダ	右	1600	晴	良	15:10	サラ系C2組選抜		2007-9-26	11	笠松	3			8	1380	4	8	180	3	3	120	1	5.0	300	7.0	3-8	500	3	8=>3	2600	10	3-5-8	2240	8	8=>3=>5	22580	63		9,5,3,2,1,4,6-(7,8)	359642817	356498271			3-8	230.0	1.0	8=>3	1130.0	4.0
200747092610	ダ	右	1400	晴	良	16:10	奥飛騨特別 		2007-9-26	11	笠松	3			6	140	1	6	100	1	4	110	2	3.0	120	3.0	4-6	140	1	6=>4	180	1	3-4-6	160	1	6=>4=>3	320	1		293864715.0	269834751.0	623948571.0			4-6	160.0	1.0	6=>4	220.0	1.0
200747101001	ダ	右	1400	晴	良	11:00	サラ系3歳4組		2007-10-10	12	笠松	3			1	420	3	1	100	1	6	100	2	4.0	130	3.0	1-6	210	1	1=>6	410	2	1-4-6	190	1	1=>6=>4	800	2		267194538.0	679125438.0	617952483.0			1-6	170.0	1.0	1=>6	500.0	2.0
200747101002	ダ	右	1400	晴	良	11:30	日下部靖臣生誕64周		2007-10-10	12	笠松	3			8	510	4	8	120	3	1	110	2	7.0	110	1.0	1-8	590	1	8=>1	1720	11	1-7-8	1140	5	8=>1=>7	5990	24		879415236.0	871495632.0	871459632.0			1-8	640.0	3.0	8=>1	1010.0	5.0
200747101003	ダ	右	1400	晴	良	12:00	芽実1歳誕生日記念		2007-10-10	12	笠松	3			2	240	1	2	100	2	6	100	1	8.0	240	6.0	2-6	210	1	2=>6	430	1	2-6-8	790	4	2=>6=>8	1940	5		927643851.0	926783451.0	926784531.0			2-6	270.0	1.0	2=>6	500.0	1.0
200747101004	ダ	右	1400	晴	良	12:30	サラ系C11組		2007-10-10	12	笠松	3			2	110	1	2	130	2	8	120	1	6.0	490	8.0	2-8	200	1	2=>8	370	1	2-6-8	1980	6	2=>8=>6	5470	17		127634589	(1,2),6,3,4,8,5,9,7	216384597			2-8	250.0	1.0	2=>8	300.0	1.0
200747101005	ダ	右	1600	晴	良	13:05	サラ系C10組		2007-10-10	12	笠松	3			6	4550	8	6	610	8	3	110	1	5.0	130	2.0	3-6	3230	13	6=>3	16710	39	3-5-6	2610	10	6=>3=>5	46170	115		569437218.0	563942178.0	563249187.0			3-6	4340.0	15.0	6=>3	29130.0	38.0
200747101006	ダ	右	1400	晴	良	13:40	サラ系B8組		2007-10-10	12	笠松	3			9	140	1	9	110	1	3	120	2	6.0	130	3.0	3-9	150	1	9=>3	180	1	3-6-9	330	1	9=>3=>6	520	1		39101267584.0	39106712584.0	39610125748.0			3-8	140.0	1.0	8=>3	180.0	1.0
200747101101	ダ	右	800	曇	良	11:00	JRA認定新馬チャレ		2007-10-11	12	笠松	4			8	490	3	8	160	2	4	120	1	3.0	450	8.0	4-8	320	1	8=>4	990	3	3-4-8	4980	16	8=>4=>3	18060	62				84635271.0								
200747101102	ダ	右	1400	曇	良	11:30	岐南町徳田ね		2007-10-11	12	笠松	4			5	170	1	5	100	2	8	140	3	7.0	100	1.0	5-8	1160	5	5=>8	3010	12	5-7-8	600	2	5=>8=>7	7100	25		753418629.0	754861932.0	574861923.0			5-8	1180.0	6.0	5=>8	1800.0	7.0
200747101103	ダ	右	1400	曇	良	12:00	サラ系3歳12組		2007-10-11	12	笠松	4			7	180	1	7	130	1	6	390	7	9.0	140	3.0	6-7	9790	17	7=>6	16460	31	6-7-9	14860	25	7=>6=>9	101300	153		798534612	7,9,8,5,3,4,6-1,2	7,9,5,6,3,8,4,1-2			6-7	8130.0	12.0	7=>6	5780.0	21.0
200747101104	ダ	右	1400	曇	良	12:30	サラ系3歳11組		2007-10-11	12	笠松	4			8	150	1	8	100	1	6	110	2	5.0	150	4.0	6-8	240	1	8=>6	320	1	5-6-8	590	2	8=>6=>5	1400	4		862549173.0	862579413.0	862579413.0			6-8	210.0	1.0	8=>6	240.0	1.0
200747101105	ダ	右	1400	晴	良	13:00	サラ系C13・16組		2007-10-11	12	笠松	4			9	150	1	9	140	2	3	320	4	1.0	460	7.0	3-9	2340	4	9=>3	1720	7	1-3-9	9690	18	9=>3=>1	35160	63		9,8,3,7,6,2,1-4-5	9,8,3,7,6,1,2,4-5	938176245			3-8	940.0	3.0	8=>3	760.0	3.0
200747101201	ダ	右	1400	晴	良	11:00	サラ系2歳3組		2007-10-12	12	笠松	5			1	750	4	1	280	4	6	130	1				1-6	510	2	1=>6	1680	10	1-4-6	640	3	1=>6=>4	6250	27		1574632.0	1573462.0	1453726.0								
200747101202	ダ	右	1400	晴	良	11:35	サラ系C9組		2007-10-12	12	笠松	5			3	360	2	3	150	3	2	340	5	8.0	100	1.0	2-3	4280	13	3=>2	6010	17	2-3-8	1430	4	3=>2=>8	17020	46		237816945	2,8,7,4,3,9,6,1-5	823741965			2-3	3920.0	9.0	3=>2	5430.0	17.0
200747101203	ダ	右	1400	晴	良	12:10	サラ系C8組		2007-10-12	12	笠松	5			8	550	4	8	150	4	7	150	3	4.0	140	2.0	7-8	1230	6	8=>7	2880	17	4-7-8	1050	4	8=>7=>4	9690	44		219386547.0	219438567.0	421398576.0			7-8	480.0	2.0	8=>7	1150.0	4.0
200747101204	ダ	右	1400	晴	良	12:45	サラ系C7組		2007-10-12	12	笠松	5			7	18000	9	7	1,870	8	3	130	1	1.0	300	7.0	3-7	6350	18	7=>3	19000	41	1-3-7	10790	31	7=>3=>1	156040	231		165749382.0	167854923.0	175843692.0			3-7	5930.0	14.0	7=>3	34520.0	29.0
200747110401	ダ	右	1400	晴	良	11:00	サラ系2歳7組牝馬		2007-11-4	13	笠松	1	牝		6	2510	7	6	180	3	9	180	3	3.0	210	5.0	6-9	6870	16	6=>9	15340	35	3-6-9	3290	12	6=>9=>3	57430	126		59327681	9,5,3,2,6,7,1-8	9,3,7,6,1,2,5=8			6-8	4290.0	14.0	6=>8	24040.0	37.0
200747110402	ダ	右	1400	晴	良	11:30	秋国嘉七ちゃん誕生日		2007-11-4	13	笠松	1			3	200	1	3	110	2	8	100	1	4.0	830	8.0	3-8	340	1	3=>8	590	1	3-4-8	5240	18	3=>8=>4	16010	52		3,4,5,8,9,(1,6,7),2	3,4,5,8,9,1,(6,7),2	3,4,(5,8),9,1,2,6,7			3-8	290.0	1.0	3=>8	390.0	1.0
200747110403	ダ	右	1400	晴	良	12:00	祝!康博ちさとご結婚		2007-11-4	13	笠松	1			8	190	1	8	130	1	6	460	7	7.0	200	4.0	6-8	1020	6	8=>6	1330	5	6-7-8	1240	5	8=>6=>7	3660	9		9,4,3,7,8,6,2,1-5	9,4,7,8,3,6,1,2=5	8,7,4,6,9,1,2,3=5			6-8	930.0	5.0	8=>6	1180.0	4.0
