	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200948013005	ダ	右	1400	曇	稍重	13:00	サラC5組		2009-1-30	22	名古屋	5			5	310	1	5.0	240	2.0	1.0	470	8.0	7.0	340	6.0	1-5	6570.0	18.0	1-5	4340	19	5=>1	7290.0	27.0	5=>1	9020	29.0	1-5-7	5860	23.0	5=>1=>7	16280	52.0		7586103412.0	7586103142.0	7586310124.0		
200948020101	ダ	右	800	晴	重	11:00	サラC34組		2009-2-1	23	名古屋	1			4	360	2	4.0	140	1.0	9.0	300	7.0	7.0	260	5.0	4-8	700.0	3.0	4-9	3190	15	4=>8	1480.0	6.0	4=>9	6270	32.0	4-7-9	5630	24.0	4=>9=>7	32470	132.0				597648123.0		
200948020102	ダ	右	1400	晴	重	11:30	サラC33組		2009-2-1	23	名古屋	1			7	140	1	7.0	100	1.0	3.0	100	2.0	2.0	110	3.0				3-7	140	1				7=>3	220	1.0	2-3-7	190	1.0	7=>3=>2	460	1.0		75234618.0	73254168.0	73214658.0		
200948020103	ダ	右	1400	晴	重	12:00	サラC32組		2009-2-1	23	名古屋	1			9	3580	7	9.0	370	7.0	7.0	150	3.0	8.0	130	1.0	7-8	1060.0	5.0	7-9	4770	18	8=>7	3950.0	15.0	9=>7	16770	48.0	7-8-9	4230	16.0	9=>7=>8	63800	202.0		68925710143.0	68972511043.0	98761524310.0		
200948020104	ダ	右	1400	晴	稍重	12:30	サラC31組		2009-2-1	23	名古屋	1			9	180	1	9.0	120	2.0	8.0	150	3.0	2.0	110	1.0	7-8	230.0	1.0	8-9	310	1	8=>7	400.0	1.0	9=>8	500	1.0	2-8-9	650	1.0	9=>8=>2	1500	1.0		10981246375.0	10984123567.0	98410123567.0		
200948020105	ダ	右	1300	晴	稍重	13:00	サラC30組		2009-2-1	23	名古屋	1			3	180	1	3.0	110	1.0	1.0	150	3.0	4.0	470	8.0	1-3	2250.0	6.0	1-3	3070	7	3=>1	4400.0	8.0	3=>1	2670	11.0	1-3-4	21960	33.0	3=>1=>4	96940	139.0		11069327485.0	11093672485.0	19310762485.0		
200948020106	ダ	右	1400	晴	稍重	13:30	サラC29組		2009-2-1	23	名古屋	1			2	780	4	2.0	200	3.0	4.0	220	4.0	9.0	170	2.0	2-4	4280.0	18.0	2-4	3900	18	2=>4	7590.0	31.0	2=>4	10320	41.0	2-4-9	5950	28.0	2=>4=>9	55280	212.0		621985347.0	621958347.0	621953847.0		
200948020107	ダ	右	1400	晴	稍重	14:00	サラC28組		2009-2-1	23	名古屋	1			3	130	1	3.0	100	1.0	6.0	170	3.0	7.0	220	5.0	3-6	800.0	2.0	3-6	680	3	3=>6	700.0	3.0	3=>6	690	3.0	3-6-7	870	3.0	3=>6=>7	2300	9.0		37628101594.0	36107281954.0	36107812594.0		
200948020108	ダ	右	1400	晴	稍重	14:30	サラC27組		2009-2-1	23	名古屋	1			10	960	3	10.0	330	6.0	5.0	520	7.0	2.0	130	2.0	5-8	2830.0	10.0	5-10	3880	11	8=>5	6560.0	16.0	10=>5	11600	22.0	2-5-10	2790	10.0	10=>5=>2	27750	71.0		15104726983.0	15107246983.0	51107246938.0		
200948020201	ダ	右	1400	晴	稍重	11:00	サラC26組		2009-2-2	23	名古屋	2			1	150	1	1.0	130	2.0	2.0	270	4.0	4.0	290	5.0	1-2	580.0	3.0	1-2	560	3	1=>2	840.0	4.0	1=>2	710	3.0	1-2-4	1130	3.0	1=>2=>4	2040	5.0		14286105973.0	14268107953.0	12410867935.0		
200948020202	ダ	右	800	晴	稍重	11:30	サラC25組		2009-2-2	23	名古屋	2			2	490	4	2.0	210	5.0	8.0	220	6.0	7.0	120	1.0	2-7	730.0	4.0	2-8	2070	11	2=>7	2020.0	11.0	2=>8	3920	18.0	2-7-8	1910	9.0	2=>8=>7	15610	66.0				23867591104.0		
200948020203	ダ	右	1400	晴	稍重	12:00	サラC24組		2009-2-2	23	名古屋	2	牝		8	760	4	8.0	160	3.0	6.0	230	5.0	4.0	140	2.0				6-8	3290	9				8=>6	6950	17.0	4-6-8	1450	6.0	8=>6=>4	20770	53.0		68742315.0	68742315.0	86437125.0		
200948020204	ダ	右	1300	晴	稍重	12:35	サラC23組		2009-2-2	23	名古屋	2			2	100	1	2.0	100	1.0	6.0	190	4.0	4.0	140	3.0	2-6	510.0	3.0	2-6	460	3	2=>6	400.0	3.0	2=>6	490	3.0	2-4-6	350	2.0	2=>6=>4	990	5.0		267145389.0	267415983.0	267491853.0		
200948020205	ダ	右	1400	晴	稍重	13:10	サラC22組		2009-2-2	23	名古屋	2			8	150	1	8.0	100	1.0	4.0	100	2.0	9.0	190	4.0	4-8	120.0	1.0	4-8	110	1	8=>4	150.0	1.0	8=>4	160	1.0	4-8-9	420	2.0	8=>4=>9	790	2.0		958647231.0	958467321.0	985463721.0		
200948020206	ダ	右	1400	晴	稍重	13:45	サラC21組		2009-2-2	23	名古屋	2			1	230	2	1.0	100	2.0	3.0	100	1.0	10.0	130	3.0	1-3	180.0	1.0	1-3	180	1	1=>3	240.0	1.0	1=>3	200	1.0	1-3-10	330	1.0	1=>3=>10	590	1.0		12310859764.0	12310859764.0	13210895764.0		
200948020207	ダ	右	1600	晴	稍重	14:20	サラB4組		2009-2-2	23	名古屋	2			5	570	3	5.0	180	3.0	6.0	690	8.0	1.0	380	5.0	5-6	11270.0	18.0	5-6	11520	24	5=>6	21150.0	30.0	5=>6	27680	44.0	1-5-6	23270	47.0	5=>6=>1	290260	313.0		14738105296.0	14783510926.0	14578109263.0		
200948020208	ダ	右	1400	晴	稍重	14:55	サラB3組		2009-2-2	23	名古屋	2			6	170	1	6.0	100	1.0	10.0	160	4.0	8.0	100	2.0	6-8	180.0	1.0	6-10	410	3	6=>8	210.0	1.0	6=>10	430	2.0	6-8-10	430	1.0	6=>10=>8	1290	5.0		6892105734.0	6810923754.0	6810923574.0		
200948020209	ダ	右	1600	晴	稍重	15:30	サラA4組		2009-2-2	23	名古屋	2			1	570	3	1.0	150	3.0	3.0	120	2.0	8.0	200	4.0				1-3	450	2				1=>3	1180	5.0	1-3-8	1120	5.0	1=>3=>8	3830	15.0		16835724.0	16385724.0	13685274.0		
200948020401	ダ	右	1400	晴	稍重	11:00	サラ3歳4組		2009-2-4	23	名古屋	4			9	120	1	9.0	100	1.0	7.0	130	2.0	10.0	1,110	9.0	7-8	280.0	1.0	7-9	370	1	8=>7	380.0	1.0	9=>7	480	1.0	7-9-10	4690	17.0	9=>7=>10	11520	39.0		57109382164.0	57109382614.0	79510832614.0		
200948020402	ダ	右	1400	晴	稍重	11:30	サラ3歳3組		2009-2-4	23	名古屋	4			7	160	1	7.0	110	1.0	3.0	110	2.0	2.0	150	4.0	3-7	320.0	1.0	3-7	310	1	7=>3	570.0	3.0	7=>3	510	1.0	2-3-7	500	2.0	7=>3=>2	1490	2.0		37829641051.0	73892610451.0	37289410651.0		
200948020403	ダ	右	800	晴	稍重	12:00	サラC15組		2009-2-4	23	名古屋	4			5	180	1	5.0	100	1.0	6.0	100	2.0	3.0	120	3.0	5-6	110.0	1.0	5-6	120	1	5=>6	160.0	1.0	5=>6	160	1.0	3-5-6	200	1.0	5=>6=>3	330	1.0				56103479812.0		
200948020404	ダ	右	1400	晴	良	12:35	サラC14組		2009-2-4	23	名古屋	4			10	130	1	10.0	100	1.0	5.0	110	3.0	6.0	100	2.0	5-8	300.0	2.0	5-10	230	1	8=>5	330.0	2.0	10=>5	320	2.0	5-6-10	210	1.0	10=>5=>6	440	2.0		10451382679.0	10451362798.0	10451632798.0		
200948020405	ダ	右	1400	晴	良	13:10	サラC13組		2009-2-4	23	名古屋	4	牝		2	130	1	2.0	100	1.0	1.0	100	2.0	3.0	240	5.0	1-2	260.0	1.0	1-2	270	1	2=>1	390.0	2.0	2=>1	240	1.0	1-2-3	1110	5.0	2=>1=>3	1580	7.0		923186547.0	923186457.0	291386475.0		
200948020406	ダ	右	1300	晴	良	13:45	サラC12組		2009-2-4	23	名古屋	4			5	140	1	5.0	100	1.0	2.0	120	2.0	4.0	400	7.0	2-5	380.0	2.0	2-5	320	1	5=>2	430.0	1.0	5=>2	440	2.0	2-4-5	1000	3.0	5=>2=>4	2310	6.0		56102349718.0	56102431978.0	56231041789.0		
200948020407	ダ	右	1400	晴	良	14:20	サラC11組		2009-2-4	23	名古屋	4			10	220	1	10.0	120	2.0	8.0	110	1.0	2.0	620	8.0	7-8	310.0	1.0	8-10	320	1	8=>7	760.0	3.0	10=>8	760	2.0	2-8-10	2010	8.0	10=>8=>2	5990	20.0		51610284973.0	51106284973.0	51016284937.0		
200948020408	ダ	右	1400	晴	良	14:55	サラC10組		2009-2-4	23	名古屋	4			10	160	1	10.0	100	1.0	4.0	100	2.0	6.0	130	4.0	4-8	130.0	1.0	4-10	120	1	8=>4	160.0	1.0	10=>4	170	1.0	4-6-10	150	1.0	10=>4=>6	250	1.0		41068529371.0	41068529371.0	41065829731.0		
200948020409	ダ	右	1400	晴	良	15:30	サラB8組		2009-2-4	23	名古屋	4			8	540	2	8.0	110	2.0	1.0	110	1.0	5.0	330	6.0	1-7	270.0	1.0	1-8	360	1	7=>1	630.0	2.0	8=>1	1180	4.0	1-5-8	1580	5.0	8=>1=>5	7570	21.0		89105714236.0	89105741236.0	89514710236.0		
200948020410	ダ	右	1600	晴	良	16:30	節分特別 		2009-2-4	23	名古屋	4			12	320	3	12.0	130	3.0	6.0	100	1.0	4.0	110	2.0	5-8	890.0	5.0	6-12	870	3	8=>5	2110.0	12.0	12=>6	1530	7.0	4-6-12	470	1.0	12=>6=>4	3040	8.0		121076311495812.0	121067435119812.0	124673111058912.0		
200948020601	ダ	右	800	晴	良	11:00	サラ3歳7組		2009-2-6	23	名古屋	6			9	290	2	9.0	100	2.0	1.0	100	3.0	3.0	100	1.0	1-8	1000.0	5.0	1-9	1180	5	8=>1	1310.0	7.0	9=>1	1410	5.0	1-3-9	300	1.0	9=>1=>3	2410	7.0				914386275.0		
200948020602	ダ	右	1400	晴	良	11:30	名古屋3歳牝馬		2009-2-6	23	名古屋	6	牝		6	120	1	6.0	100	1.0	8.0	110	3.0	9.0	110	2.0	6-8	180.0	1.0	6-8	400	2	6=>8	490.0	2.0	6=>8	630	2.0	6-8-9	390	1.0	6=>8=>9	1820	2.0		689273514.0	689273541.0	689237541.0		
200948020603	ダ	右	1400	晴	良	12:00	サラC5組		2009-2-6	23	名古屋	6			2	250	2	2.0	110	2.0	3.0	160	4.0	6.0	100	1.0				2-3	930	2				2=>3	880	3.0	2-3-6	250	1.0	2=>3=>6	1510	6.0		23618745.0	23618745.0	23617845.0		
200948020604	ダ	右	1300	晴	良	12:35	サラC4組		2009-2-6	23	名古屋	6			6	120	1	6.0	110	2.0	5.0	120	3.0	3.0	150	4.0				5-6	370	2				6=>5	390	2.0	3-5-6	830	4.0	6=>5=>3	1280	4.0		56183472.0	56183472.0	56183472.0		
200948020605	ダ	右	1400	晴	良	13:10	サラC3組		2009-2-6	23	名古屋	6			4	120	1	4.0	110	1.0	2.0	820	7.0	8.0	230	4.0	2-4	2510.0	7.0	2-4	3280	8	4=>2	3020.0	8.0	4=>2	2740	10.0	2-4-8	4340	14.0	4=>2=>8	10360	32.0		487125396.0	487125369.0	482731569.0		
200948020606	ダ	右	1400	晴	良	13:45	サラC2組		2009-2-6	23	名古屋	6			10	190	1	10.0	130	2.0	6.0	150	3.0	1.0	580	6.0	6-8	690.0	4.0	6-10	650	2	8=>6	1200.0	3.0	10=>6	1000	4.0	1-6-10	2960	9.0	10=>6=>1	6090	18.0		10945726138.0	10946571283.0	10496187325.0		
200948020607	ダ	右	1600	晴	良	14:20	サラB13組		2009-2-6	23	名古屋	6			3	120	1	3.0	100	1.0	10.0	100	2.0	7.0	110	3.0	3-8	150.0	1.0	3-10	140	1	3=>8	220.0	1.0	3=>10	240	1.0	3-7-10	270	1.0	3=>10=>7	740	1.0		13624107958.0	13642107958.0	31241079658.0		
200948020608	ダ	右	1400	晴	良	14:55	「海苔の日」記念		2009-2-6	23	名古屋	6			1	230	2	1.0	100	1.0	6.0	110	2.0	5.0	180	5.0	1-6	210.0	1.0	1-6	250	1	1=>6	440.0	1.0	1=>6	520	2.0	1-5-6	690	2.0	1=>6=>5	1810	5.0		84291106537.0	84921610537.0	48196251037.0		
200948020609	ダ	右	1600	晴	良	15:30	サラB11組		2009-2-6	23	名古屋	6			5	500	2	5.0	120	2.0	3.0	100	1.0	9.0	170	4.0	3-5	550.0	1.0	3-5	530	1	5=>3	1560.0	6.0	5=>3	1230	6.0	3-5-9	1190	4.0	5=>3=>9	4490	10.0		53198427106.0	53918210746.0	53917210846.0		
200948021501	ダ	右	800	晴	稍重	11:00	犬飼真聖2歳お誕生日		2009-2-15	24	名古屋	1			4	210	1	4.0	110	1.0	6.0	290	7.0	3.0	130	2.0	4-6	810.0	4.0	4-6	870	2	4=>6	1210.0	3.0	4=>6	1130	3.0	3-4-6	360	1.0	4=>6=>3	2230	6.0				364519287.0		
200948021502	ダ	右	1400	晴	稍重	11:30	和美誕生日おめでとう		2009-2-15	24	名古屋	1			10	220	2	10.0	110	3.0	9.0	100	1.0	4.0	110	2.0	8-8	200.0	1.0	9-10	170	1	8=>8	250.0	1.0	10=>9	300	1.0	4-9-10	240	1.0	10=>9=>4	680	2.0		10964857123.0	10946857123.0	10946851723.0		
200948021503	ダ	右	1400	晴	稍重	12:00	サラC31組		2009-2-15	24	名古屋	1			5	1050	5	5.0	1,120	5.0	10.0	3,980	10.0	4.0	220	2.0	5-8	4350.0	14.0	5-10	11360	23	5=>8	7240.0	22.0	5=>10	34720	48.0	4-5-10	3920	12.0	5=>10=>4	70870	130.0		58102946173.0	58109241673.0	85101249736.0		
200948021504	ダ	右	1300	晴	稍重	12:30	サラC30組		2009-2-15	24	名古屋	1			9	700	3	9.0	140	3.0	2.0	420	7.0	7.0	130	1.0	2-8	48460.0	17.0	2-9	27990	24	8=>2	67220.0	27.0	9=>2	41840	39.0	2-7-9	11950	20.0	9=>2=>7	556410	266.0		26937581104.0	26973581014.0	29763584101.0		
200948021505	ダ	右	1400	晴	稍重	13:00	サラC29組		2009-2-15	24	名古屋	1			9	1070	2	9.0	210	5.0	8.0	110	1.0	1.0	750	10.0	7-8	330.0	1.0	8-9	410	1	8=>7	1010.0	3.0	9=>8	1140	3.0	1-8-9	5610	19.0	9=>8=>1	20200	60.0		89101652437.0	89105162437.0	89110256437.0		
200948021506	ダ	右	1400	晴	稍重	13:30	サラC28組		2009-2-15	24	名古屋	1			10	680	3	10.0	130	2.0	8.0	140	4.0	7.0	110	1.0	7-8	250.0	1.0	8-10	1170	4	8=>7	660.0	3.0	10=>8	1700	7.0	7-8-10	530	2.0	10=>8=>7	4700	14.0		48101765239.0	48107165239.0	81047162593.0		
200948021507	ダ	右	1400	晴	稍重	14:00	穴馬券狂藤原茂仁永眠		2009-2-15	24	名古屋	1	牝		2	690	3	2.0	130	3.0	9.0	120	1.0	7.0	160	4.0	2-8	1140.0	5.0	2-9	1190	4	2=>8	2980.0	12.0	2=>9	2610	10.0	2-7-9	2710	9.0	2=>9=>7	9560	31.0		5698247110.0	5692847110.0	6952874110.0		
200948021508	ダ	右	1600	晴	稍重	14:30	TFBーPKC		2009-2-15	24	名古屋	1			1	110	1	1.0	100	1.0	7.0	110	3.0	9.0	110	2.0	1-7	290.0	2.0	1-7	260	1	1=>7	340.0	2.0	1=>7	340	2.0	1-7-9	220	1.0	1=>7=>9	660	2.0		159376248.0	159736284.0	195783624.0		
200948021509	ダ	右	1900	晴	良	15:25	こいぬ座特別 		2009-2-15	24	名古屋	1			7	160	1	7.0	120	1.0	10.0	140	2.0	5.0	250	5.0	6-7	270.0	1.0	7-10	300	1	6=>7	410.0	1.0	7=>10	470	1.0	5-7-10	1000	3.0	7=>10=>5	2760	6.0		791068512412311.0	710981562431112.0	710195826431112.0		
200948021510	ダ	右	1600	晴	良	16:30	サラA4組		2009-2-15	24	名古屋	1			4	500	3	4.0	140	4.0	2.0	100	1.0	1.0	120	2.0	2-4	430.0	2.0	2-4	500	2	4=>2	1560.0	6.0	4=>2	1630	7.0	1-2-4	380	1.0	4=>2=>1	5010	18.0		479125386.0	479152368.0	471923568.0		
200948021601	ダ	右	1300	晴	良	11:00	サラC26組		2009-2-16	24	名古屋	2			9	120	1	9.0	100	1.0	2.0	210	3.0	5.0	320	4.0	2-8	270.0	1.0	2-9	250	1	8=>2	300.0	1.0	9=>2	240	1.0	2-5-9	550	2.0	9=>2=>5	1110	3.0		25710698341.0	25710986341.0	25971086341.0		
200948021602	ダ	右	1400	晴	良	11:30	サラC25組		2009-2-16	24	名古屋	2			2	350	2	2.0	100	1.0	6.0	200	5.0	10.0	160	3.0	2-6	1680.0	8.0	2-6	1570	8	2=>6	3800.0	20.0	2=>6	3480	18.0	2-6-10	1680	8.0	2=>6=>10	10930	43.0		26110849375.0	26101834975.0	26110843975.0		
200948021603	ダ	右	800	晴	良	12:05	サラC24組		2009-2-16	24	名古屋	2			9	160	1	9.0	100	2.0	4.0	180	5.0	1.0	100	1.0	4-8	1650.0	4.0	4-9	1720	4	8=>4	1430.0	6.0	9=>4	2110	7.0	1-4-9	840	2.0	9=>4=>1	4780	15.0				94178105236.0		
200948021604	ダ	右	1400	晴	良	12:40	サラC23組		2009-2-16	24	名古屋	2			1	110	1	1.0	100	1.0	10.0	220	4.0	8.0	100	2.0	1-8	250.0	2.0	1-10	1250	4	1=>8	220.0	2.0	1=>10	1310	4.0	1-8-10	1330	3.0	1=>10=>8	2950	10.0		19310842765.0	19310847265.0	19103847265.0		
200948021605	ダ	右	1400	晴	良	13:15	サラC22組		2009-2-16	24	名古屋	2			6	1960	5	6.0	270	6.0	5.0	120	1.0	10.0	130	3.0	5-6	2710.0	11.0	5-6	2690	9	6=>5	10130.0	28.0	6=>5	6460	22.0	5-6-10	2190	7.0	6=>5=>10	24390	71.0		65103127894.0	65103219487.0	65103182947.0		
200948021606	ダ	右	1600	晴	良	13:50	はやぶさ特別 		2009-2-16	24	名古屋	2			6	670	2	6.0	140	2.0	5.0	120	1.0							5-6	140	1				6=>5	650	2.0	1-5-6	250	1.0	6=>5=>1	1550	6.0		156243.0	156234.0	156234.0		
200948021607	ダ	右	1400	晴	良	14:25	吉川政明四十路記念		2009-2-16	24	名古屋	2			1	150	1	1.0	130	2.0	9.0	360	6.0	10.0	100	1.0	1-8	220.0	1.0	1-9	4820	13	1=>8	520.0	2.0	1=>9	6530	20.0	1-9-10	2150	9.0	1=>9=>10	18330	55.0		7131025896.0	7131052896.0	7138105296.0		
200948021701	ダ	右	1400	晴	良	11:00	サラ3歳3組		2009-2-17	24	名古屋	3			7	510	4	7.0	160	3.0	9.0	280	6.0	5.0	130	1.0	7-8	1380.0	8.0	7-9	2580	14	7=>8	2560.0	10.0	7=>9	5830	24.0	5-7-9	2810	10.0	7=>9=>5	46390	147.0		97102531684.0	97106245318.0	97106543182.0		
200948021702	ダ	右	1300	晴	良	11:30	サラC21組		2009-2-17	24	名古屋	3			3	550	3	3.0	100	3.0	1.0	100	1.0	7.0	100	2.0	1-3	180.0	1.0	1-3	180	1	3=>1	630.0	3.0	3=>1	690	3.0	1-3-7	160	1.0	3=>1=>7	1110	3.0		397516428.0	397165248.0	391672485.0		
200948021703	ダ	右	1400	晴	良	12:00	サラC20組		2009-2-17	24	名古屋	3			8	140	1	8.0	100	1.0	9.0	110	2.0	2.0	130	4.0	8-8	180.0	1.0	8-9	170	1	8=>8	240.0	1.0	8=>9	310	1.0	2-8-9	350	2.0	8=>9=>2	810	2.0		987625314.0	987623514.0	987265314.0		
200948021704	ダ	右	800	晴	良	12:30	サラC19組		2009-2-17	24	名古屋	3			8	290	2	8.0	120	1.0	3.0	170	4.0	9.0	130	3.0	3-7	2560.0	6.0	3-8	2100	7	7=>3	3770.0	10.0	8=>3	3220	12.0	3-8-9	1740	6.0	8=>3=>9	15630	46.0				38941076215.0		
200948021705	ダ	右	1400	晴	良	13:00	サラC18組		2009-2-17	24	名古屋	3			8	400	3	8.0	320	3.0	6.0	350	4.0	4.0	500	5.0	6-7	2640.0	9.0	6-8	2000	9	7=>6	4220.0	20.0	8=>6	4690	20.0	4-6-8	3270	15.0	8=>6=>4	19880	74.0		86914210375.0	86914102375.0	86941210375.0		
200948021706	ダ	右	1400	晴	良	13:30	サラC17組		2009-2-17	24	名古屋	3			10	120	1	10.0	100	2.0	8.0	100	1.0	9.0	360	6.0	7-8	110.0	1.0	8-10	120	1	8=>7	130.0	1.0	10=>8	150	1.0	8-9-10	660	4.0	10=>8=>9	1110	4.0		81034961257.0	81093416725.0	81093417652.0		
200948021707	ダ	右	1400	晴	良	14:00	サラC16組		2009-2-17	24	名古屋	3	牝		8	140	1	8.0	100	1.0	4.0	110	3.0	1.0	100	2.0	4-8	440.0	2.0	4-8	480	2	8=>4	460.0	2.0	8=>4	500	2.0	1-4-8	280	1.0	8=>4=>1	760	2.0		148965723.0	148967523.0	184962753.0		
200948021708	ダ	右	1400	晴	良	14:30	サラB7組		2009-2-17	24	名古屋	3			6	7170	7	6.0	600	7.0	2.0	170	3.0	7.0	130	1.0	2-6	6590.0	17.0	2-6	6180	16	6=>2	13120.0	28.0	6=>2	23520	36.0	2-6-7	9660	24.0	6=>2=>7	216770	240.0		58107624319.0	51074286319.0	52104763918.0		
200948021709	ダ	右	1400	晴	良	15:30	名古屋チャレンジカッ 		2009-2-17	24	名古屋	3			9	320	2	9.0	130	3.0	8.0	110	1.0	2.0	120	2.0	7-8	270.0	1.0	8-9	320	1	8=>7	690.0	2.0	9=>8	860	2.0	2-8-9	420	1.0	9=>8=>2	1800	3.0		28911036574.0	28910163754.0	28910367514.0		
200948022001	ダ	右	800	雨	不良	11:00	サラ3歳9組		2009-2-20	24	名古屋	6			9	290	2	9.0	120	1.0	8.0	190	4.0	5.0	210	5.0	7-8	310.0	1.0	8-9	890	3	8=>7	560.0	1.0	9=>8	1380	4.0	5-8-9	3000	13.0	9=>8=>5	9300	37.0				89105647321.0		
200948022002	ダ	右	1400	曇	不良	11:30	サラ3歳8組		2009-2-20	24	名古屋	6			2	740	2	2.0	200	2.0	6.0	350	6.0	1.0	550	7.0	2-6	4290.0	10.0	2-6	3270	9	2=>6	10200.0	18.0	2=>6	11740	21.0	1-2-6	13660	27.0	2=>6=>1	112210	178.0		67892411035.0	67829141053.0	67281945310.0		
200948022003	ダ	右	1400	曇	不良	12:05	名古屋3歳牝馬		2009-2-20	24	名古屋	6	牝		4	220	1	4.0	120	1.0	9.0	150	2.0	3.0	170	5.0	4-8	610.0	1.0	4-9	630	1	4=>8	930.0	1.0	4=>9	880	1.0	3-4-9	1200	3.0	4=>9=>3	4350	5.0		46935810271.0	46935810271.0	49638105217.0		
200948022004	ダ	右	1300	曇	不良	12:40	サラC5組		2009-2-20	24	名古屋	6			8	150	1	8.0	100	1.0	4.0	110	2.0	3.0	140	4.0	4-8	110.0	1.0	4-8	120	1	8=>4	150.0	1.0	8=>4	180	1.0	3-4-8	280	2.0	8=>4=>3	480	2.0		834179265.0	834172965.0	843712965.0		
200948022005	ダ	右	1400	曇	不良	13:15	サラC4組		2009-2-20	24	名古屋	6			5	250	1	5.0	150	2.0	9.0	170	4.0	2.0	200	6.0	5-8	600.0	3.0	5-9	970	2	5=>8	990.0	5.0	5=>9	1830	9.0	2-5-9	2480	9.0	5=>9=>2	7880	28.0		689157243.0	698521743.0	659281743.0		
200948022006	ダ	右	1400	晴	不良	13:50	サラC3組		2009-2-20	24	名古屋	6			4	530	2	4.0	120	2.0	5.0	120	1.0	9.0	360	7.0	4-5	570.0	2.0	4-5	420	1	4=>5	1330.0	5.0	4=>5	1120	4.0	4-5-9	2140	8.0	4=>5=>9	12200	42.0		56719432810.0	56974312810.0	59467238110.0		
200948022007	ダ	右	1400	晴	不良	14:25	中村大佑名古屋競馬参		2009-2-20	24	名古屋	6			3	270	2	3.0	120	1.0	10.0	170	4.0	6.0	270	6.0	3-8	810.0	6.0	3-10	690	2	3=>8	1660.0	7.0	3=>10	1470	6.0	3-6-10	2950	11.0	3=>10=>6	14920	52.0		36107851429.0	36105871429.0	36105481729.0		
200948022008	ダ	右	1400	晴	不良	15:00	サラB13組		2009-2-20	24	名古屋	6			2	300	2	2.0	100	2.0	3.0	120	3.0	6.0	100	1.0	2-3	460.0	2.0	2-3	570	3	2=>3	860.0	4.0	2=>3	820	4.0	2-3-6	230	1.0	2=>3=>6	1700	4.0		42110367958.0	42610319785.0	42631019857.0		
200948022009	ダ	右	1600	晴	不良	15:35	サラB12組		2009-2-20	24	名古屋	6			1	360	2	1.0	190	3.0	7.0	2,610	10.0	4.0	610	7.0	1-7	9360.0	17.0	1-7	13920	20	1=>7	18380.0	35.0	1=>7	36720	37.0	1-4-7	68590	56.0	1=>7=>4	459150	281.0		97101624538.0	97101624583.0	97110264583.0		
200948022010	ダ	右	1800	晴	不良	16:30	春蘭特別 		2009-2-20	24	名古屋	6			5	100	1	5.0	100	1.0	12.0	110	2.0	7.0	130	3.0	5-8	170.0	1.0	5-12	180	1	5=>8	230.0	1.0	5=>12	230	1.0	5-7-12	190	1.0	5=>12=>7	480	1.0		127852103691114.0	127852910611134.0	127852910611143.0		
200948030101	ダ	右	800	晴	稍重	11:00	サラC32組		2009-3-1	25	名古屋	1			4	340	2	4.0	100	3.0	3.0	100	2.0	2.0	100	1.0	3-4	530.0	3.0	3-4	510	3	4=>3	1590.0	9.0	4=>3	1130	7.0	2-3-4	220	1.0	4=>3=>2	1500	4.0				243957168.0		
200948030102	ダ	右	1400	晴	稍重	11:30	食いしん坊ただしくん		2009-3-1	25	名古屋	1			4	100	1	4.0	100	1.0	7.0	150	2.0	8.0	330	9.0	4-7	300.0	1.0	4-7	350	1	4=>7	290.0	1.0	4=>7	310	1.0	4-7-8	2200	9.0	4=>7=>8	3560	10.0		34710918562.0	34710918562.0	43710981562.0		
200948030103	ダ	右	1400	晴	稍重	12:00	祝新村太亮・小夜香結		2009-3-1	25	名古屋	1			1	240	1	1.0	150	3.0	7.0	130	2.0	6.0	390	6.0	1-7	610.0	3.0	1-7	680	2	1=>7	1020.0	4.0	1=>7	1020	3.0	1-6-7	2780	10.0	1=>7=>6	8980	29.0		79106145823.0	79106154823.0	79106154823.0		
200948030104	ダ	右	1400	晴	稍重	13:00	武居さんおつかれさま		2009-3-1	25	名古屋	1			7	590	4	7.0	210	5.0	6.0	130	1.0	8.0	140	2.0	6-7	890.0	4.0	6-7	800	3	7=>6	1770.0	7.0	7=>6	1390	2.0	6-7-8	710	1.0	7=>6=>8	3210	1.0		367145892.0	637894152.0	769834512.0		
200948030105	ダ	右	1400	晴	稍重	13:30	まねき馬倶楽部in名		2009-3-1	25	名古屋	1			7	140	1	7.0	100	1.0	9.0	150	3.0	1.0	110	2.0	7-8	640.0	2.0	7-9	630	2	7=>8	700.0	2.0	7=>9	750	2.0	1-7-9	610	4.0	7=>9=>1	1990	5.0		67945182103.0	67954128103.0	67951482103.0		
