	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
200943040204	ダ	左	1500	晴	不良	12:30	C3二　ア		2009-4-2	1	船橋	2			5	2260	8	5	510	7	7	220	4	5-7	9320	25	5-7	3,080	26	5-6	3,150	27	6-7	920	14	5=>7	27900	57	5-6-7	28240	58	5=>7=>6	282440	435	(3,8),4,9,(2,7),5,10,1,6	3,(4,8),(2,7,9),(5,10),1,6	3,4,(2,7,9),8,5,10,1,6	3,4,9,(2,7),(5,8),6,10,1	6.6 - 12.2 - 12.6 - 12.5 - 12.2 - 13.0 - 13.5 - 13.8	6.6 - 18.8 - 31.4 - 43.9 - 56.1 - 69.1 - 82.6 - 96.4 (31.4-40.3)	6.0	360	6.0	5-7	10260.0	27.0	5=>7	32390.0	53.0
200943040205	ダ	左	1500	晴	不良	13:00	C2六		2009-4-2	1	船橋	2			5	140	1	5	120	1	3	150	2	3-5	450	2	3-5	250	2	5-7	520	5	3-7	730	10	5=>3	530	1	3-5-7	1530	2	5=>3=>7	3560	3	1,3,5,(6,9,11),(7,8),10,4,2	(1,3),5,6,(9,11),7,8,(4,10),2	(1,3),5,6,(9,8),11,7,(4,10),2	(1,3,5),9,6,8,11,7,10,4,2	6.7 - 11.9 - 12.7 - 12.4 - 12.3 - 12.7 - 13.1 - 13.7	6.7 - 18.6 - 31.3 - 43.7 - 56.0 - 68.7 - 81.8 - 95.5 (31.3-39.5)	7.0	260	5.0	3-5	560.0	3.0	5=>3	670.0	2.0
200943040206	ダ	左	1200	晴	不良	13:30	C2四　アイ		2009-4-2	1	船橋	2			4	180	1	4	110	1	9	240	5	4-9	1230	5	4-9	440	7	4-5	220	1	5-9	690	10	4=>9	1590	5	4-5-9	1640	7	4=>9=>5	7070	20		4,6,2,9,7,11,5,8,(3,10),1	4629711581031	4,9,6,(7,11),2,5,8,10,3,1	12.3 - 11.4 - 11.7 - 12.2 - 12.5 - 13.0	12.3 - 23.7 - 35.4 - 47.6 - 60.1 - 73.1 (35.4-37.7)	5.0	170	3.0	4-7	1050.0	5.0	4=>7	1200.0	5.0
200943040207	ダ	左	1600	晴	不良	14:00	C2四　アイ		2009-4-2	1	船橋	2			6	140	1	6	100	1	2	160	4	2-6	350	1	2-6	210	2	3-6	190	1	2-3	360	6	6=>2	470	1	2-3-6	710	1	6=>2=>3	1770	2	4,(2,11),10,6,8,3,9,1,7,5	4211610839175	4,(2,11),6,8,(10,3),1,9,(7,5)	2,(4,11),3,6,8,10,(1,9),(7,5)	12.2 - 12.3 - 12.8 - 12.6 - 12.5 - 13.0 - 13.1 - 13.4	12.2 - 24.5 - 37.3 - 49.9 - 62.4 - 75.4 - 88.5 - 101.9 (37.3-39.5)	3.0	150	2.0	2-6	390.0	1.0	6=>2	480.0	2.0
200943040208	ダ	左	1200	晴	不良	14:35	C1三　アイ　以下		2009-4-2	1	船橋	2			8	320	2	8	130	2	4	120	1	4-8	350	1	4-8	180	1	6-8	1,860	24	4-6	1,310	17	8=>4	740	2	4-6-8	3640	15	8=>4=>6	13660	44		7,1,8,(3,6),(4,9),5,2	7,8,(1,9),6,(3,4),5,2	7,8,9,6,(1,4),(3,5),2	12.3 - 11.0 - 11.3 - 12.2 - 12.7 - 13.5	12.3 - 23.3 - 34.6 - 46.8 - 59.5 - 73.0 (34.6-38.4)	6.0	700	9.0	4-8	250.0	1.0	8=>4	520.0	2.0
200943040209	ダ	左	1600	晴	不良	15:10	C1三　アイ　以下		2009-4-2	1	船橋	2			9	420	3	9	120	2	7	100	1	7-9	260	1	7-9	150	2	6-9	220	3	6-7	150	1	9=>7	950	4	6-7-9	260	1	9=>7=>6	1960	4	2,10,(5,6),7,(1,9),8,3,4	2,10,(5,6),7,(1,9),(8,4),3	(10,6),2,(5,7,4),9,1,8,3	(10,6),7,5,9,4,1,2,8,3	12.1 - 11.9 - 12.7 - 12.6 - 12.0 - 12.8 - 13.4 - 13.2	12.1 - 24.0 - 36.7 - 49.3 - 61.3 - 74.1 - 87.5 - 100.7 (36.7-39.4)	6.0	130	3.0	7-8	290.0	1.0	8=>7	1080.0	4.0
200943040210	ダ	左	1600	晴	不良	15:45	さくら特別 		2009-4-2	1	船橋	2			1	290	2	1	100	2	12	100	1	1-12	200	1	1-12	130	1	1-7	300	4	7-12	340	5	1=>12	490	2	1-7-12	750	2	1=>12=>7	2790	5	3,(5,12),(10,11),1,(4,2),6,(7,8)	(3,5),12,(10,11),1,(4,2),6,7,8	(3,5),(12,1),(10,11),(7,2),(4,6),8	(12,1),5,3,11,7,(10,2),4,6,8	12.2 - 12.1 - 12.7 - 12.4 - 12.6 - 12.4 - 13.0 - 13.3	12.2 - 24.3 - 37.0 - 49.4 - 62.0 - 74.4 - 87.4 - 100.7 (37.0-38.7)	7.0	160	3.0	1-8	330.0	1.0	1=>8	750.0	3.0
200943040301	ダ	左	1500	晴	重	11:00	3歳ア　イ　未出走		2009-4-3	1	船橋	3			7	440	3	7	120	2	3	120	3	3-7	690	2	3-7	310	5	5-7	310	4	3-5	270	2	7=>3	1510	4	3-5-7	980	3	7=>3=>5	4840	7	78654132	7,8,6,5,(4,3),1,2	7,8,(5,3),6,4,1,2	7,(5,3),8,4,6-1,2	6.6 - 12.5 - 14.0 - 13.5 - 12.6 - 12.5 - 13.0 - 13.5	6.6 - 19.1 - 33.1 - 46.6 - 59.2 - 71.7 - 84.7 - 98.2 (33.1-39.0)	5.0	120	1.0						
200943040302	ダ	左	1200	晴	重	11:30	3歳ア　イ　未出走		2009-4-3	1	船橋	3			8	1090	2	8	140	2	6	100	1	6-8	280	1	6-8	170	1	8-12	1,570	18	6-12	630	8	8=>6	2130	7	6-8-12	3170	10	8=>6=>12	27030	68		(1,2,6),8,12,7,5,10,11,4,9,3	6,(2,8),1,12,(7,10),(5,11),4,3,9	6,8,2,1,12,(7,10),(5,11),3,4,9	12.0 - 11.3 - 11.8 - 12.6 - 12.9 - 13.8	12.0 - 23.3 - 35.1 - 47.7 - 60.6 - 74.4 (35.1-39.3)	12.0	430	8.0	5-6	290.0	1.0	6=>5	2050.0	6.0
200943040303	ダ	左	1200	晴	重	12:00	3歳ア　イ		2009-4-3	1	船橋	3	55万円未満		2	120	1	2	100	1	5	160	3	2-5	450	2	2-5	240	2	2-6	380	5	5-6	1,330	16	2=>5	510	2	2-5-6	1580	7	2=>5=>6	2890	10		(2,4,6),7,10,(3,5),1,8,9	24610753189	26410573189	12.4 - 11.6 - 12.0 - 12.6 - 12.5 - 13.8	12.4 - 24.0 - 36.0 - 48.6 - 61.1 - 74.9 (36.0-38.9)	6.0	180	4.0	2-5	460.0	3.0	2=>5	380.0	1.0
200943040304	ダ	左	1500	晴	重	12:30	3歳ア　イ		2009-4-3	1	船橋	3	55万円未満		8	4210	6	8	440	6	7	150	3	7-8	7670	18	7-8	1,750	19	8-10	1,440	15	7-10	310	3	8=>7	23740	42	7-8-10	5230	17	8=>7=>10	112850	202	10,(7,8),1,(6,11),5,2,3,4,9	10,(7,8),(1,6,11),(5,2),4,3,9	10,(7,8),(6,2),(4,11),(5,9),1,3	(10,7,8),2,6,4,11,5,9,3-1	6.6 - 12.2 - 13.6 - 13.0 - 12.8 - 12.9 - 13.0 - 13.9	6.6 - 18.8 - 32.4 - 45.4 - 58.2 - 71.1 - 84.1 - 98.0 (32.4-39.8)	10.0	140	2.0	6-7	3620.0	10.0	7=>6	13420.0	30.0
200943040305	ダ	左	1000	晴	重	13:00	C3　選抜馬		2009-4-3	1	船橋	3			6	320	2	6	100	1	4	110	2	4-6	200	1	4-6	130	1	6-11	470	8	4-11	430	4	6=>4	510	2	4-6-11	740	3	6=>4=>11	2750	5			(2,4),6,8,(1,7),(9,11),(5,12),10,3	(2,4,6),8,9,(1,7),11,12,(5,10),3	11.9 - 11.3 - 11.8 - 12.2 - 13.2	11.9 - 23.2 - 35.0 - 47.2 - 60.4 (35.0-37.2)	11.0	160	3.0	4-5	200.0	1.0	5=>4	420.0	2.0
200943040306	ダ	左	1500	晴	重	13:30	C3一　イ		2009-4-3	1	船橋	3			10	560	2	10	160	2	11	470	7	10-11	6790	22	10-11	1,720	22	3-10	470	3	3-11	1,290	17	10=>11	10050	31	3-10-11	10550	33	10=>11=>3	95050	248	5,10,1,(3,7),4,11,(2,8),6,9	5310174112869	5,3,10,1,(7,11),4,2,6,(8,9)	5,10,3,11,7,1,4,2,(8,6,9)	6.7 - 11.7 - 12.9 - 12.4 - 12.3 - 12.8 - 13.1 - 13.9	6.7 - 18.4 - 31.3 - 43.7 - 56.0 - 68.8 - 81.9 - 95.8 (31.3-39.8)	3.0	160	3.0	8-8	5830.0	21.0	8=>8	7630.0	28.0
200943040307	ダ	左	1500	晴	重	14:00	C3一　ア		2009-4-3	1	船橋	3			7	590	3	7	160	3	5	140	2	5-7	870	3	5-7	350	2	7-10	630	8	5-10	520	5	7=>5	2180	8	5-7-10	1710	3	7=>5=>10	10950	27	8,7,10,5,(2,4,6,11),1,3,9	8,5,7,(2,10,11),4,6,1,3,9	(8,5,10),(2,11),7,(4,6),1,9,3	(5,10),11,2,7,8,4,6,1,9,3	6.9 - 11.9 - 13.1 - 12.6 - 12.8 - 12.8 - 13.0 - 13.3	6.9 - 18.8 - 31.9 - 44.5 - 57.3 - 70.1 - 83.1 - 96.4 (31.9-39.1)	10.0	210	4.0	5-6	530.0	2.0	6=>5	2270.0	8.0
200943040308	ダ	左	1200	晴	重	14:35	C2五　アイ		2009-4-3	1	船橋	3			9	160	1	9	100	1	8	120	2	8-9	160	1	8-9	130	1	1-9	340	4	1-8	500	9	9=>8	310	1	1-8-9	1040	5	9=>8=>1	2720	9		8,(4,9),1,(3,10),(2,6),5-7	8,9,(4,1),(2,3,6,10),5,7	8,9,1,4,(6,10),3,2,5,7	12.2 - 11.4 - 11.7 - 12.0 - 12.4 - 12.8	12.2 - 23.6 - 35.3 - 47.3 - 59.7 - 72.5 (35.3-37.2)	1.0	160	3.0	7-8	140.0	1.0	8=>7	280.0	1.0
200943040309	ダ	左	1200	晴	重	15:10	チドリ賞		2009-4-3	1	船橋	3	(別定)		3	2650	8	3	510	8	6	110	1	3-6	4000	16	3-6	1,200	17	3-8	2,740	28	6-8	610	6	3=>6	8030	32	3-6-8	10630	37	3=>6=>8	110780	269		2,(6,9),10,(7,8),3,5,(1,4)	2,6,(7,9),(8,10),3,(5,1,4)	2,6,(9,10),(7,8),3,(1,4),5	12.2 - 11.2 - 11.5 - 12.1 - 12.4 - 14.1	12.2 - 23.4 - 34.9 - 47.0 - 59.4 - 73.5 (34.9-38.6)	8.0	220	4.0	3-6	3980.0	13.0	3=>6	11440.0	27.0
200943040310	ダ	左	1600	晴	重	15:45	清明特別 		2009-4-3	1	船橋	3			2	150	1	2	100	1	10	390	7	2-10	2050	7	2-10	630	7	2-8	160	1	8-10	1,170	16	2=>10	2540	9	2-8-10	2680	8	2=>10=>8	14360	35	1,(2,4),7,12,8,9,5,10,6,3,11	124712895106311	1,2,(4,9),7,(12,8),(10,5),11,6,3	129104857116123	12.0 - 11.4 - 12.6 - 12.7 - 12.7 - 12.9 - 13.7 - 13.8	12.0 - 23.4 - 36.0 - 48.7 - 61.4 - 74.3 - 88.0 - 101.8 (36.0-40.4)	8.0	140	2.0	2-7	1000.0	5.0	2=>7	1500.0	7.0
200943040311	ダ	左	1000	晴	稍重	16:20	桜波スプリント 		2009-4-3	1	船橋	3			3	740	5	3	180	5	5	130	1	3-5	860	4	3-5	340	4	3-9	570	8	5-9	270	2	3=>5	2820	11	3-5-9	1560	5	3=>5=>9	9710	34			5,9,11,3,6,(2,8,12),1,7,10,4	5,(9,11),3,6,8,1,(2,12),7,(4,10)	11.6 - 10.9 - 11.5 - 11.9 - 12.9	11.6 - 22.5 - 34.0 - 45.9 - 58.8 (34.0-36.3)	9.0	170	4.0	3-5	810.0	3.0	3=>5	1830.0	8.0
200943050401	ダ	左	1600	晴	良	11:00	3歳ア　イ		2009-5-4	2	船橋	1	133万円以上231万円未満		7	200	1	7	130	2	6	130	1	6-7	340	1	6-7	170	2	7-8	290	5	6-8	280	4	7=>6	520	1	6-7-8	580	2	7=>6=>8	1760	4	3672584	3672584	3675284	6735284	12.5 - 12.1 - 12.8 - 12.8 - 12.7 - 13.1 - 13.6 - 14.1	12.5 - 24.6 - 37.4 - 50.2 - 62.9 - 76.0 - 89.6 - 103.7 (37.4-40.8)									
200943050402	ダ	左	1200	晴	良	11:30	C3六		2009-5-4	2	船橋	1			10	250	1	10	100	1	12	140	3	10-12	590	2	10-12	270	2	3-10	200	1	3-12	330	4	10=>12	1000	3	3-10-12	640	1	10=>12=>3	2790	3		2,8,6,(10,12),11,7,4,5,3,1	2,(8,11,12),10,7,4,6,3,5,1	12,2,(8,11),7,10,(4,3),6,5,1	12.5 - 11.6 - 11.9 - 12.3 - 12.7 - 14.4	12.5 - 24.1 - 36.0 - 48.3 - 61.0 - 75.4 (36.0-39.4)	3.0	120	2.0	7-8	470.0	2.0	7=>8	670.0	1.0
200943050403	ダ	左	1500	晴	良	12:05	C3五　ア		2009-5-4	2	船橋	1			11	1050	6	11	220	5	2	130	1	2-11	1250	5	2-11	460	4	7-11	860	12	2-7	390	2	11=>2	3990	14	2-7-11	2870	8	11=>2=>7	25400	80	7,9,2,8,1,(3,6),11,12,4,5,10	7,9,2,8,1,(3,6),(4,11),12,5,10	7,9,2,8,(1,11),4,5,12,6,3,10	(7,9),2,11,1,(4,5,8),6,12,10,3	6.6 - 12.7 - 13.0 - 13.2 - 12.7 - 12.8 - 13.1 - 14.2	6.6 - 19.3 - 32.3 - 45.5 - 58.2 - 71.0 - 84.1 - 98.3 (32.3-40.1)	7.0	190	4.0	2-8	920.0	5.0	8=>2	3440.0	19.0
200943050404	ダ	左	1500	晴	良	12:40	C3五　イ		2009-5-4	2	船橋	1			2	200	1	2	110	1	8	120	2	2-8	180	1	2-8	130	1	2-7	350	4	7-8	390	5	2=>8	350	1	2-7-8	660	3	2=>8=>7	1860	3	6,10,11,(2,5),4,(7,8),1,12,9,3	610115248971123	611105248713912	6,10,11,(8,7),(2,5),4,9,1,3,12	6.9 - 12.5 - 13.4 - 13.1 - 12.6 - 13.0 - 13.1 - 14.2	6.9 - 19.4 - 32.8 - 45.9 - 58.5 - 71.5 - 84.6 - 98.8 (32.8-40.3)	7.0	240	5.0	2-6	190.0	1.0	2=>6	300.0	1.0
200943050405	ダ	左	1200	晴	良	13:15	3歳ア　イ		2009-5-4	2	船橋	1	133万円以上231万円未満		1	390	2	1	120	2	4	160	4	1-4	1510	5	1-4	400	5	1-12	240	1	4-12	320	3	1=>4	2340	7	1-4-12	1230	2	1=>4=>12	8840	18		1,(4,11),6,3,7,8,12,(2,9),5,10	1,4,11,3,7,(6,8),12,9,2,5,10	1,4,11,3,7,8,12,6,2,9-5-10	12.2 - 11.1 - 11.8 - 12.2 - 12.4 - 14.2	12.2 - 23.3 - 35.1 - 47.3 - 59.7 - 73.9 (35.1-38.8)	12.0	100	1.0	1-4	1580.0	7.0	1=>4	2580.0	12.0
200943050406	ダ	左	1000	晴	良	13:50	3歳　選抜馬		2009-5-4	2	船橋	1			2	190	1	2	110	1	4	180	4	2-4	690	3	2-4	280	3	2-6	260	2	4-6	590	8	2=>4	960	4	2-4-6	1100	3	2=>4=>6	3260	8			2,4,3,5,(1,6),7,9,10,8	2,4,3,5,6,(9,7),1,(8,10)	11.8 - 11.1 - 12.1 - 12.4 - 13.2	11.8 - 22.9 - 35.0 - 47.4 - 60.6 (35.0-37.7)	6.0	120	2.0	2-4	620.0	3.0	2=>4	960.0	4.0
200943050407	ダ	左	1200	晴	良	14:25	C2二　アイ		2009-5-4	2	船橋	1			1	120	1	1	110	1	7	140	3	1-7	400	1	1-7	210	1	1-6	1,350	15	6-7	2,950	25	1=>7	460	1	1-6-7	9720	27	1=>7=>6	18400	53		(1,9),11,(2,8),4,6,7,3,5,10	19118246735	1,9,11,8,(2,7),4,6,3,5	12.4 - 11.3 - 11.8 - 11.9 - 12.5 - 13.4	12.4 - 23.7 - 35.5 - 47.4 - 59.9 - 73.3 (35.5-37.8)	6.0	500	8.0	1-6	350.0	1.0	1=>6	410.0	1.0
200943050408	ダ	左	1600	晴	良	15:00	C2二　アイ		2009-5-4	2	船橋	1			12	1530	6	12	250	5	3	130	1	3-12	2270	9	3-12	720	7	9-12	4,400	35	3-9	1,110	13	12=>3	9010	28	3-9-12	13020	37	12=>3=>9	120180	270	2,9,11,8,(7,12),(6,13),5,3,(1,4),10	2,9,11,8,7,12,(5,6,13),3,(1,4),10	2,9,11,12,3,8,7,13,6,5,4,(1,10)	2,9,(12,11),3,8,7,13,4,6,5,10,1	12.2 - 12.5 - 13.6 - 13.0 - 12.7 - 12.4 - 12.7 - 13.9	12.2 - 24.7 - 38.3 - 51.3 - 64.0 - 76.4 - 89.1 - 103.0 (38.3-39.0)	9.0	460	8.0	3-8	660.0	4.0	8=>3	2000.0	8.0
200943050409	ダ	左	1600	晴	良	15:35	滝夜叉姫特別 		2009-5-4	2	船橋	1	(別定)		8	830	3	8	290	3	9	2,110	11	8-9	23120	29	8-9	6,670	39	7-8	960	9	7-9	7,770	42	8=>9	54830	57	7-8-9	67420	85	8=>9=>7	582050	505	3,4,10,(5,7),6,9,2,11,8,1	3,4,10,5,7,(2,6),9,11,8,1	3,4,10,(5,7),(2,11),6,9,8,1	3,10,4,7,(5,2),11,9,6,8,1	12.1 - 11.8 - 12.7 - 12.8 - 12.8 - 12.8 - 13.5 - 13.9	12.1 - 23.9 - 36.6 - 49.4 - 62.2 - 75.0 - 88.5 - 102.4 (36.6-40.2)	7.0	310	4.0	7-7	27630.0	28.0	7=>7	32800.0	37.0
200943050501	ダ	左	1500	曇	良	10:50	C3四　イ		2009-5-5	2	船橋	2			10	200	1	10	100	1	2	120	2	2-10	360	2	2-10	190	2	6-10	440	4	2-6	650	9	10=>2	570	1	2-6-10	1450	3	10=>2=>6	3680	9	32541089671	3,2,(4,5),10,(8,9),6,7,1	3,2,5,10,4,(8,9),6,1,7	32105864971	6.6 - 12.2 - 12.7 - 13.4 - 13.4 - 13.0 - 13.4 - 13.8	6.6 - 18.8 - 31.5 - 44.9 - 58.3 - 71.3 - 84.7 - 98.5 (31.5-40.2)	6.0	190	4.0	2-8	370.0	2.0	8=>2	610.0	2.0
200943050502	ダ	左	1500	曇	良	11:20	C3四　ア		2009-5-5	2	船橋	2			4	470	3	4	140	3	2	120	1	2-4	620	2	2-4	250	2	4-7	640	10	2-7	310	3	4=>2	1590	5	2-4-7	1540	5	4=>2=>7	10810	27	5,9,8,7,3,4,(2,10),(1,6,12),11	(5,9),8,7,3,4,2,10,12,1,6,11	(5,9),7,8,3,12,2,4,10,1,6,11	597238124101611	6.7 - 11.9 - 12.8 - 13.3 - 13.0 - 13.1 - 13.2 - 13.8	6.7 - 18.6 - 31.4 - 44.7 - 57.7 - 70.8 - 84.0 - 97.8 (31.4-40.1)	7.0	150	4.0	2-4	710.0	4.0	4=>2	1930.0	7.0
200943050503	ダ	左	1200	曇	良	11:55	C2三　アイ		2009-5-5	2	船橋	2			12	250	1	12	100	1	9	110	2	9-12	350	1	9-12	190	3	10-12	170	1	9-10	180	2	12=>9	690	1	9-10-12	280	1	12=>9=>10	1410	3		9,11,(12,10),3,4,7,(2,5,8),6,1	9,11,10,12,(4,7),8,3,5,2,6,1	9,(11,10),12,4,8,(3,7),5,2,1,6	12.6 - 11.9 - 12.2 - 12.2 - 13.0 - 13.1	12.6 - 24.5 - 36.7 - 48.9 - 61.9 - 75.0 (36.7-38.3)	10.0	120	3.0	7-8	170.0	1.0	8=>7	510.0	3.0
200943050504	ダ	左	1000	曇	良	12:30	C2　選抜馬		2009-5-5	2	船橋	2			8	960	3	8	150	3	9	210	5	8-9	7060	12	8-9	960	12	1-8	260	3	1-9	280	4	8=>9	11570	24	1-8-9	1350	6	8=>9=>1	8620	26			2,1,8,6,3,7,10,9,(4,5)-11	(1,2,8),(6,7),3,10,9,(4,5)-11	12.3 - 10.9 - 11.5 - 12.7 - 13.1	12.3 - 23.2 - 34.7 - 47.4 - 60.5 (34.7-37.3)	1.0	100	1.0	7-7	3840.0	10.0	7=>7	6090.0	16.0
200943050505	ダ	左	1600	曇	良	13:05	C2三　アイ		2009-5-5	2	船橋	2			3	950	5	3	160	4	1	140	2	1-3	1620	7	1-3	460	5	3-7	530	8	1-7	250	1	3=>1	4460	22	1-3-7	1480	4	3=>1=>7	15490	50	7,9,10,11,6,(2,4),5,3,1,8	7,9,(10,11),6,(2,4),5,3,1,8	7,(9,11),10,(5,3),6,4,2,1,8	7,11,9,3,5,1,(10,4),2,6,8	12.0 - 11.7 - 12.5 - 12.9 - 12.9 - 13.2 - 13.3 - 13.9	12.0 - 23.7 - 36.2 - 49.1 - 62.0 - 75.2 - 88.5 - 102.4 (36.2-40.4)	7.0	140	1.0	1-3	1480.0	8.0	3=>1	4300.0	18.0
200943050506	ダ	左	1200	雨	良	13:40	C1三　アイ		2009-5-5	2	船橋	2			2	380	2	2	170	2	6	420	8	2-6	3620	14	2-6	1,140	14	2-3	1,000	13	3-6	2,330	27	2=>6	5990	25	2-3-6	7070	27	2=>6=>3	41070	144		(1,2),4,6,3,(5,8),(9,10),7,11,12	1,2,(3,4),6,(11,8,9),10,(7,12),5	(1,2),4,(3,6),9,(11,8),10,(7,12),5	12.2 - 11.4 - 12.1 - 12.6 - 13.0 - 13.5	12.2 - 23.6 - 35.7 - 48.3 - 61.3 - 74.8 (35.7-39.1)	3.0	360	7.0	2-5	2910.0	14.0	2=>5	4570.0	22.0
200943050507	ダ	左	1600	雨	良	14:15	C1三　アイ		2009-5-5	2	船橋	2			8	320	2	8	140	2	13	180	3	8-13	1190	4	8-13	400	4	8-11	450	5	11-13	730	7	8=>13	1870	6	8-11-13	2690	7	8=>13=>11	10720	28	12,8,4,7,(3,10),11,(1,14),(2,13),9,(5,6)	12,8,7,4,3,10,(1,11),14,(2,13),5,6,9	(12,8),(7,13),3,11,10,4,9,14,1,(5,2,6)	8121373111091424156	12.0 - 11.7 - 12.6 - 13.4 - 13.4 - 12.8 - 12.9 - 13.1	12.0 - 23.7 - 36.3 - 49.7 - 63.1 - 75.9 - 88.8 - 101.9 (36.3-38.8)	11.0	190	4.0	5-8	1020.0	4.0	5=>8	1470.0	5.0
200943050508	ダ	左	1600	雨	稍重	14:50	びわ特別 		2009-5-5	2	船橋	2	231万円以上		7	310	2	7	120	2	1	130	3	1-7	1080	6	1-7	320	6	3-7	260	2	1-3	180	1	7=>1	1850	8	1-3-7	730	1	7=>1=>3	5580	16	379846152	3,7,9,(4,8),1,6,5,2	(3,7),1,8,(4,6),9,5,2	3,7,1,8,6,4,5,(9,2)	12.0 - 11.6 - 12.6 - 12.8 - 12.7 - 13.3 - 13.4 - 14.0	12.0 - 23.6 - 36.2 - 49.0 - 61.7 - 75.0 - 88.4 - 102.4 (36.2-40.7)	3.0	120	1.0	1-7	1000.0	5.0	7=>1	2250.0	10.0
200943050509	ダ	左	1700	雨	稍重	15:30	ファンシーステッキ特 		2009-5-5	2	船橋	2			5	220	1	5	130	1	7	380	7	5-7	2420	9	5-7	980	11	2-5	620	6	2-7	2,680	23	5=>7	3280	14	2-5-7	9810	26	5=>7=>2	37560	106	4,6,10,11,1,(3,12),(8,9),7,5,2	4,6,11,10,1,12,3,(7,9),8,5,2	461011112597823	(4,6),10,1,(12,5),11,7,9,8,2,3	6.7 - 10.8 - 11.5 - 12.9 - 12.6 - 12.7 - 13.0 - 12.6 - 13.9	6.7 - 17.5 - 29.0 - 41.9 - 54.5 - 67.2 - 80.2 - 92.8 - 106.7 (29.0-39.5)	2.0	250	6.0	5-6	1370.0	6.0	5=>6	1910.0	8.0
200943050510	ダ	左	1600	雨	重	16:15	かしわ記念	G1	2009-5-5	2	船橋	2	(定量)		6	320	2	6	120	2	11	110	1	6-11	280	1	6-11	150	1	6-10	380	5	10-11	250	4	6=>11	660	3	6-10-11	560	2	6=>11=>10	2040	6	13,10,1,12,11,3,6,5,7,4,2,9-8	13,10,1,12,11,3,6,5,7,4,2,9-8	13,10,12,(1,11),6,3,5,(2,4,7),9-8	10,13,6,(11,12),1,3,5,2,(4,7),9-8	11.3 - 11.0 - 12.4 - 12.5 - 12.4 - 12.4 - 12.0 - 11.9	11.3 - 22.3 - 34.7 - 47.2 - 59.6 - 72.0 - 84.0 - 95.9 (34.7-36.3)	10.0	170	4.0	5-7	260.0	1.0	5=>7	600.0	3.0
200943050601	ダ	左	1500	曇	不良	11:00	3歳ア　イ		2009-5-6	2	船橋	3	63万円以上133万円未満		2	780	4	2	190	3	12	760	9	2-12	12270	25	2-12	3,490	31	1-2	380	3	1-12	2,110	22	2=>12	20120	47	1-2-12	10230	32	2=>12=>1	147230	324	(3,4,6,8,9,10),(2,12),1,11,5	(3,4,6,8,10),9,(2,12),1,11,5	(6,8,10),(3,9),12,4,(2,1),11,5	(6,8,10),12,1,9,2,11,3,5,4	6.5 - 11.5 - 11.9 - 12.3 - 12.7 - 13.1 - 13.3 - 13.6	6.5 - 18.0 - 29.9 - 42.2 - 54.9 - 68.0 - 81.3 - 94.9 (29.9-40.0)	1.0	140	2.0	2-8	6830.0	17.0	2=>8	15230.0	33.0
200943050602	ダ	左	1200	曇	不良	11:30	3歳ア　イ		2009-5-6	2	船橋	3	63万円以上133万円未満		11	210	1	11	120	1	10	130	2	10-11	600	1	10-11	240	1	2-11	460	6	2-10	550	7	11=>10	940	1	2-10-11	1460	5	11=>10=>2	4770	7		(1,4,8),6,(9,10),11,2,5,(3,7,12)	(1,8),(4,10),11,6,9,2,5,3,7,12	(8,10,11),1,4,2,6,9,5,3,(7,12)	12.2 - 11.5 - 11.8 - 12.2 - 12.6 - 12.8	12.2 - 23.7 - 35.5 - 47.7 - 60.3 - 73.1 (35.5-37.6)	2.0	160	4.0	7-8	380.0	1.0	8=>7	780.0	1.0
200943050603	ダ	左	1500	曇	不良	12:05	C3三　ウ		2009-5-6	2	船橋	3			9	220	1	9	180	4	6	130	1	6-9	880	3	6-9	400	2	5-9	2,610	28	5-6	2,640	29	9=>6	1470	4	5-6-9	11900	44	9=>6=>5	28670	96	(5,9),(2,4,7),(3,6,12),1,8,11,10	592473611281110	5,9,3,2,(6,4),7,(1,8),12,11,10	(5,9),3,6,(2,7),8,(1,4),11,12,10	6.5 - 11.7 - 12.4 - 12.5 - 12.6 - 12.5 - 12.8 - 13.8	6.5 - 18.2 - 30.6 - 43.1 - 55.7 - 68.2 - 81.0 - 94.8 (30.6-39.1)	5.0	620	9.0	5-7	700.0	3.0	7=>5	1060.0	3.0
