	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200947020801	ダ	右	1400	晴	良	11:00	サラ系C34組		2009-2-8	19	笠松	1			2.0	270.0	1.0	2.0	150	2.0	9.0	240	5.0	2-9	500.0	1.0	2=>9	870.0	2.0	2-6-9	2420.0	10.0	2=>9=>6	8960.0	29.0		927168534.0	927618435.0	926748315.0			6.0	350	6.0	2-8	410.0	1.0	2=>8	740.0	1.0									
200947020802	ダ	右	1400	晴	良	11:30	サラ系C33組		2009-2-8	19	笠松	1			1.0	380.0	3.0	1.0	130	2.0	6.0	240	4.0	1-6	2700.0	9.0	1=>6	5770.0	18.0	1-6-9	3130.0	10.0	1=>6=>9	26390.0	73.0		457936182	479356182	(4,9,6),1,3,7,8,5,2			9.0	150	3.0	1-6	2790.0	9.0	1=>6	4910.0	16.0									
200947020803	ダ	右	1400	晴	良	12:00	のりちゃん還暦おめで		2009-2-8	19	笠松	1			4.0	1830.0	4.0	4.0	650	4.0	6.0	360	3.0	4-6	6860.0	14.0	4=>6	20270.0	27.0	4-6-7	41850.0	52.0	4=>6=>7	298150.0	264.0		843956721.0	847539621.0	478653291.0			7.0	740	6.0	4-6	13220.0	26.0	4=>6	18000.0	30.0									
200947020804	ダ	右	1400	晴	良	12:30	祝!真ちゃん誕生日記		2009-2-8	19	笠松	1			1.0	2430.0	6.0	1.0	160	4.0	2.0	150	2.0	1-2	5950.0	14.0	1=>2	17910.0	28.0	1-2-4	1750.0	6.0	1=>2=>4	38020.0	88.0		148276539.0	148275639.0	142875369.0			4.0	120	1.0	1-2	3110.0	12.0	1=>2	30900.0	35.0									
200947020805	ダ	右	800	晴	良	13:00	楠滝章バースデー記念		2009-2-8	19	笠松	1			7.0	180.0	1.0	7.0	110	2.0	3.0	110	3.0	3-7	500.0	2.0	7=>3	1290.0	4.0	2-3-7	380.0	1.0	7=>3=>2	1850.0	2.0				73214658.0			2.0	110	1.0															
200947020806	ダ	右	1400	晴	良	13:30	サラ系C30組		2009-2-8	19	笠松	1			1.0	170.0	1.0	1.0	120	1.0	7.0	330	5.0	1-7	970.0	4.0	1=>7	1060.0	4.0	1-6-7	2330.0	10.0	1=>7=>6	8830.0	34.0		276184395	271684539	(2,7),1,6,4,8,3,5,9			6.0	340	6.0	1-7	830.0	4.0	1=>7	1270.0	5.0									
200947020807	ダ	右	1400	晴	良	14:15	サラ系C29組		2009-2-8	19	笠松	1			4.0	170.0	1.0	4.0	100	1.0	10.0	140	3.0	4-10	540.0	2.0	4=>10	810.0	3.0	4-9-10	1040.0	3.0	4=>10=>9	2920.0	7.0		51072419386	51074192683	(10,4),9,5,1,7,6,2,8,3			9.0	180	4.0	4-8	300.0	2.0	4=>8	470.0	2.0									
200947020808	ダ	右	1400	晴	良	14:50	サラ系C28組牝馬		2009-2-8	19	笠松	1	牝		8.0	440.0	3.0	8.0	150	3.0	10.0	100	1.0	8-10	480.0	2.0	8=>10	1520.0	6.0	8-9-10	1630.0	6.0	8=>10=>9	8820.0	33.0		49103871256	49103781256	(4,10),9,3,7,8,1,5,6,2			9.0	200	4.0	7-8	150.0	1.0	7=>8	400.0	2.0									
200947020809	ダ	右	1600	晴	良	15:25	東海農政局特別 		2009-2-8	19	笠松	1			6.0	1450.0	5.0	6.0	180	4.0	9.0	110	2.0	6-9	4730.0	10.0	6=>9	11410.0	19.0	1-6-9	800.0	4.0	6=>9=>1	26810.0	58.0		31106978245.0	11036987245.0	61109837245.0			1.0	100	1.0	6-8	3830.0	8.0	6=>8	9220.0	19.0									
200947020810	ダ	右	1600	晴	良	16:30	サラ系B2組選抜		2009-2-8	19	笠松	1			10.0	200.0	1.0	10.0	120	1.0	1.0	140	2.0	1-10	1200.0	5.0	10=>1	1530.0	5.0	1-4-10	690.0	2.0	10=>1=>4	3090.0	8.0		27105861493.0	71021948563.0	10715824936.0			4.0	150	5.0	1-8	1040.0	4.0	8=>1	1280.0	5.0									
200947021001	ダ	右	1400	晴	良	11:00	サラ系3歳3組		2009-2-10	19	笠松	3			7.0	260.0	2.0	7.0	120	1.0	5.0	120	2.0	5-7	330.0	1.0	7=>5	620.0	1.0	5-6-7	1170.0	4.0	7=>5=>6	3690.0	7.0		1,2,8,5,7,6,4-3	12576843	1,5,2,7,6,8,4-3			6.0	200	6.0															
200947021002	ダ	右	1400	晴	良	11:30	サラ系C13組		2009-2-10	19	笠松	3			6.0	150.0	1.0	6.0	100	1.0	3.0	120	2.0	3-6	170.0	1.0	6=>3	200.0	1.0	3-6-7	300.0	1.0	6=>3=>7	520.0	1.0		245719683.0	247651389.0	267431589.0			7.0	160	4.0	3-6	160.0	1.0	6=>3	200.0	1.0									
200947021003	ダ	右	1400	晴	良	12:00	サラ系C12組		2009-2-10	19	笠松	3			2.0	190.0	2.0	2.0	100	1.0	6.0	100	2.0	2-6	120.0	1.0	2=>6	250.0	1.0	2-4-6	250.0	1.0	2=>6=>4	630.0	1.0		276138594.0	276143985.0	267413958.0			4.0	160	4.0	2-6	140.0	1.0	2=>6	210.0	1.0									
200947021004	ダ	右	1400	晴	良	12:30	サラ系C11組		2009-2-10	19	笠松	3			8.0	170.0	1.0	8.0	100	1.0	5.0	100	2.0	5-8	350.0	3.0	8=>5	690.0	4.0	5-7-8	1320.0	2.0	8=>5=>7	3700.0	7.0		458179362.0	458179362.0	458791362.0			7.0	150	4.0	5-8	140.0	1.0	8=>5	260.0	1.0									
200947021005	ダ	右	1600	晴	良	13:00	愛Love笠松けいば		2009-2-10	19	笠松	3			6.0	600.0	3.0	6.0	180	5.0	3.0	110	1.0	3-6	690.0	3.0	6=>3	3400.0	11.0	3-5-6	720.0	3.0	6=>3=>5	7060.0	21.0		936458172	936458217	(3,6),8,9,5,4,2,1,7			5.0	110	2.0	3-6	820.0	3.0	6=>3	3950.0	13.0									
200947021006	ダ	右	1400	晴	良	13:30	サラ系C10組		2009-2-10	19	笠松	3			9.0	230.0	2.0	9.0	210	3.0	10.0	1,780	9.0	9-10	14690.0	26.0	9=>10	21400.0	38.0	6-9-10	162640.0	101.0	9=>10=>6	367380.0	340.0		91073824615.0	91072348651.0	91072348651.0			6.0	750	8.0	8-8	11920.0	21.0	8=>8	11810.0	27.0									
200947021007	ダ	右	1400	晴	良	14:05	サラ系3歳1組特別 		2009-2-10	19	笠松	3			9.0	350.0	2.0	9.0	110	3.0	8.0	100	1.0	8-9	270.0	1.0	9=>8	660.0	2.0	3-8-9	440.0	1.0	9=>8=>3	2500.0	6.0		258913476	289415376	(2,8),9,4,1,3,6,5,7			3.0	100	2.0	8-8	250.0	1.0	8=>8	270.0	1.0									
200947021008	ダ	右	1600	晴	良	14:40	サラ系A4組選抜		2009-2-10	19	笠松	3			6.0	120.0	1.0	6.0	100	1.0	9.0	140	2.0	6-9	170.0	1.0	6=>9	200.0	1.0	4-6-9	3680.0	10.0	6=>9=>4	4340.0	12.0		(1,3,5),6,2,7,4,9,8,10	3,1,6,5,7,4,2,9-8,10	63495712810			4.0	500	8.0	6-8	230.0	1.0	6=>8	160.0	1.0									
200947021009	ダ	右	1400	晴	良	15:15	如月賞		2009-2-10	19	笠松	3	(別定)		8.0	540.0	2.0	8.0	190	4.0	4.0	110	2.0	4-8	1350.0	4.0	8=>4	2560.0	9.0	1-4-8	520.0	1.0	8=>4=>1	3990.0	11.0		4,9,8,1,2,3,6,10,7-5	4,9,8,1,2,10,6,7,3=5	4,8,1,6,2,3,10,7,9=5			1.0	110	1.0	4-7	1170.0	5.0	7=>4	1740.0	6.0									
200947021101	ダ	右	1400	曇	良	11:00	サラ系C20組		2009-2-11	19	笠松	4			3.0	100.0	1.0	3.0	100	1.0	5.0	410	6.0	3-5	930.0	5.0	3=>5	850.0	5.0	3-5-8	2110.0	10.0	3=>5=>8	4850.0	21.0		187592364	(1,8,3),5,9,7,2,4,6	(1,8,3),5,9,7,2,4,6			8.0	250	5.0	3-5	610.0	4.0	3=>5	960.0	4.0									
200947021102	ダ	右	1400	曇	良	11:25	サラ系C19組		2009-2-11	19	笠松	4			9.0	13270.0	6.0	9.0	920	8.0	3.0	170	3.0	3-9	9030.0	13.0	9=>3	30450.0	40.0	3-6-9	8750.0	19.0	9=>3=>6	124140.0	161.0		896375241.0	963287541.0	963254718.0			6.0	210	4.0	3-8	420.0	1.0	8=>3	1520.0	7.0									
200947021103	ダ	右	1400	曇	良	11:55	サラ系C18組		2009-2-11	19	笠松	4			3.0	100.0	1.0	3.0	100	1.0	1.0	120	2.0	1-3	180.0	1.0	3=>1	210.0	1.0	1-3-7	1350.0	6.0	3=>1=>7	2320.0	7.0		349157628.0	349157628.0	314597628.0			7.0	240	6.0	1-3	160.0	1.0	3=>1	230.0	1.0									
200947021104	ダ	右	1400	曇	良	12:25	サラ系C14・17組		2009-2-11	19	笠松	4			2.0	140.0	1.0	2.0	110	1.0	8.0	150	4.0	2-8	360.0	2.0	2=>8	560.0	1.0	2-8-9	360.0	1.0	2=>8=>9	1290.0	2.0		291837564.0	298173564.0	298371654.0			9.0	200	5.0	2-8	180.0	1.0	2=>8	290.0	1.0									
200947021105	ダ	右	1400	曇	良	12:55	安部幸夫騎手年間20		2009-2-11	19	笠松	4			2.0	310.0	2.0	2.0	100	2.0	4.0	100	1.0	2-4	130.0	1.0	2=>4	580.0	2.0	2-4-5	760.0	3.0	2=>4=>5	3570.0	9.0		123948576.0	124583679.0	241586379.0			5.0	130	3.0	2-4	130.0	1.0	2=>4	580.0	2.0									
200947021106	ダ	右	1400	曇	良	13:25	サラ系B9組		2009-2-11	19	笠松	4			10.0	120.0	1.0	10.0	100	1.0	1.0	110	2.0	1-10	160.0	1.0	10=>1	180.0	1.0	1-8-10	4430.0	13.0	10=>1=>8	5590.0	16.0		24101935876.0	21049158367.0	10214389567.0			8.0	390	8.0	1-8	160.0	1.0	8=>1	180.0	1.0									
200947021201	ダ	右	1400	晴	良	11:00	サラ系3歳9組		2009-2-12	19	笠松	5			4.0	4990.0	7.0	4.0	420	7.0	1.0	240	5.0	1-4	12020.0	22.0	4=>1	25890.0	39.0	1-4-7	9050.0	22.0	4=>1=>7	176490.0	208.0		48716532	4,8,7,1,6,3,5-2	4,8,7,1,6,3,5=2			7.0	140	2.0															
200947021202	ダ	右	1400	晴	良	11:30	サラ系3歳8組		2009-2-12	19	笠松	5			5.0	220.0	1.0	5.0	160	1.0	8.0	210	5.0	5-8	1520.0	5.0	5=>8	2480.0	10.0	4-5-8	6820.0	35.0	5=>8=>4	21430.0	96.0		8,5,7,1,9,2,4,6-3	8,5,7,9,1,2,4,6-3	8,5,7,9,2,1,4,6-3			4.0	280	7.0	5-8	490.0	1.0	5=>8	980.0	1.0									
200947021203	ダ	右	1400	晴	良	12:00	サラ系3歳7組		2009-2-12	19	笠松	5			8.0	390.0	2.0	8.0	160	3.0	4.0	110	1.0	4-8	220.0	1.0	8=>4	1110.0	4.0	3-4-8	3800.0	13.0	8=>4=>3	10220.0	31.0		58471236.0	58427136.0	85427361.0			3.0	440	7.0															
200947021204	ダ	右	1400	晴	良	12:30	サラ系C23組		2009-2-12	19	笠松	5			1.0	110.0	1.0	1.0	100	1.0	5.0	120	2.0	1-5	150.0	1.0	1=>5	150.0	1.0	1-4-5	750.0	3.0	1=>5=>4	1030.0	3.0		61584723.0	61584723.0	16548723.0			4.0	310	7.0															
200947021205	ダ	右	1400	晴	良	13:05	サラ系C22組		2009-2-12	19	笠松	5			7.0	120.0	1.0	7.0	100	1.0	4.0	100	2.0	4-7	200.0	1.0	7=>4	290.0	1.0	4-7-9	200.0	1.0	7=>4=>9	570.0	2.0		78925463.0	78492563.0	74289563.0			9.0	100	3.0	4-7	220.0	1.0	7=>4	310.0	2.0									
200947021206	ダ	右	1400	晴	良	13:40	サラ系C21組牝馬		2009-2-12	19	笠松	5	牝		4.0	100.0	1.0	4.0	100	1.0	2.0	100	2.0	2-4	160.0	1.0	4=>2	170.0	1.0	2-4-5	170.0	1.0	4=>2=>5	330.0	1.0		759428613.0	754926831.0	457298631.0			5.0	120	3.0	2-4	170.0	1.0	4=>2	160.0	1.0									
200947021301	ダ	右	800	曇	良	11:00	サラ系3歳12組		2009-2-13	19	笠松	6			1.0	840.0	3.0	1.0	130	4.0	2.0	120	2.0	1-2	840.0	2.0	1=>2	3030.0	8.0	1-2-6	340.0	1.0	1=>2=>6	4900.0	13.0				(1,2),5,8,6,7,4,3			6.0	110	1.0															
200947021302	ダ	右	1400	曇	良	11:30	サラ系3歳11組		2009-2-13	19	笠松	6			6.0	1170.0	3.0	6.0	210	2.0	5.0	260	3.0	5-6	2300.0	6.0	6=>5	4040.0	9.0	2-5-6	8460.0	17.0	6=>5=>2	31460.0	52.0		6,7,4,5-3,2,1	6,4,7,5-2,3,1	6572431																				
200947021303	ダ	右	1400	曇	良	12:00	サラ系3歳10組牝馬		2009-2-13	19	笠松	6	牝		4.0	880.0	4.0	4.0	150	4.0	1.0	100	1.0	1-4	600.0	4.0	4=>1	1790.0	9.0	1-3-4	520.0	3.0	4=>1=>3	5120.0	20.0		14836725.0	14836725.0	14837625.0			3.0	100	2.0															
200947021304	ダ	右	1400	曇	良	12:30	サラ系C8組		2009-2-13	19	笠松	6			3.0	130.0	1.0	3.0	100	1.0	8.0	150	3.0	3-8	200.0	1.0	3=>8	240.0	1.0	3-4-8	570.0	3.0	3=>8=>4	1330.0	3.0		389465721.0	389465271.0	389465721.0			4.0	160	4.0	3-8	140.0	1.0	3=>8	190.0	1.0									
200947021305	ダ	右	1400	曇	良	13:00	サラ系C7組		2009-2-13	19	笠松	6			9.0	290.0	2.0	9.0	130	2.0	7.0	120	1.0	7-9	720.0	4.0	9=>7	1100.0	3.0	2-7-9	5340.0	19.0	9=>7=>2	13410.0	44.0		978324615.0	972384165.0	972418635.0			2.0	580	8.0	7-8	790.0	4.0	8=>7	870.0	3.0									
200947021306	ダ	右	1600	曇	良	13:30	サラ系C5組		2009-2-13	19	笠松	6			3.0	1400.0	3.0	3.0	150	3.0	10.0	100	1.0	3-10	1170.0	3.0	3=>10	5400.0	12.0	3-5-10	320.0	1.0	3=>10=>5	8800.0	25.0		91063572418.0	91036572481.0	91035647281.0			5.0	100	2.0	3-8	870.0	3.0	3=>8	3510.0	9.0									
200947021307	ダ	右	1600	曇	良	14:05	アメジスト特別 		2009-2-13	19	笠松	6			4.0	100.0	1.0	4.0	100	1.0	6.0	160	3.0	4-6	510.0	2.0	4=>6	640.0	3.0	2-4-6	370.0	2.0	4=>6=>2	1190.0	5.0		6,4,7,2,1,5-3	6,4,2,7,1,5=3	6,4,2,1,7,5=3																				
200947021308	ダ	右	1600	曇	良	14:40	水仙特別 		2009-2-13	19	笠松	6			1.0	690.0	4.0	1.0	170	3.0	3.0	110	1.0	1-3	690.0	3.0	1=>3	2150.0	9.0	1-3-7	910.0	3.0	1=>3=>7	5320.0	18.0		23467185	2,3,4,6,7,1,8-5	(2,3),6,4,7,1,8,5			7.0	180	5.0															
200947021309	ダ	右	1900	曇	良	15:15	ウインター争覇 		2009-2-13	19	笠松	6	(ハンデ)		9.0	590.0	3.0	9.0	220	5.0	7.0	160	2.0	7-9	1860.0	7.0	9=>7	6010.0	29.0	2-7-9	4050.0	17.0	9=>7=>2	34730.0	138.0		8971035264.0	9873261054.0	9732685410.0			2.0	230	6.0	7-8	320.0	1.0	8=>7	940.0	2.0									
200947021310	ダ	右	1400	曇	良	15:45	サラ系C6組		2009-2-13	19	笠松	6			3.0	180.0	1.0	3.0	100	1.0	10.0	120	2.0	3-10	250.0	1.0	3=>10	390.0	1.0	2-3-10	610.0	2.0	3=>10=>2	1620.0	3.0		37210195864.0	31078921654.0	31027916854.0			2.0	180	4.0	3-8	170.0	1.0	3=>8	250.0	1.0									
200947022201	ダ	右	1400	晴	良	11:00	サラ系C33組牝馬		2009-2-22	20	笠松	1	牝		4.0	290.0	2.0	4.0	110	2.0	6.0	120	3.0	4-6	2180.0	7.0	4=>6	3070.0	8.0	4-6-8	440.0	2.0	4=>6=>8	9320.0	29.0		164358729.0	14683572.0	46183572.0			8.0	100	1.0	4-6	2920.0	6.0	4=>6	4560.0	12.0									
200947022202	ダ	右	1400	晴	良	11:25	マサカツミノル記念		2009-2-22	20	笠松	1			7.0	350.0	2.0	7.0	130	1.0	2.0	260	7.0	2-7	1480.0	7.0	7=>2	2700.0	14.0	2-6-7	1070.0	2.0	7=>2=>6	6800.0	16.0		124896753.0	124796538.0	217465398.0			6.0	190	4.0	2-7	1070.0	5.0	7=>2	2470.0	15.0									
200947022203	ダ	右	1400	晴	良	11:55	沙希ちゃん2歳誕生日		2009-2-22	20	笠松	1			4.0	490.0	2.0	4.0	170	4.0	1.0	170	3.0	1-4	1620.0	7.0	4=>1	4560.0	14.0	1-4-6	800.0	3.0	4=>1=>6	8610.0	32.0		143968572.0	146738592.0	146379852.0			6.0	100	1.0	1-4	1980.0	8.0	4=>1	4400.0	15.0									
200947022204	ダ	右	1400	晴	良	12:25	サラ系C29組		2009-2-22	20	笠松	1			4.0	210.0	1.0	4.0	120	3.0	2.0	130	4.0	2-4	750.0	3.0	4=>2	1010.0	4.0	2-4-5	220.0	1.0	4=>2=>5	1800.0	6.0		59342168.0	54293681.0	54293861.0			5.0	100	1.0	2-4	870.0	3.0	4=>2	1700.0	7.0									
200947022205	ダ	右	800	晴	良	12:55	サラ系C32組		2009-2-22	20	笠松	1			2.0	330.0	2.0	2.0	260	3.0	9.0	300	5.0	2-9	4120.0	12.0	2=>9	7030.0	23.0	2-7-9	5700.0	19.0	2=>9=>7	40760.0	95.0				267985341.0			7.0	420	6.0	2-8	2490.0	6.0	2=>8	3650.0	13.0									
200947022206	ダ	右	1400	曇	良	13:25	サラ系C28組		2009-2-22	20	笠松	1			1.0	410.0	2.0	1.0	150	2.0	5.0	220	6.0	1-5	930.0	3.0	1=>5	1210.0	4.0	1-4-5	700.0	2.0	1=>5=>4	3830.0	10.0		18791056423	1,8,7,5,6,4,9,10-3,2	15764891023			4.0	110	1.0	1-5	1170.0	7.0	1=>5	1550.0	6.0									
200947022207	ダ	右	1400	曇	良	13:55	サラ系C27組		2009-2-22	20	笠松	1			5.0	500.0	3.0	5.0	140	2.0	8.0	240	5.0	5-8	2030.0	7.0	5=>8	3960.0	15.0	5-8-10	1780.0	8.0	5=>8=>10	12100.0	44.0		48102561973	48102569173	8,(4,10),2,5,1,(6,9),7,3			10.0	140	1.0	5-7	2930.0	12.0	5=>7	3480.0	12.0									
200947022208	ダ	右	1400	曇	良	14:25	サラ系B3組		2009-2-22	20	笠松	1			6.0	380.0	3.0	6.0	100	1.0	5.0	100	2.0	5-6	530.0	3.0	6=>5	930.0	6.0	5-6-9	11420.0	26.0	6=>5=>9	38450.0	103.0		47692153108	46795213108	4,(6,9,5),2,3,8,7,10,1			9.0	670	8.0	5-6	470.0	3.0	6=>5	980.0	5.0									
200947022401	ダ	右	1400	雨	不良	11:00	サラ系3歳8組		2009-2-24	20	笠松	3			6.0	4510.0	7.0	6.0	1,370	8.0	4.0	140	3.0	4-6	6130.0	13.0	6=>4	66410.0	46.0	2-4-6	4140.0	12.0	6=>4=>2	58870.0	96.0		85624713	86452713	6,8,(2,4),1,5,7,3			2.0	100	1.0															
200947022402	ダ	右	1400	雨	不良	11:30	サラ系3歳7組		2009-2-24	20	笠松	3			4.0	420.0	2.0	4.0	130	1.0	6.0	270	6.0	4-6	2780.0	14.0	4=>6	3540.0	18.0	2-4-6	3970.0	18.0	4=>6=>2	22470.0	96.0		46321875.0	46231587.0	46231578.0			2.0	150	3.0															
200947022403	ダ	右	1400	雨	不良	12:05	サラ系3歳6組		2009-2-24	20	笠松	3			2.0	110.0	1.0	2.0	100	1.0	4.0	130	2.0	2-4	250.0	1.0	2=>4	290.0	1.0	1-2-4	6100.0	12.0	2=>4=>1	11570.0	30.0		26437815.0	26437815.0	24613785.0			1.0	560	7.0															
200947022404	ダ	右	1400	雨	不良	12:40	サラ系C13・16組		2009-2-24	20	笠松	3			8.0	1260.0	6.0	8.0	140	3.0	3.0	110	1.0	3-8	1360.0	6.0	8=>3	4630.0	16.0	2-3-8	870.0	3.0	8=>3=>2	9910.0	30.0		467325819.0	368427519.0	386245719.0			2.0	120	2.0	3-8	1040.0	6.0	8=>3	3130.0	12.0									
200947022405	ダ	右	1400	雨	不良	13:15	梅酒のぱかぱか		2009-2-24	20	笠松	3			2.0	150.0	1.0	2.0	100	1.0	4.0	120	3.0	2-4	560.0	3.0	2=>4	480.0	3.0	2-4-9	600.0	3.0	2=>4=>9	1290.0	6.0		245689731.0	294586731.0	294583167.0			9.0	120	2.0	2-4	520.0	2.0	2=>4	600.0	2.0									
200947022406	ダ	右	1400	雨	不良	13:50	サラ系C11組		2009-2-24	20	笠松	3			10.0	230.0	2.0	10.0	110	3.0	4.0	100	1.0	4-10	150.0	1.0	10=>4	330.0	1.0	4-7-10	330.0	1.0	10=>4=>7	1100.0	1.0		10365742189	10,(3,6),4,5,2,7,8,1,9	10,4,6,5,7,2,3,1,(9,8)			7.0	100	2.0	4-8	160.0	1.0	8=>4	330.0	1.0									
200947022407	ダ	右	1600	雨	不良	14:25	サラ系C9組		2009-2-24	20	笠松	3			7.0	380.0	2.0	7.0	100	1.0	10.0	120	2.0	7-10	150.0	1.0	7=>10	210.0	1.0	4-7-10	630.0	3.0	7=>10=>4	1200.0	3.0		41073589126.0	41075831296.0	47105281396.0			4.0	170	4.0	7-8	140.0	1.0	7=>8	200.0	1.0									
200947022408	ダ	右	1400	雨	不良	15:00	サラ系C10組		2009-2-24	20	笠松	3			5.0	4670.0	6.0	5.0	490	8.0	6.0	100	1.0	5-6	7840.0	23.0	5=>6	77080.0	65.0	2-5-6	4220.0	12.0	5=>6=>2	201690.0	199.0		2108635741.0	2108653741.0	2561083741.0			2.0	100	2.0	5-6	13400.0	19.0	5=>6	26080.0	34.0									
200947022409	ダ	右	1600	雨	不良	15:35	桃花特別 		2009-2-24	20	笠松	3			5.0	120.0	1.0	5.0	100	1.0	6.0	100	2.0	5-6	150.0	1.0	5=>6	180.0	1.0	5-6-10	250.0	1.0	5=>6=>10	450.0	1.0		56431029871	5,6-4,10,9,2,3,1,8,7	56410329817			10.0	130	3.0	5-6	160.0	1.0	5=>6	170.0	1.0									
200947022501	ダ	右	1400	雨	不良	11:00	サラ系3歳3組		2009-2-25	20	笠松	4			5.0	200.0	1.0	5.0	120	2.0	4.0	1,080	7.0	4-5	3570.0	9.0	5=>4	4970.0	15.0	4-5-8	3750.0	7.0	5=>4=>8	23110.0	53.0		45278361	45782361	(4,5),7,8,2,3,6,1			8.0	250	3.0															
200947022502	ダ	右	1400	雨	不良	11:25	サラ系C8組		2009-2-25	20	笠松	4			7.0	130.0	1.0	7.0	110	1.0	9.0	120	3.0	7-9	320.0	1.0	7=>9	680.0	1.0	3-7-9	690.0	2.0	7=>9=>3	2050.0	3.0		394178652.0	397148652.0	973146852.0			3.0	120	2.0	7-8	210.0	1.0	7=>8	260.0	1.0									
200947022503	ダ	右	1400	雨	不良	11:50	愛Love笠松けいば		2009-2-25	20	笠松	4			9.0	380.0	2.0	9.0	160	3.0	3.0	100	1.0	3-9	250.0	1.0	9=>3	720.0	2.0	3-8-9	1520.0	6.0	9=>3=>8	6650.0	21.0		128934567	189234567	(8,9),1,3,2,4,5,6,7			8.0	220	5.0	3-8	220.0	1.0	8=>3	710.0	2.0									
200947022504	ダ	右	1400	曇	不良	12:20	サラ系C6組		2009-2-25	20	笠松	4			4.0	100.0	1.0	4.0	100	1.0	3.0	120	2.0	3-4	180.0	1.0	4=>3	180.0	1.0	3-4-9	1340.0	5.0	4=>3=>9	1620.0	5.0		485213967.0	485231976.0	438521796.0			9.0	280	6.0	3-4	190.0	1.0	4=>3	150.0	1.0									
200947022505	ダ	右	1400	曇	不良	12:50	サラ系A5組		2009-2-25	20	笠松	4			6.0	390.0	2.0	6.0	400	2.0	8.0	550	4.0	6-8	1320.0	6.0	6=>8	2700.0	12.0	4-6-8	5370.0	13.0	6=>8=>4	15030.0	50.0		68473512.0	68547312.0	68547123.0			4.0	790	5.0															
200947022506	ダ	右	1600	曇	不良	13:20	サラ系C5組		2009-2-25	20	笠松	4			2.0	1370.0	3.0	2.0	220	5.0	3.0	160	3.0	2-3	3370.0	10.0	2=>3	7360.0	16.0	2-3-8	720.0	2.0	2=>3=>8	17750.0	43.0		31025817469.0	31085214769.0	38210516479.0			8.0	100	1.0	2-3	2650.0	8.0	2=>3	3870.0	13.0									
200947022507	ダ	右	1400	曇	不良	13:50	サラ系3歳1組特別 		2009-2-25	20	笠松	4			2.0	3340.0	6.0	2.0	340	6.0	7.0	200	3.0	2-7	7340.0	16.0	2=>7	14830.0	32.0	2-6-7	20170.0	34.0	2=>7=>6	174880.0	204.0		16723854.0	16724583.0	16724583.0			6.0	350	7.0															
200947022508	ダ	右	1600	曇	不良	14:20	サラ系A4組選抜		2009-2-25	20	笠松	4			7.0	1380.0	3.0	7.0	1,180	4.0	1.0	1,060	3.0	1-7	4710.0	9.0	7=>1	9580.0	16.0	1-3-7	95950.0	53.0	7=>1=>3	396410.0	193.0		73451826.0	73485126.0	73142856.0			3.0	5,710	7.0															
200947022509	ダ	右	1400	曇	不良	14:50	紅梅賞		2009-2-25	20	笠松	4	(別定)		10.0	670.0	3.0	10.0	130	2.0	5.0	100	1.0	5-10	370.0	1.0	10=>5	1960.0	8.0	5-9-10	720.0	1.0	10=>5=>9	5640.0	12.0		51029813746.0	51092817436.0	10598172463.0			9.0	150	3.0	5-8	210.0	1.0	8=>5	1190.0	3.0									
200947022510	ダ	右	1400	曇	不良	15:25	うぐいす特別 		2009-2-25	20	笠松	4	(別定)		8.0	160.0	1.0	8.0	130	1.0	2.0	420	6.0	2-8	2990.0	8.0	8=>2	3490.0	10.0	1-2-8	1950.0	5.0	8=>2=>1	8370.0	24.0		18527463	18275346	(1,8),2,4,7,3,5,6			1.0	190	4.0															
200947022601	ダ	右	1400	曇	重	11:00	サラ系3歳11組		2009-2-26	20	笠松	5			3.0	680.0	5.0	3.0	130	2.0	4.0	130	3.0	3-4	810.0	3.0	3=>4	2250.0	16.0	3-4-9	960.0	5.0	3=>4=>9	6840.0	43.0		169384527	169384527	9,1,6,4,3,8-5,2-7			9.0	140	4.0	3-4	790.0	4.0	3=>4	2260.0	18.0									
200947022602	ダ	右	1400	晴	重	11:30	サラ系3歳10組		2009-2-26	20	笠松	5			6.0	170.0	1.0	6.0	100	1.0	9.0	330	7.0	6-9	890.0	3.0	6=>9	960.0	3.0	1-6-9	620.0	2.0	6=>9=>1	4010.0	11.0		691482537.0	691584273.0	691574238.0			1.0	120	2.0	6-8	360.0	2.0	6=>8	610.0	3.0									
