	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201148113005	ダ	右	1400	晴	稍重	13:20	サラC15組		2011-11-30	17	名古屋	3	(定量)		9.0	150.0	1.0	9.0	100	1.0	4.0	100	2.0	4-9	120.0	1.0	9=>4	160.0	1.0	4-5-9	310.0	1.0	9=>4=>5	470.0	2.0		4,9,7,(2,5,6),1,8,3,10	49752681031	49572683110			5.0	190	4.0	4-8	120.0	1.0	8=>4	120.0	1.0									
201148113006	ダ	右	800	晴	稍重	13:55	サラC14組		2011-11-30	17	名古屋	3	(定量)		9.0	120.0	1.0	9.0	110	1.0	2.0	180	3.0	2-9	270.0	2.0	9=>2	290.0	2.0	1-2-9	4170.0	13.0	9=>2=>1	6460.0	18.0				9,2,5,6,(3,4,7,8),1,10			1.0	570	8.0	2-8	280.0	2.0	8=>2	370.0	2.0									
201148113007	ダ	右	1400	晴	稍重	14:30	サラC13組		2011-11-30	17	名古屋	3	(定量)		7.0	110.0	1.0	7.0	110	1.0	10.0	280	5.0	7-10	810.0	4.0	7=>10	730.0	3.0	6-7-10	690.0	5.0	7=>10=>6	2230.0	9.0		6,7,(1,8),3,10,2,9,5,4	67811035924	67810132549			6.0	160	3.0	7-8	550.0	3.0	7=>8	590.0	3.0									
201148113008	ダ	右	1400	晴	稍重	15:05	サラC12組		2011-11-30	17	名古屋	3	(定量)		5.0	350.0	2.0	5.0	110	2.0	4.0	100	1.0	4-5	220.0	1.0	5=>4	630.0	2.0	4-5-7	330.0	1.0	5=>4=>7	2090.0	6.0		5,4,7,(2,9),(3,8),1,(6,10)	5,4,7,9,2,3,8,1-(6,10)	5,4,7,9,2,3,8,1-6,10			7.0	120	3.0	4-5	230.0	1.0	5=>4	680.0	3.0									
201148113009	ダ	右	1600	晴	稍重	15:40	サラB6組		2011-11-30	17	名古屋	3	(定量)		3.0	820.0	3.0	3.0	180	3.0	4.0	110	1.0	3-4	880.0	2.0	3=>4	3200.0	9.0	2-3-4	1650.0	5.0	3=>4=>2	8360.0	27.0		12394510867	12349510867	3,2,9,4,1,10,5,7,6-8			2.0	210	5.0	3-4	890.0	3.0	3=>4	2490.0	7.0									
201148113010	ダ	右	1400	晴	稍重	16:20	さざんか特別 		2011-11-30	17	名古屋	3	(別定)		2.0	120.0	1.0	2.0	100	1.0	5.0	100	2.0	2-5	160.0	1.0	2=>5	280.0	1.0	2-5-9	650.0	3.0	2=>5=>9	1570.0	5.0		7,5,(2,6),4,3,9,8,1	7,5,(2,6),4,9,(3,8,1)	7,5,6,2,9,4-3,8,1			9.0	140	3.0	2-5	210.0	1.0	2=>5	310.0	1.0									
201148120101	ダ	右	1400	曇	良	11:00	サラ2歳5組		2011-12-1	17	名古屋	4	(定量)		2.0	510.0	3.0	2.0	220	4.0	6.0	370	6.0	2-6	770.0	5.0	2=>6	2500.0	14.0	1-2-6	5080.0	21.0	2=>6=>1	14290.0	52.0		256813749.0	256183749.0	256183749.0			1.0	100	1.0	2-6	1660.0	7.0	2=>6	1760.0	10.0									
201148120102	ダ	右	800	曇	良	11:35	サラ2歳4組		2011-12-1	17	名古屋	4	(定量)		8.0	320.0	2.0	8.0	110	1.0	2.0	140	3.0	2-8	270.0	1.0	8=>2	600.0	2.0	2-7-8	240.0	1.0	8=>2=>7	1050.0	2.0				8,2,7,(1,5),4,3,6,9			7.0	200	5.0	2-8	260.0	1.0	8=>2	610.0	1.0									
201148120103	ダ	右	1400	曇	良	12:10	サラC11組		2011-12-1	17	名古屋	4	(定量)		9.0	170.0	1.0	9.0	100	1.0	2.0	120	4.0	2-9	280.0	2.0	9=>2	330.0	1.0	2-8-9	360.0	2.0	9=>2=>8	1050.0	4.0		9,8,(2,6),7,4,1,3	9,8,6,2,(7,1,4),3	92867143			8.0	120	2.0	2-8	270.0	2.0	8=>2	360.0	2.0									
201148120104	ダ	右	1400	曇	良	12:45	サラC10組		2011-12-1	17	名古屋	4	(定量)		5.0	110.0	1.0	5.0	100	1.0	4.0	100	2.0	4-5	470.0	2.0	5=>4	710.0	3.0	4-5-7	260.0	1.0	5=>4=>7	800.0	3.0		7,3,(1,5),8,6,4,(2,9)	7,5,3,8,6,1,4,(2,9)	5,7,(3,4),8,6,1,2,9			7.0	100	3.0	4-5	520.0	2.0	5=>4	630.0	2.0									
201148120105	ダ	右	800	曇	良	13:20	2歳牝馬		2011-12-1	17	名古屋	4	牝(定量)		8.0	270.0	1.0	8.0	190	3.0	1.0	150	2.0	1-8	2020.0	8.0	8=>1	3020.0	12.0	1-8-9	5090.0	19.0	8=>1=>9	15890.0	55.0				8,9,(7,5,6),2,4,1,3			9.0	230	5.0	1-8	1170.0	6.0	8=>1	1900.0	6.0									
201148120106	ダ	右	1400	曇	良	13:55	サラC9組		2011-12-1	17	名古屋	4	(定量)		9.0	100.0	1.0	9.0	100	1.0	4.0	110	3.0	4-9	380.0	2.0	9=>4	330.0	2.0	4-5-9	250.0	1.0	9=>4=>5	510.0	2.0		96412510387	9,6,4,2,5,1,10,(7,8),3	94562110873			5.0	100	2.0	4-8	320.0	2.0	8=>4	370.0	2.0									
201148120107	ダ	右	1400	曇	良	14:30	サラC8組		2011-12-1	17	名古屋	4	(定量)		7.0	110.0	1.0	7.0	100	1.0	9.0	100	2.0	7-9	140.0	1.0	7=>9	210.0	1.0	1-7-9	270.0	2.0	7=>9=>1	620.0	2.0		9713456108.0	9713465108.0	9713461085.0			1.0	130	4.0	7-8	160.0	1.0	7=>8	210.0	1.0									
201148120201	ダ	右	1400	小雨	重	11:00	サラ2歳2組		2011-12-2	17	名古屋	5	(定量)		5.0	160.0	1.0	5.0	130	1.0	7.0	880	7.0	5-7	11810.0	12.0	5=>7	22200.0	21.0	1-5-7	30640.0	24.0	5=>7=>1	182340.0	103.0		5,6,(3,7),2,8,1,4	57261384	57123864			1.0	260	5.0															
201148120202	ダ	右	800	小雨	重	11:35	サラC6組		2011-12-2	17	名古屋	5	(定量)		4.0	160.0	1.0	4.0	100	1.0	8.0	180	4.0	4-8	830.0	4.0	4=>8	1350.0	6.0	1-4-8	650.0	2.0	4=>8=>1	3460.0	10.0				481569723.0			1.0	120	3.0	4-8	460.0	2.0	4=>8	520.0	2.0									
201148120203	ダ	右	1400	曇	重	12:10	谷美代子さん還暦祝い		2011-12-2	17	名古屋	5	(定量)		2.0	210.0	2.0	2.0	110	1.0	4.0	230	7.0	2-4	1630.0	5.0	2=>4	1910.0	6.0	2-4-6	490.0	1.0	2=>4=>6	3490.0	12.0		6,2,(1,4),5,7,8,3,9	624175839	621547389			6.0	120	2.0	2-4	1780.0	7.0	2=>4	1520.0	5.0									
201148120204	ダ	右	1400	曇	重	12:45	サラC4組		2011-12-2	17	名古屋	5	(定量)		6.0	110.0	1.0	6.0	100	1.0	8.0	100	3.0	6-8	290.0	2.0	6=>8	340.0	2.0	4-6-8	130.0	1.0	6=>8=>4	470.0	2.0		6,4,8,3,5,9,(2,7),1	6,4,8,3,5,9,(2,7),1	648359721			4.0	100	2.0	6-8	340.0	2.0	6=>8	370.0	2.0									
201148120205	ダ	右	1400	曇	重	13:20	JRA認定競走セレク		2011-12-2	17	名古屋	5	(定量)		10.0	940.0	4.0	10.0	190	4.0	5.0	210	5.0	5-10	11840.0	16.0	10=>5	12660.0	19.0	5-7-10	2520.0	6.0	10=>5=>7	50970.0	76.0		103128472159116.0	101254378219116.0	105128492371116.0			7.0	120	1.0	5-7	8130.0	15.0	7=>5	7800.0	17.0									
201148120206	ダ	右	1400	曇	重	13:55	2歳特別 		2011-12-2	17	名古屋	5	(馬齢)		4.0	310.0	2.0	4.0	130	2.0	8.0	180	4.0	4-8	630.0	2.0	4=>8	1390.0	5.0	1-4-8	420.0	2.0	4=>8=>1	3520.0	10.0		238146597	3,8,4,(1,2),6,5,7,9	841376952			1.0	130	3.0	4-8	710.0	2.0	4=>8	1540.0	6.0									
201148120207	ダ	右	1400	曇	重	14:30	風音ちゃん一歳誕生日		2011-12-2	17	名古屋	5	(定量)		6.0	160.0	1.0	6.0	100	1.0	1.0	120	2.0	1-6	170.0	1.0	6=>1	320.0	1.0	1-6-8	11450.0	18.0	6=>1=>8	26790.0	52.0		(5,6,9),10,1,2,3,8,4,7	56910213847	69101285347			8.0	940	9.0	1-6	200.0	1.0	6=>1	400.0	1.0									
201148120208	ダ	右	1400	曇	重	15:05	なごやの米・陽娘カッ		2011-12-2	17	名古屋	5	(定量)		9.0	420.0	2.0	9.0	100	2.0	6.0	100	1.0	6-9	110.0	1.0	9=>6	490.0	2.0	6-9-10	780.0	3.0	9=>6=>10	3180.0	11.0		9,10,6,(1,7),4,3,5,2,8	9,10,6,3,(1,4,7),5,8,2	91061372458			10.0	240	6.0	6-8	130.0	1.0	8=>6	450.0	2.0									
201148120209	ダ	右	1400	曇	重	15:40	サラB8組		2011-12-2	17	名古屋	5	(定量)		1.0	1380.0	5.0	1.0	370	6.0	8.0	210	4.0	1-8	13580.0	21.0	1=>8	37200.0	36.0	1-6-8	8760.0	17.0	1=>8=>6	207420.0	181.0		61098174325	6,10,9,(8,7),1,4,3,2,5	68711093245			6.0	120	1.0	1-7	1900.0	5.0	1=>7	7410.0	16.0									
201148120210	ダ	右	1600	曇	重	16:15	よもぎ菊特別 		2011-12-2	17	名古屋	5	(定量)		5.0	230.0	1.0	5.0	120	2.0	8.0	110	1.0	5-8	320.0	1.0	5=>8	830.0	4.0	1-5-8	410.0	2.0	5=>8=>1	2080.0	5.0		5,9,(8,1),7,(4,6),10,3,11,12,2	598171161034122	5,8,1,7,9,11,4,6,10,12,3-2			1.0	120	3.0	5-6	340.0	1.0	5=>6	860.0	4.0									
201148120501	ダ	右	1400	晴	重	11:00	サラC32組		2011-12-5	18	名古屋	1	(定量)		7.0	110.0	1.0	7.0	100	1.0	6.0	120	3.0	6-7	220.0	1.0	7=>6	320.0	1.0	6-7-9	270.0	1.0	7=>6=>9	580.0	1.0		7,9,(2,4,6),3,8,1,5	7,9-6,1,2,3,4,8,5	7,9-6,1,2,4,3,8,5			9.0	120	2.0	6-7	230.0	1.0	7=>6	280.0	1.0									
201148120502	ダ	右	800	晴	重	11:30	サラC31組		2011-12-5	18	名古屋	1	(定量)		6.0	210.0	1.0	6.0	110	1.0	1.0	190	5.0	1-6	1590.0	5.0	6=>1	1940.0	7.0	1-6-7	730.0	2.0	6=>1=>7	4180.0	12.0				687195432.0			7.0	150	3.0	1-6	1230.0	4.0	6=>1	2340.0	7.0									
201148120503	ダ	右	1400	晴	重	12:00	サラC30組		2011-12-5	18	名古屋	1	(定量)		6.0	4860.0	6.0	6.0	250	6.0	2.0	230	5.0	2-6	5820.0	12.0	6=>2	13130.0	24.0	2-4-6	2280.0	7.0	6=>2=>4	30380.0	64.0		5,6,7,(4,8,9),3,2,1	569748231	569247831			4.0	100	1.0	2-6	5150.0	10.0	6=>2	13300.0	27.0									
201148120504	ダ	右	1400	晴	重	12:30	サラC29組		2011-12-5	18	名古屋	1	(定量)		7.0	390.0	3.0	7.0	150	3.0	9.0	520	6.0	7-9	6090.0	11.0	7=>9	10950.0	19.0	4-7-9	7940.0	19.0	7=>9=>4	40130.0	87.0		4,5,(6,9),3,7,2,8,1	4,7,(5,9),6,3,2,8,1	479236581			4.0	200	4.0	7-8	4760.0	10.0	7=>8	6830.0	17.0									
201148120505	ダ	右	1400	晴	重	13:05	サラC28組		2011-12-5	18	名古屋	1	(定量)		4.0	1030.0	4.0	4.0	110	2.0	5.0	100	1.0	4-5	1210.0	5.0	4=>5	3750.0	13.0	3-4-5	760.0	2.0	4=>5=>3	7660.0	29.0		10271843956	10127843956	10-1,8,7,3,4,5,2,9,6			3.0	190	5.0	4-5	710.0	3.0	4=>5	2510.0	13.0									
201148120506	ダ	右	1400	晴	重	13:40	サラC27組		2011-12-5	18	名古屋	1	(定量)		1.0	160.0	1.0	1.0	100	1.0	5.0	130	3.0	1-5	350.0	2.0	1=>5	530.0	2.0	1-2-5	300.0	1.0	1=>5=>2	1140.0	2.0		51246879103	5,1,2,4,6,9,8,7-10,3	51264987310			2.0	100	2.0	1-5	350.0	2.0	1=>5	590.0	2.0									
201148120507	ダ	右	1400	晴	重	14:15	サラC26組		2011-12-5	18	名古屋	1	(定量)		5.0	300.0	2.0	5.0	100	2.0	3.0	100	1.0	3-5	130.0	1.0	5=>3	290.0	2.0	3-5-7	280.0	2.0	5=>3=>7	700.0	3.0		10,5,(7,6,3),4,2,1,8	10,5,3,2,7,6,4-1-8	10,5,3,7,2-6,1,4-8			7.0	140	4.0	3-5	130.0	1.0	5=>3	490.0	2.0									
201148120508	ダ	右	1400	晴	重	14:50	サラC25組		2011-12-5	18	名古屋	1	(定量)		2.0	100.0	1.0	2.0	100	1.0	5.0	120	2.0	2-5	190.0	1.0	2=>5	210.0	1.0	2-5-6	400.0	2.0	2=>5=>6	620.0	2.0		2-5,1,7,10,8,6,4,3,9	2-5,7,(10,1),8,6,4-3-9	2-5,7,10,6,1,8,4,3-9			6.0	210	5.0	2-5	190.0	1.0	2=>5	290.0	2.0									
201148120509	ダ	右	1600	晴	重	15:20	氷雨特別 		2011-12-5	18	名古屋	1	(定量)		7.0	200.0	1.0	7.0	120	2.0	9.0	130	3.0	7-9	460.0	2.0	7=>9	1110.0	4.0	5-7-9	920.0	3.0	7=>9=>5	2950.0	11.0		15791028643	1,5,7,(9,10),8,2,6-4-3	57981210643			5.0	290	4.0	7-8	240.0	1.0	7=>8	400.0	2.0									
201148120601	ダ	右	1400	曇	重	11:00	サラC24組		2011-12-6	18	名古屋	2	(定量)		3.0	5100.0	5.0	3.0	870	7.0	9.0	530	5.0	3-9	32780.0	21.0	3=>9	71860.0	45.0	2-3-9	12630.0	22.0	3=>9=>2	136780.0	161.0		126983547	1,2,6,(9,8),3,5,4,7	1,2,6,9,8,3-5,4,7			2.0	150	2.0	3-8	2510.0	7.0	3=>8	5220.0	16.0									
201148120602	ダ	右	800	曇	重	11:30	サラC23組		2011-12-6	18	名古屋	2	(定量)		8.0	250.0	2.0	8.0	100	1.0	7.0	150	3.0	7-8	510.0	2.0	8=>7	770.0	3.0	1-7-8	740.0	3.0	8=>7=>1	1900.0	7.0				871324596.0			1.0	170	4.0	7-8	360.0	2.0	8=>7	630.0	3.0									
201148120603	ダ	右	1400	曇	重	12:05	サラC22組		2011-12-6	18	名古屋	2	(定量)		9.0	170.0	1.0	9.0	120	2.0	5.0	130	3.0	5-9	590.0	2.0	9=>5	780.0	3.0	1-5-9	270.0	1.0	9=>5=>1	1120.0	3.0		9,1,7,6,5,8,(3,4),2	9,1,7,(6,8),5,3,4,2	9,1,(6,7),8,5,2,4,3			1.0	110	1.0	5-8	500.0	2.0	8=>5	790.0	3.0									
201148120604	ダ	右	1400	曇	重	12:40	サラC21組		2011-12-6	18	名古屋	2	(定量)		5.0	620.0	2.0	5.0	150	3.0	2.0	100	1.0	2-5	470.0	2.0	5=>2	990.0	5.0	2-5-6	640.0	3.0	5=>2=>6	4750.0	16.0		1,5,9,2,(6,4),7,3,8	1,5,9,2,6,4,7,(3,8)	152694783			6.0	190	4.0	2-5	460.0	2.0	5=>2	920.0	5.0									
201148120605	ダ	右	1400	曇	重	13:15	小田幸平やりましたー		2011-12-6	18	名古屋	2	(定量)		5.0	370.0	2.0	5.0	100	2.0	7.0	100	1.0	5-7	180.0	1.0	5=>7	540.0	3.0	5-7-9	840.0	3.0	5=>7=>9	2190.0	7.0		57410923816	5,7,4,9,10,2-3,1,6,8	5,7,4,9,10,2,3-1,6,8			9.0	180	4.0	5-7	200.0	1.0	5=>7	330.0	1.0									
201148120606	ダ	右	1400	曇	重	13:50	サラC19組		2011-12-6	18	名古屋	2	(定量)		2.0	100.0	1.0	2.0	100	1.0	8.0	100	2.0	2-8	140.0	1.0	2=>8	240.0	1.0	2-5-8	170.0	1.0	2=>8=>5	430.0	1.0		2,(8,1),5,7,3,4,6,9,10	2,8,(5,1),7,3,4,9,6,10	2,8,(5,1),7,3,4,6,9-10			5.0	100	3.0	2-7	170.0	1.0	2=>7	300.0	1.0									
201148120607	ダ	右	1400	曇	重	14:25	サラC18組		2011-12-6	18	名古屋	2	(定量)		2.0	160.0	1.0	2.0	160	2.0	10.0	250	4.0	2-10	300.0	1.0	2=>10	550.0	3.0	2-4-10	4050.0	13.0	2=>10=>4	8150.0	30.0		10,2,3,(1,7),8,4,6,9,5	10,2,3,1,(4,7),6,8,9,5	10234761895			4.0	470	7.0	2-8	470.0	3.0	2=>8	780.0	4.0									
201148120701	ダ	右	1400	曇	重	11:00	サラC16組		2011-12-7	18	名古屋	3	(定量)		2.0	320.0	2.0	2.0	100	3.0	1.0	100	1.0	1-2	120.0	1.0	2=>1	280.0	2.0	1-2-4	520.0	3.0	2=>1=>4	1960.0	7.0		1,4,(2,5),6,9,7,3,8	1,4,(2,5),9,6,7,3,8	1,4,2,5,6,9,(3,7,8)			4.0	100	2.0	1-2	140.0	1.0	2=>1	310.0	2.0									
201148120702	ダ	右	800	曇	重	11:30	サラC15組		2011-12-7	18	名古屋	3	(定量)		5.0	110.0	1.0	5.0	100	1.0	7.0	110	2.0	5-7	130.0	1.0	5=>7	190.0	1.0	3-5-7	120.0	1.0	5=>7=>3	270.0	1.0				753814692.0			3.0	140	4.0	5-7	120.0	1.0	5=>7	210.0	1.0									
201148120703	ダ	右	1400	曇	重	12:00	サラC14組		2011-12-7	18	名古屋	3	(定量)		6.0	120.0	1.0	6.0	100	1.0	7.0	100	2.0	6-7	120.0	1.0	6=>7	150.0	1.0	3-6-7	170.0	1.0	6=>7=>3	330.0	1.0		2,4,6,(3,8),7,1,5	2,4,6,8,(3,7),1,5	46738251			3.0	250	6.0															
201148120704	ダ	右	1400	曇	重	12:35	サラC13組		2011-12-7	18	名古屋	3	(定量)		8.0	1420.0	5.0	8.0	230	5.0	3.0	120	2.0	3-8	1590.0	4.0	8=>3	6840.0	17.0	3-5-8	680.0	3.0	8=>3=>5	19880.0	50.0		5,3,(2,4),9,8,6-7	5,3,(2,4),9,8,6-7	5,3,2,4,8,9,6-7			5.0	110	1.0	3-8	700.0	5.0	8=>3	2900.0	12.0									
201148120705	ダ	右	1400	晴	重	13:10	サラC12組		2011-12-7	18	名古屋	3	(定量)		4.0	260.0	2.0	4.0	100	2.0	6.0	100	1.0	4-6	250.0	1.0	4=>6	410.0	1.0	4-5-6	150.0	1.0	4=>6=>5	730.0	1.0		456782319.0	456782391.0	456723981.0			5.0	120	3.0	4-6	230.0	1.0	4=>6	560.0	2.0									
201148120706	ダ	右	1400	晴	重	13:45	サラC11組		2011-12-7	18	名古屋	3	(定量)		9.0	110.0	1.0	9.0	100	1.0	4.0	100	2.0	4-9	120.0	1.0	9=>4	150.0	1.0	2-4-9	200.0	2.0	9=>4=>2	280.0	1.0		983241657.0	948231657.0	948231567.0			2.0	100	3.0	4-8	140.0	1.0	8=>4	130.0	1.0									
201148120707	ダ	右	1400	晴	重	14:20	JAあいち海部あまじ		2011-12-7	18	名古屋	3	(定量)		9.0	830.0	3.0	9.0	130	3.0	6.0	110	2.0	6-9	680.0	3.0	9=>6	1230.0	6.0	6-9-10	130.0	1.0	9=>6=>10	1640.0	7.0		6,8,10,(1,7),9,3,5,2,4	6,8,10,9,7,1-3-5,2,4	6,8,10,9,7,1,3-5,4,2			10.0	100	1.0	6-8	160.0	1.0	8=>6	350.0	2.0									
201148120708	ダ	右	1600	晴	重	14:55	サラB5組		2011-12-7	18	名古屋	3	(定量)		8.0	580.0	3.0	8.0	120	2.0	1.0	100	1.0	1-8	320.0	1.0	8=>1	1000.0	5.0	1-2-8	380.0	1.0	8=>1=>2	2270.0	9.0		2,9,3-1,6,8,7,5,4	291368574	2,9,1,8,(3,6),5,7,4			2.0	150	4.0	1-8	260.0	1.0	8=>1	630.0	2.0									
201148120709	ダ	右	1400	晴	重	15:50	サラB4組		2011-12-7	18	名古屋	3	(定量)		2.0	230.0	1.0	2.0	130	1.0	5.0	280	5.0	2-5	3180.0	9.0	2=>5	4330.0	11.0	2-5-8	1380.0	4.0	2=>5=>8	10210.0	27.0		9,8,3,7,(6,5),2,4,1	8,9,(3,5),7,2,6,4,1	8,9,5,2,3,(6,7,4),1			8.0	130	3.0	2-5	2420.0	7.0	2=>5	4180.0	14.0									
201148120710	ダ	右	1600	晴	重	16:20	カトレア特別 		2011-12-7	18	名古屋	3	(定量)		6.0	230.0	1.0	6.0	100	2.0	4.0	100	3.0	4-6	450.0	3.0	6=>4	690.0	3.0	3-4-6	170.0	1.0	6=>4=>3	1190.0	4.0		3,4,(1,7,6),8,5,2	3,4,6,(7,8),5,1,2	3,4,6,(8,7),5,(1,2)			3.0	100	1.0															
201148120801	ダ	右	800	曇	重	11:00	サラ2歳7組		2011-12-8	18	名古屋	4	(定量)		5.0	420.0	3.0	5.0	130	3.0	3.0	100	1.0	3-5	880.0	4.0	5=>3	1600.0	7.0	3-5-6	180.0	1.0	5=>3=>6	1470.0	5.0				5,6,9,3-4,7,(2,8),1			6.0	100	2.0	3-5	720.0	3.0	5=>3	1400.0	7.0									
201148120802	ダ	右	1400	曇	重	11:30	サラ2歳6組		2011-12-8	18	名古屋	4	(定量)		6.0	2640.0	6.0	6.0	280	6.0	7.0	110	1.0	6-7	3190.0	11.0	6=>7	6320.0	23.0	2-6-7	2800.0	8.0	6=>7=>2	26890.0	96.0		4,7,(1,2),6,3,9,5,8	4,7,2,6,1,(3,9),(5,8)	4,7,1,2,(5,6,8),3,9			2.0	150	3.0	6-7	2540.0	13.0	6=>7	5820.0	21.0									
201148120803	ダ	右	1400	曇	重	12:00	サラC9組		2011-12-8	18	名古屋	4	(定量)		4.0	110.0	1.0	4.0	100	1.0	5.0	170	3.0	4-5	290.0	2.0	4=>5	280.0	1.0	1-4-5	1260.0	4.0	4=>5=>1	1650.0	5.0		4,6,(1,9),8,(3,5)-2,7	4,6,1,9,3,5,8-2,7	461589327			1.0	400	5.0	4-5	210.0	1.0	4=>5	220.0	1.0									
201148120804	ダ	右	1400	小雨	重	12:35	サラC8組		2011-12-8	18	名古屋	4	(定量)		7.0	110.0	1.0	7.0	100	1.0	9.0	100	2.0	7-9	390.0	2.0	7=>9	710.0	2.0	7-8-9	170.0	1.0	7=>9=>8	780.0	3.0		7,9,(1,8),4,2,5,6,3	789412563	7,9,1,(4,8),(2,5),6,3			8.0	110	3.0	7-8	100.0	1.0	7=>8	140.0	1.0									
201148120805	ダ	右	1400	小雨	重	13:10	2歳牝馬		2011-12-8	18	名古屋	4	牝(定量)		5.0	270.0	2.0	5.0	110	1.0	8.0	170	4.0	5-8	1230.0	3.0	5=>8	1220.0	4.0	5-7-8	810.0	2.0	5=>8=>7	5390.0	16.0		735129846	735219486	7,(3,5),2,6,9,8,4,1			7.0	130	2.0	5-8	670.0	2.0	5=>8	1250.0	4.0									
201148120806	ダ	右	1400	小雨	重	13:45	十五家設計20周年記		2011-12-8	18	名古屋	4	(定量)		1.0	120.0	1.0	1.0	100	1.0	9.0	580	6.0	1-9	5270.0	10.0	1=>9	5800.0	11.0	1-7-9	22720.0	20.0	1=>9=>7	68840.0	68.0		1,3,(2,5),4,7,10,8,9,6	1,5,(2,4),3,7,10,9,8,6	1,(2,5),3,4,7,9,10,8-6			7.0	250	5.0	1-8	2520.0	6.0	1=>8	3300.0	7.0									
