	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	枠単:的中	枠単:配当	枠単:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201048042103	ダ	右	1400	晴	重	11:50	恒明あゆみ結婚20周		2010-4-21	2	名古屋	2	(定量)		2	400	3	2	100	3	4	100	1	6.0	100	2.0	2-4	360.0	3.0	2-4	290	3	2=>4	550.0	2.0	2=>4	600	5.0	2-4-6	140	1.0	2=>4=>6	690	3.0		236941578.0	236491578.0	246391578.0		
201048042104	ダ	右	1300	晴	重	12:20	サラC8組		2010-4-21	2	名古屋	2	(定量)		7	190	2	7	100	2	1	100	1	6.0	120	4.0	1-7	120.0	1.0	1-7	140	1	7=>1	340.0	2.0	7=>1	290	2.0	1-6-7	160	1.0	7=>1=>6	480	2.0		796128354.0	796182354.0	716982354.0		
201048042105	ダ	右	1400	晴	重	12:50	田中幸太一大決心記念		2010-4-21	2	名古屋	2	牝(定量)		2	230	2	2	100	1	5	100	2	4.0	120	3.0	2-5	200.0	1.0	2-5	200	1	2=>5	380.0	2.0	2=>5	310	1.0	2-4-5	140	1.0	2=>5=>4	440	1.0		45126710983.0	46517210983.0	45127106893.0		
201048042106	ダ	右	1400	晴	重	13:25	サラB6組		2010-4-21	2	名古屋	2	(定量)		7	180	1	7	110	1	4	140	2	1.0	220	6.0	4-7	140.0	1.0	4-7	130	1	7=>4	200.0	1.0	7=>4	170	1.0	1-4-7	340	1.0	7=>4=>1	560	1.0		14785392610	1,4,7,8,3,5,9,2,6-10	(1,4,7),3,8,5,6,2,9-10		
201048042107	ダ	右	1600	晴	重	14:00	サラB5組		2010-4-21	2	名古屋	2	(定量)		10	11020	9	10	390	5	6	130	2	8.0	190	3.0	6-8	1570.0	5.0	6-10	3520	7	8=>6	4790.0	11.0	10=>6	19340	29.0	6-8-10	5120	12.0	10=>6=>8	82160	113.0		76510189432.0	76108145932.0	76108149325.0		
201048042201	ダ	右	1400	雨	不良	10:50	サラ3歳6組		2010-4-22	2	名古屋	3	(定量)		7	150	1	7	120	2	9	280	4	6.0	280	5.0	7-8	130.0	1.0	7-9	610	2	7=>8	220.0	1.0	7=>9	1030	3.0	6-7-9	1400	5.0	7=>9=>6	2960	9.0		489716532	(8,9,7),4,6,1,5-3-2	9,7,6,8,1,5,4,3-2		
201048042202	ダ	右	800	雨	不良	11:20	サラ3歳5組		2010-4-22	2	名古屋	3	(定量)		3	540	3	3	220	4	8	110	2	4.0	100	1.0	3-8	1600.0	4.0	3-8	1480	4	3=>8	3170.0	9.0	3=>8	4260	12.0	3-4-8	1070	3.0	3=>8=>4	21000	51.0				384927615.0		
201048042203	ダ	右	1400	雨	不良	11:50	サラ3歳4組		2010-4-22	2	名古屋	3	(定量)		4	130	1	4	100	1	6	180	4	5.0	210	5.0	4-6	330.0	1.0	4-6	380	2	4=>6	450.0	2.0	4=>6	430	2.0	4-5-6	910	5.0	4=>6=>5	2110	8.0		456238917.0	452631897.0	456213987.0		
201048042204	ダ	右	1400	雨	不良	12:20	サラ3歳3組		2010-4-22	2	名古屋	3	(定量)		6	2820	6	6	170	3	1	240	5	9.0	140	2.0	1-6	5900.0	11.0	1-6	6010	14	6=>1	12140.0	26.0	6=>1	16980	32.0	1-6-9	6280	17.0	6=>1=>9	59720	116.0		674921358.0	679423158.0	674923158.0		
201048042205	ダ	右	800	雨	不良	12:50	サラC6組		2010-4-22	2	名古屋	3	(定量)		10	140	1	10	130	2	3	290	5	7.0	230	3.0	3-8	1460.0	4.0	3-10	2580	5	8=>3	1560.0	4.0	10=>3	2170	5.0	3-7-10	4660	9.0	10=>3=>7	13790	29.0				10973546812.0		
201048042206	ダ	右	1400	雨	不良	13:20	サラC5組		2010-4-22	2	名古屋	3	(定量)		5	130	1	5	100	1	10	120	2	3.0	150	3.0	5-8	960.0	4.0	5-10	1160	4	5=>8	810.0	4.0	5=>10	1150	5.0	3-5-10	730	3.0	5=>10=>3	4100	12.0		27531104689.0	75231104698.0	57321104698.0		
201048042207	ダ	右	1400	雨	不良	13:50	サラC4組		2010-4-22	2	名古屋	3	牝(定量)		9	130	1	9	120	1	1	170	3	10.0	200	5.0	1-8	430.0	2.0	1-9	520	2	8=>1	410.0	2.0	9=>1	520	2.0	1-9-10	550	1.0	9=>1=>10	1360	3.0		19610384752.0	19106834257.0	91106843572.0		
201048042208	ダ	右	1600	雨	不良	14:20	サラB9組		2010-4-22	2	名古屋	3	(定量)		4	170	1	4	100	1	6	110	2	1.0	170	5.0	4-6	460.0	1.0	4-6	380	1	4=>6	1270.0	2.0	4=>6	950	2.0	1-4-6	790	3.0	4=>6=>1	2490	4.0		46981107325.0	46918107325.0	46198723105.0		
201048042209	ダ	右	1400	雨	不良	14:50	サラB8組		2010-4-22	2	名古屋	3	(定量)		6	310	2	6	100	1	3	120	3	9.0	100	2.0	3-6	440.0	2.0	3-6	350	2	6=>3	590.0	3.0	6=>3	510	2.0	3-6-9	220	1.0	6=>3=>9	970	2.0		69103824517.0	69382101457.0	63928101547.0		
201048042210	ダ	右	1400	雨	不良	15:25	名古屋CCパパイヤ賞 		2010-4-22	2	名古屋	3	(定量)		6	780	4	6	360	6	8	320	5	7.0	280	4.0	6-7	1670.0	8.0	6-8	3060	15	6=>7	5490.0	24.0	6=>8	6290	32.0	6-7-8	5400	24.0	6=>8=>7	44620	153.0		28101637495.0	28101367459.0	28613107459.0		
201048042211	ダ	右	1600	雨	不良	16:00	春がすみ特別 		2010-4-22	2	名古屋	3	(定量)		3	2520	5	3	140	2	8	100	1	10.0	270	6.0	3-6	1080.0	3.0	3-8	1680	4	3=>6	5230.0	15.0	3=>8	5930	14.0	3-8-10	9440	22.0	3=>8=>10	79140	120.0		38102612111547.0	38102612154117.0	38102612114157.0		
201048050301	ダ	右	800	晴	良	10:50	サラC23組		2010-5-3	3	名古屋	1	(定量)		2	170	1	2	100	2	5	100	1	4.0	100	3.0	2-5	130.0	1.0	2-5	140	1	2=>5	230.0	1.0	2=>5	250	1.0	2-4-5	130	1.0	2=>5=>4	370	1.0				2,5-4-3,7,8,9,6		
201048050302	ダ	右	1400	晴	良	11:20	大畑騎手600勝おめ		2010-5-3	3	名古屋	1	(定量)		9	210	1	9	100	1	3	110	3	6.0	110	2.0	3-8	320.0	2.0	3-9	510	2	8=>3	490.0	2.0	9=>3	600	2.0	3-6-9	270	1.0	9=>3=>6	1170	3.0		394268715.0	396428715.0	936284175.0		
201048050303	ダ	右	1300	晴	良	11:50	サラC21組		2010-5-3	3	名古屋	1	(定量)		2	200	1	2	150	3	7	150	2	9.0	300	5.0	2-7	320.0	2.0	2-7	310	2	2=>7	630.0	3.0	2=>7	560	3.0	2-7-9	2990	6.0	2=>7=>9	4580	10.0		795826341	7,2,9,8,6,5-3,4,1	729685341		
201048050304	ダ	右	1400	晴	良	12:25	スマートファルコン復		2010-5-3	3	名古屋	1	(定量)		1	230	1	1	170	2	5	410	7	6.0	310	6.0	1-5	3610.0	14.0	1-5	3450	13	1=>5	5060.0	22.0	1=>5	4850	17.0	1-5-6	8970	30.0	1=>5=>6	39590	120.0		178329546.0	187935264.0	198735642.0		
201048050305	ダ	右	1400	晴	良	13:00	井上毅生誕32周年記		2010-5-3	3	名古屋	1	(定量)		6	8880	6	6	960	7	8	740	6	4.0	160	2.0	6-8	69110.0	26.0	6-8	50580	27	6=>8	209190.0	52.0	特	70		4-6-8	24440	34.0	6=>8=>4	2181340	341.0		746231958.0	471632958.0	417563829.0		
201048050306	ダ	右	1400	晴	良	13:35	ホワイトバッジ		2010-5-3	3	名古屋	1	(定量)		9	840	3	9	300	3	4	660	7	6.0	1,070	8.0	4-8	3210.0	10.0	4-9	5690	14	8=>4	7070.0	18.0	9=>4	20810	33.0	4-6-9	52270	63.0	9=>4=>6	731310	362.0		238761954	(2,3),(8,6),7,9,1,5,4	3,2,8,6,9,1-5,4,7		
201048050307	ダ	右	1400	晴	良	14:10	広重さん綾花さん結婚		2010-5-3	3	名古屋	1	牝(定量)		5	120	1	5	100	1	2	240	5	9.0	170	3.0	2-5	850.0	5.0	2-5	810	4	5=>2	770.0	5.0	5=>2	870	5.0	2-5-9	2040	10.0	5=>2=>9	6820	25.0		25914381076.0	25941831076.0	25914873106.0		
201048050308	ダ	右	1400	晴	良	14:45	ひろ&とも祝☆結婚記		2010-5-3	3	名古屋	1	(定量)		3	120	1	3	110	1	2	120	3	4.0	140	4.0	2-3	190.0	1.0	2-3	170	1	3=>2	210.0	1.0	3=>2	210	1.0	2-3-4	270	1.0	3=>2=>4	480	1.0		723148569.0	723148659.0	237148659.0		
201048050309	ダ	右	1600	晴	良	15:20	サラB4組		2010-5-3	3	名古屋	1	(定量)		7	230	1	7	110	1	1	110	2	5.0	120	3.0	1-7	450.0	1.0	1-7	440	1	7=>1	770.0	2.0	7=>1	660	2.0	1-5-7	480	1.0	7=>1=>5	1530	1.0		5,2,7,8,6,1,4,9-3	5,2,7,8,6,1,4,9-3	7,5,2,1,8,9,6,4-3		
201048050310	ダ	右	1400	晴	良	16:00	かきつばた記念	G3	2010-5-3	3	名古屋	1	(別定)		4	230	2	4	100	3	9	100	1	7.0	100	2.0	4-7	170.0	1.0	4-9	170	1	4=>7	480.0	3.0	4=>9	410	3.0	4-7-9	140	1.0	4=>9=>7	620	3.0		472931261158101.0	479231261151081.0	479321211615810.0		
201048050501	ダ	右	1300	晴	良	10:50	サラC15組		2010-5-5	3	名古屋	3	(定量)		2	1030	3	2	120	3	9	140	4	8.0	100	1.0	2-8	840.0	3.0	2-9	2810	6	2=>8	1520.0	6.0	2=>9	4620	9.0	2-8-9	2000	4.0	2=>9=>8	14440	31.0		839127546	8,3,9,1,2-7,4,5,6	8,9,3,1,2-4,7,5,6		
201048050502	ダ	右	1400	晴	良	11:20	サラC14組		2010-5-5	3	名古屋	3	(定量)		6	300	2	6	110	1	3	130	3	8.0	340	6.0	3-6	150.0	1.0	3-6	120	1	6=>3	310.0	2.0	6=>3	360	2.0	3-6-8	640	3.0	6=>3=>8	1620	7.0		3,6,1,4,7,2,8,5-9	3,6,7,1,8,2,5,4-9	3,6,8,1,7,2,5,4-9		
201048050503	ダ	右	800	晴	良	11:50	サラC13組		2010-5-5	3	名古屋	3	(定量)		3	130	1	3	100	2	8	100	1	4.0	120	3.0	3-8	220.0	1.0	3-8	170	1	3=>8	300.0	1.0	3=>8	270	1.0	3-4-8	270	1.0	3=>8=>4	570	1.0				348956172.0		
201048050504	ダ	右	1400	晴	良	12:20	デラクマ本部長特別		2010-5-5	3	名古屋	3	(定量)		1	1680	6	1	210	6	7	140	2	5.0	140	3.0				1-7	1900	11				1=>7	5820	21.0	1-5-7	1780	11.0	1=>7=>5	17540	73.0		46783125.0	46713852.0	67148352.0		
201048050505	ダ	右	1400	晴	良	12:50	いおり賞		2010-5-5	3	名古屋	3	(定量)		4	250	2	4	100	1	10	140	3	8.0	340	5.0	4-8	450.0	2.0	4-10	910	5	4=>8	1050.0	6.0	4=>10	1260	7.0	4-8-10	7550	14.0	4=>10=>8	23810	43.0		54910387621.0	54910387261.0	54391087261.0		
201048050506	ダ	右	1400	晴	良	13:25	京都人賞到達		2010-5-5	3	名古屋	3	牝(定量)		6	270	2	6	120	3	7	100	2	10.0	100	1.0	6-7	560.0	3.0	6-7	740	3	6=>7	600.0	3.0	6=>7	1040	5.0	6-7-10	220	1.0	6=>7=>10	1920	7.0		71023519846.0	71023519684.0	67102593841.0		
201048050507	ダ	右	1600	晴	良	14:00	3歳キング 		2010-5-5	3	名古屋	3	(定量)		2	230	1	2	130	2	6	260	7	5.0	110	1.0				2-6	1730	6				2=>6	2400	10.0	2-5-6	1860	5.0	2=>6=>5	9300	31.0		15487236.0	15847263.0	52168473.0		
201048050508	ダ	右	1600	晴	良	14:35	サラB11組		2010-5-5	3	名古屋	3	(定量)		5	210	1	5	120	2	1	120	1	9.0	170	4.0	1-5	240.0	1.0	1-5	250	1	5=>1	470.0	2.0	5=>1	590	2.0	1-5-9	620	2.0	5=>1=>9	2610	9.0		714598263.0	715492863.0	157948263.0		
201048050509	ダ	右	1400	晴	良	15:10	サラB10組		2010-5-5	3	名古屋	3	(定量)		5	130	1	5	100	1	10	130	3	6.0	610	8.0	5-8	150.0	1.0	5-10	150	1	5=>8	240.0	1.0	5=>10	210	1.0	5-6-10	6320	11.0	5=>10=>6	10940	24.0		10756391284.0	10756391248.0	10563792148.0		
201048050510	ダ	右	1600	晴	良	15:45	サラB9組		2010-5-5	3	名古屋	3	(定量)		5	200	1	5	110	1	4	150	4	8.0	140	3.0	4-5	580.0	2.0	4-5	610	2	5=>4	1080.0	5.0	5=>4	1100	3.0	4-5-8	270	1.0	5=>4=>8	1700	5.0		58110769234.0	58101674293.0	58110647239.0		
201048050511	ダ	右	1900	晴	良	16:45	駿蹄賞	G	2010-5-5	3	名古屋	3	(馬齢)		2	1250	4	2	200	3	8	820	9	11.0	100	1.0	2-6	4000.0	13.0	2-8	14630	27	2=>6	9390.0	21.0	2=>8	23210	51.0	2-8-11	7240	23.0	2=>8=>11	112550	255.0		112311481027956.0	134121128710965.0	321411871210965.0		
201048050601	ダ	右	1400	曇	良	10:50	サラC10組		2010-5-6	3	名古屋	4	(定量)		9	150	1	9	100	2	3	100	1	1.0	130	4.0	3-8	100.0	1.0	3-9	110	1	8=>3	250.0	2.0	9=>3	220	1.0	1-3-9	120	1.0	9=>3=>1	250	1.0		394178526.0	391478526.0	391784562.0		
201048050602	ダ	右	1300	曇	良	11:20	サラC9組		2010-5-6	3	名古屋	4	(定量)		9	170	2	9	100	2	7	160	4	3.0	100	1.0	7-8	940.0	3.0	7-9	1150	2	8=>7	760.0	3.0	9=>7	1430	3.0	3-7-9	420	2.0	9=>7=>3	2800	8.0		983716254	9,3,8,7,6,1,2-5,4	9,7,3,8,6,1,2-5,4		
201048050603	ダ	右	1400	曇	良	11:50	サラ3歳10組		2010-5-6	3	名古屋	4	(定量)		1	150	1	1	100	1	4	100	2	9.0	170	4.0	1-4	130.0	1.0	1-4	120	1	1=>4	190.0	1.0	1=>4	230	1.0	1-4-9	190	1.0	1=>4=>9	390	1.0		149867253	1,4-9-8,6,7,2,5,3	1,4-9-8,7,6,5,2,3		
201048050604	ダ	右	800	曇	良	12:20	サラ3歳9組		2010-5-6	3	名古屋	4	(定量)		6	310	2	6	130	3	3	100	1	2.0	170	4.0	3-6	200.0	1.0	3-6	170	1	6=>3	400.0	2.0	6=>3	370	2.0	2-3-6	360	2.0	6=>3=>2	950	3.0				3,6-9,2,4,8,5,1		
201048050605	ダ	右	1400	曇	良	12:50	サラC8組		2010-5-6	3	名古屋	4	(定量)		8	550	3	8	130	2	6	790	6	3.0	220	4.0	6-7	3900.0	9.0	6-8	4780	13	7=>6	5730.0	15.0	8=>6	15490	26.0	3-6-8	4500	13.0	8=>6=>3	53660	99.0		67839104152.0	67839104512.0	67839104512.0		
201048050606	ダ	右	1400	曇	良	13:20	サラC7組		2010-5-6	3	名古屋	4	牝(定量)		6	1170	4	6	570	6	5	150	3	8.0	1,090	7.0	5-6	3100.0	12.0	5-6	3310	11	6=>5	16410.0	29.0	6=>5	10200	29.0	5-6-8	17570	41.0	6=>5=>8	238190	287.0		10987516423.0	10985764123.0	10985746123.0		
201048050607	ダ	右	1600	曇	良	13:50	サラB13組		2010-5-6	3	名古屋	4	(定量)		9	950	4	9	140	3	5	150	4	10.0	100	1.0	5-8	420.0	2.0	5-9	1750	5	8=>5	570.0	3.0	9=>5	3200	11.0	5-9-10	630	3.0	9=>5=>10	7060	24.0		10451968723.0	10914587623.0	10951847623.0		
201048050701	ダ	右	1400	雨	不良	10:50	サラC6組		2010-5-7	3	名古屋	5	(定量)		5	170	1	5	100	1	3	100	2	1.0	120	3.0	3-5	220.0	1.0	3-5	250	1	5=>3	430.0	1.0	5=>3	300	1.0	1-3-5	190	1.0	5=>3=>1	550	1.0		352796418	352796418	(3,5),2,7,4,9,6,1,8		
201048050702	ダ	右	800	雨	不良	11:20	サラC5組		2010-5-7	3	名古屋	5	(定量)		7	160	1	7	100	1	9	110	2	1.0	210	5.0	7-8	210.0	1.0	7-9	220	1	7=>8	280.0	1.0	7=>9	340	1.0	1-7-9	960	4.0	7=>9=>1	1790	3.0				(1,9,7),6,5,2,3,4,8		
201048050703	ダ	右	1400	雨	不良	11:50	サラ3歳12組		2010-5-7	3	名古屋	5	(定量)		9	180	1	9	100	1	4	110	2	2.0	120	3.0	4-8	270.0	1.0	4-9	270	1	8=>4	440.0	2.0	9=>4	350	1.0	2-4-9	250	1.0	9=>4=>2	740	1.0		921564378	9,2,4,1,5,3,6,7-8	9,2,4,1,5,3,6,7-8		
201048050704	ダ	右	1400	雨	不良	12:20	サラ3歳11組		2010-5-7	3	名古屋	5	(定量)		2	1540	4	2	370	5	6	1,050	7	7.0	330	4.0	2-6	39550.0	22.0	2-6	18510	14	2=>6	141480.0	38.0	2=>6	113210	37.0	2-6-7	104260	38.0	2=>6=>7	703040	163.0		21673458	2,6,7,1,4,3,(5,8)	2,6,7,1,3,4,(5,8)		
201048051801	ダ	右	1400	晴	良	10:50	サラ3歳2組		2010-5-18	4	名古屋	1	(定量)		9	120	1	9	100	1	8	110	2	4.0	260	6.0	8-8	300.0	1.0	8-9	450	2	8=>8	310.0	1.0	9=>8	310	1.0	4-8-9	1280	5.0	9=>8=>4	3130	8.0		498516732.0	498516732.0	498612753.0		
201048051802	ダ	右	800	晴	良	11:20	サラC18組		2010-5-18	4	名古屋	1	(定量)		8	100	1	8	100	1	2	120	3	5.0	100	2.0	2-8	320.0	2.0	2-8	320	1	8=>2	430.0	2.0	8=>2	440	3.0	2-5-8	330	1.0	8=>2=>5	710	1.0				835724961.0		
201048051803	ダ	右	1400	晴	良	11:50	サラC17組		2010-5-18	4	名古屋	1	(定量)		9	560	4	9	200	5	4	130	3	7.0	110	1.0	4-8	750.0	4.0	4-9	710	3	8=>4	1030.0	5.0	9=>4	1590	9.0	4-7-9	410	1.0	9=>4=>7	3460	13.0		947368215.0	947368251.0	947638215.0		
201048051804	ダ	右	1400	晴	良	12:20	サラC16組		2010-5-18	4	名古屋	1	(定量)		8	290	2	8	160	3	7	210	5	3.0	100	1.0	7-8	860.0	4.0	7-8	790	4	8=>7	1520.0	7.0	8=>7	2820	15.0	3-7-8	930	3.0	8=>7=>3	9110	39.0		238179546	(2,3,8),1,7,9,5,4,6	832795164		
201048051805	ダ	右	1300	晴	良	12:50	崇・祐子結婚おめでと		2010-5-18	4	名古屋	1	牝(定量)		9	45580	9	9	660	8	3	100	1	6.0	170	4.0	3-8	1830.0	6.0	3-9	8730	16	8=>3	9500.0	20.0	9=>3	121680	54.0	3-6-9	12710	21.0	9=>3=>6	119440	137.0		57396108421	5,7,9,3,6,10-8,4,2,1	9,5,10,6,3,7,8,4-2,1		
201048051806	ダ	右	1400	晴	良	13:20	サラB6組		2010-5-18	4	名古屋	1	(定量)		10	4510	8	10	1,070	8	1	330	4	8.0	410	6.0	1-8	2110.0	10.0	1-10	13810	28	8=>1	10370.0	30.0	10=>1	51650	71.0	1-8-10	38470	58.0	10=>1=>8	226620	349.0		1,7,2,10,5,3,9,6,8-4	1,7,10,2,5,3,9,6,8-4	(1,7,10),8,2,3,5,6,9-4		
201048051807	ダ	右	1600	晴	良	13:50	サラB5組		2010-5-18	4	名古屋	1	(定量)		5	130	1	5	100	1	7	140	3	1.0	190	4.0	5-7	190.0	1.0	5-7	260	1	5=>7	280.0	1.0	5=>7	410	1.0	1-5-7	380	1.0	5=>7=>1	780	1.0		2,5,7,1,8,6,9,3,10-4	2,5,7,8,1,3,6,9,10-4	2,5,7,8,1,6,3,9,10-4		
201048051808	ダ	右	1400	晴	良	14:20	サラB4組		2010-5-18	4	名古屋	1	(定量)		4	370	2	4	100	1	9	120	2	5.0	150	3.0	4-8	560.0	2.0	4-9	580	2	4=>8	500.0	1.0	4=>9	910	3.0	4-5-9	440	1.0	4=>9=>5	2320	5.0		45698110237.0	45689231071.0	46598231071.0		
201048051901	ダ	右	800	小雨	重	10:50	サラ3歳5組		2010-5-19	4	名古屋	2	(定量)		6	120	1	6	100	2	4	100	1	1.0	220	5.0	4-6	130.0	1.0	4-6	160	1	6=>4	220.0	1.0	6=>4	270	1.0	1-4-6	1000	4.0	6=>4=>1	2160	7.0				6,4,1,2,5,3,8-9,7		
201048051902	ダ	右	1400	雨	重	11:20	サラ3歳4組		2010-5-19	4	名古屋	2	(定量)		8	100	1	8	100	1	6	110	2	9.0	170	3.0	6-8	160.0	1.0	6-8	170	1	8=>6	210.0	1.0	8=>6	190	1.0	6-8-9	760	4.0	8=>6=>9	1360	4.0		248679513.0	286479513.0	867291354.0		
201048051903	ダ	右	1400	雨	重	11:50	サラC14組		2010-5-19	4	名古屋	2	(定量)		7	420	2	7	100	1	8	110	2	9.0	130	3.0	7-8	230.0	1.0	7-8	550	3	7=>8	410.0	1.0	7=>8	550	1.0	7-8-9	530	2.0	7=>8=>9	1490	2.0		627481935.0	627489135.0	678294135.0		
201048051904	ダ	右	1300	雨	重	12:20	サラC13組		2010-5-19	4	名古屋	2	(定量)		8	680	2	8	150	3	2	100	1	7.0	440	7.0	2-8	250.0	1.0	2-8	410	1	8=>2	550.0	2.0	8=>2	790	3.0	2-7-8	2800	11.0	8=>2=>7	8270	29.0		672849513.0	678294531.0	678924531.0		
201048051905	ダ	右	1400	雨	重	12:50	サラ3歳3組		2010-5-19	4	名古屋	2	(定量)		2	360	2	2	120	2	9	100	1	8.0	130	3.0	2-8	290.0	2.0	2-9	300	1	2=>8	590.0	3.0	2=>9	880	4.0	2-8-9	340	1.0	2=>9=>8	1460	3.0		23794106851.0	23791048651.0	27895103164.0		
201048051906	ダ	右	1400	雨	重	13:20	サラC12組		2010-5-19	4	名古屋	2	(定量)		3	450	4	3	120	3	6	100	1	7.0	110	2.0	3-6	410.0	2.0	3-6	480	2	3=>6	1290.0	4.0	3=>6	950	4.0	3-6-7	870	3.0	3=>6=>7	3360	10.0		37192581064.0	37952164810.0	37692541108.0		
201048051907	ダ	右	1400	雨	重	13:50	サラC11組		2010-5-19	4	名古屋	2	牝(定量)		8	190	1	8	100	1	10	120	3	2.0	100	2.0	7-8	470.0	3.0	8-10	820	4	7=>8	650.0	3.0	8=>10	870	4.0	2-8-10	540	2.0	8=>10=>2	1980	6.0		10428931576.0	10824935176.0	10824935716.0		
201048051908	ダ	右	1600	雨	重	14:20	サラB3組		2010-5-19	4	名古屋	2	(定量)		1	150	1	1	110	2	5	100	1	8.0	180	4.0				1-5	180	1				1=>5	300	2.0	1-5-8	720	3.0	1=>5=>8	1590	5.0		81756324.0	81756324.0	81635724.0		
201048051909	ダ	右	1400	雨	重	14:50	五月特別 		2010-5-19	4	名古屋	2	(定量)		6	490	4	6	220	3	5	110	1	2.0	320	7.0				5-6	570	2				6=>5	1500	6.0	2-5-6	3570	12.0	6=>5=>2	20100	55.0		58746123.0	58764123.0	58764213.0		
201048051910	ダ	右	1900	雨	不良	15:20	名古屋CCアポロ賞 		2010-5-19	4	名古屋	2	(定量)		4	2030	5	4	540	8	7	130	1	8.0	150	3.0	4-7	1430.0	6.0	4-7	4400	15	4=>7	3970.0	11.0	4=>7	10270	25.0	4-7-8	2020	8.0	4=>7=>8	28590	89.0		18741069352.0	87461910532.0	78465931021.0		
201048052001	ダ	右	1400	曇	不良	10:50	サラ3歳7組		2010-5-20	4	名古屋	3	(定量)		5	220	1	5	180	3	9	160	2	6.0	700	8.0	5-8	220.0	1.0	5-9	200	1	5=>8	560.0	2.0	5=>9	530	2.0	5-6-9	5020	16.0	5=>9=>6	15170	41.0		154793682	(1,5),(4,9,7),6,3,8,2	157496832		
201048052002	ダ	右	1400	晴	不良	11:20	サラ3歳6組		2010-5-20	4	名古屋	3	(定量)		7	100	1	7	100	1	8	100	2	3.0	170	4.0				7-8	110	1				7=>8	130	1.0	3-7-8	500	3.0	7=>8=>3	760	3.0		24873651.0	48273651.0	78436521.0		
201048052003	ダ	右	800	晴	不良	11:50	サラC10組		2010-5-20	4	名古屋	3	(定量)		4	1330	3	4	140	3	2	140	4	9.0	130	2.0	2-4	590.0	4.0	2-4	770	5	4=>2	890.0	4.0	4=>2	1160	5.0	2-4-9	810	3.0	4=>2=>9	2810	11.0				241986573.0		
201048052004	ダ	右	1400	晴	不良	12:20	サラC9組		2010-5-20	4	名古屋	3	(定量)		9	440	2	9	100	1	8	100	2	7.0	100	3.0	8-8	200.0	1.0	8-9	220	1	8=>8	260.0	2.0	9=>8	480	3.0	7-8-9	170	1.0	9=>8=>7	970	3.0		891764352.0	897465132.0	897435612.0		
201048052005	ダ	右	1300	晴	重	12:50	サラC8組		2010-5-20	4	名古屋	3	(定量)		3	320	1	3	100	1	5	120	3	7.0	100	2.0	3-5	590.0	2.0	3-5	610	2	3=>5	920.0	3.0	3=>5	890	3.0	3-5-7	300	1.0	3=>5=>7	1550	3.0		35647891102.0	35768941102.0	35768941102.0		
201048052101	ダ	右	800	晴	稍重	10:50	サラ3歳9組		2010-5-21	4	名古屋	4	(定量)		4	370	2	4	110	2	7	110	1	6.0	260	6.0	4-7	200.0	1.0	4-7	220	1	4=>7	660.0	4.0	4=>7	560	3.0	4-6-7	1890	5.0	4=>7=>6	6320	17.0				749168523.0		
201048052102	ダ	右	1400	晴	稍重	11:20	サラ3歳8組		2010-5-21	4	名古屋	4	(定量)		9	350	2	9	130	3	3	220	4	4.0	120	2.0	3-8	790.0	5.0	3-9	1320	5	8=>3	1080.0	7.0	9=>3	1710	6.0	3-4-9	410	1.0	9=>3=>4	3680	14.0		469823517.0	496328157.0	934826157.0		
201048052103	ダ	右	1300	晴	稍重	11:50	寛&美子結婚12周年		2010-5-21	4	名古屋	4	(定量)		9	120	1	9	100	1	5	120	2	4.0	150	4.0	5-8	180.0	1.0	5-9	220	1	8=>5	340.0	1.0	9=>5	240	1.0	4-5-9	270	1.0	9=>5=>4	560	1.0		956287143.0	956784213.0	956724813.0		
201048052104	ダ	右	1400	晴	稍重	12:25	サラC4組		2010-5-21	4	名古屋	4	(定量)		8	1460	7	8	670	8	7	320	6	3.0	190	3.0	7-8	1670.0	8.0	7-8	6550	25	8=>7	3310.0	12.0	8=>7	14370	55.0	3-7-8	9930	34.0	8=>7=>3	100370	295.0		789354162	(7,8,9),3,5,4,1,6,2	(7,8),3,9,5,4,6,2,1		
201048052105	ダ	右	1600	晴	稍重	13:00	サラB12組		2010-5-21	4	名古屋	4	(定量)		9	130	1	9	100	1	7	130	3	3.0	220	5.0	7-8	200.0	1.0	7-9	220	1	8=>7	220.0	1.0	9=>7	280	2.0	3-7-9	930	3.0	9=>7=>3	1380	4.0		86793251410.0	86793251410.0	79635281410.0		
201048060301	ダ	右	800	晴	良	10:50	サラ3歳11組		2010-6-3	5	名古屋	3	(定量)		4	110	1	4	110	1	7	150	3	6.0	160	5.0	4-7	210.0	1.0	4-7	200	1	4=>7	360.0	2.0	4=>7	210	1.0	4-6-7	2730	10.0	4=>7=>6	5190	15.0				47621938.0		
